Diversity,Model,Score
diversity_7,multi_e5,0.7214892323830662
diversity_6,multi_e5,0.7165724224939911
diversity_8,multi_e5,0.7159455733990048
diversity_5,multi_e5,0.7123698511050162
diversity_6,LaBSE,0.7082960952732624
diversity_7,LaBSE,0.7081758212165848
diversity_9,multi_e5,0.7037373376823841
diversity_5,LaBSE,0.7012709279550096
diversity_8,LaBSE,0.6937440750111029
diversity_4,multi_e5,0.6912224733041297
diversity_9,LaBSE,0.6898219833046975
diversity_10,multi_e5,0.6891787019644346
diversity_10,LaBSE,0.6878673885167693
diversity_5,MiniLM_multi,0.6849862625621139
diversity_6,MiniLM-L12_multi,0.6835600529644648
diversity_6,MiniLM_multi,0.6832607478186684
diversity_5,MiniLM-L12_multi,0.6783237301579665
diversity_4,LaBSE,0.6767580282395814
diversity_3,EstBERT,0.6766088234902734
diversity_6,bertMulti,0.6764035568643412
diversity_7,MiniLM-L12_multi,0.6746488211555292
diversity_2,EstBERT,0.674277093162542
diversity_7,MiniLM_multi,0.6742749756263688
diversity_1,EstBERT,0.6721345506059129
diversity_0,EstBERT,0.6720144017489218
diversity_3,multi_e5,0.6699719830488664
diversity_4,EstBERT,0.668600947680153
diversity_8,MiniLM_multi,0.668017272726509
diversity_7,bertMulti,0.6662568616310877
diversity_5,EstBERT,0.6660615614701012
diversity_8,bertMulti,0.6639580177447825
diversity_3,est-roberta,0.6593340681840424
diversity_9,bertMulti,0.6585581680149534
diversity_1,est-roberta,0.6572743226224909
diversity_2,est-roberta,0.6568800109562494
diversity_4,MiniLM-L12_multi,0.6566600243104371
diversity_0,est-roberta,0.6564766866165215
diversity_4,est-roberta,0.6562374973572085
diversity_5,est-roberta,0.654488477853416
diversity_8,MiniLM-L12_multi,0.6531602877829658
diversity_6,EstBERT,0.6512254288634577
diversity_6,est-roberta,0.6505273806430927
diversity_7,est-roberta,0.6496706249880915
diversity_10,bertMulti,0.6490227656282868
diversity_2,multi_e5,0.64775621929479
diversity_9,MiniLM-L12_multi,0.6457820062968412
diversity_4,MiniLM_multi,0.6450173818556172
diversity_9,MiniLM_multi,0.6448223370674351
diversity_5,bertMulti,0.6442973691112236
diversity_8,est-roberta,0.6422965401614783
diversity_10,distilbertMulti,0.64050890044195
diversity_3,LaBSE,0.6355852641176428
diversity_10,MiniLM_multi,0.6349995750389197
diversity_9,est-roberta,0.6324286173874667
diversity_1,multi_e5,0.632311523071585
diversity_10,MiniLM-L12_multi,0.6298648545726719
diversity_4,bertMulti,0.6248579004414918
diversity_3,MiniLM-L12_multi,0.6209534521301807
diversity_3,MiniLM_multi,0.6207628897637928
diversity_0,multi_e5,0.6206429226661425
diversity_10,est-roberta,0.6190929189871398
diversity_3,bertMulti,0.6171473178142425
diversity_9,distilbertMulti,0.615906628039239
diversity_10,xml_roberta,0.613168909607764
diversity_7,EstBERT,0.6111788128881782
diversity_9,xml_roberta,0.6099076787935147
diversity_2,bertMulti,0.6044193361582423
diversity_8,xml_roberta,0.6031516022629284
diversity_2,LaBSE,0.6027583984117781
diversity_8,distilbertMulti,0.6021087599668611
diversity_8,EstBERT,0.6006255492157195
diversity_1,bertMulti,0.6005480132803405
diversity_7,xml_roberta,0.5991447933778945
diversity_2,MiniLM-L12_multi,0.5978328840205775
diversity_0,bertMulti,0.5958950456339517
diversity_2,MiniLM_multi,0.5924454565472368
diversity_6,xml_roberta,0.5922352806244705
diversity_5,xml_roberta,0.5863374805640028
diversity_1,LaBSE,0.5835534850665139
diversity_4,xml_roberta,0.5814516891299657
diversity_3,xml_roberta,0.5807002271416616
diversity_2,xml_roberta,0.579472945975784
diversity_1,MiniLM-L12_multi,0.578865454844815
diversity_9,EstBERT,0.5783751592595762
diversity_1,xml_roberta,0.5765332573343409
diversity_1,MiniLM_multi,0.5755389962920923
diversity_0,xml_roberta,0.57508923294914
diversity_7,distilbertMulti,0.5733789173645985
diversity_0,MiniLM-L12_multi,0.569987224563076
diversity_0,LaBSE,0.5607493591194572
diversity_0,MiniLM_multi,0.5587602981383941
diversity_10,EstBERT,0.5566043047843874
diversity_6,distilbertMulti,0.534948958520553
diversity_5,distilbertMulti,0.48197873283980097
diversity_4,distilbertMulti,0.45220273275820233
diversity_3,distilbertMulti,0.4363602324222809
diversity_2,distilbertMulti,0.4237866547653699
diversity_1,distilbertMulti,0.41532180480052
diversity_0,distilbertMulti,0.4056905341056528
