Diversity,Model,Score
diversity_6,multi_e5,0.7796828234592682
diversity_7,multi_e5,0.7779120197875358
diversity_8,multi_e5,0.7767066508387458
diversity_7,LaBSE,0.7744211877590361
diversity_10,LaBSE,0.7740670875201319
diversity_6,LaBSE,0.7727645636909053
diversity_8,LaBSE,0.772347646548498
diversity_5,multi_e5,0.7682163196089925
diversity_9,LaBSE,0.7656949792028481
diversity_9,multi_e5,0.7641173687853253
diversity_5,LaBSE,0.760710365528864
diversity_6,est-roberta,0.7601711424110805
diversity_7,bertMulti,0.75691637119617
diversity_10,multi_e5,0.7548526330385206
diversity_5,est-roberta,0.7530268363387559
diversity_8,MiniLM_multi,0.7521581058260626
diversity_4,est-roberta,0.7521199921270871
diversity_4,multi_e5,0.7515247584134322
diversity_7,est-roberta,0.7507525697508928
diversity_8,bertMulti,0.7499350237491362
diversity_7,MiniLM-L12_multi,0.7485998495923677
diversity_7,MiniLM_multi,0.7485408067880978
diversity_6,MiniLM_multi,0.748015353182536
diversity_6,MiniLM-L12_multi,0.7469896706177666
diversity_4,EstBERT,0.746935516930228
diversity_3,EstBERT,0.7455079396390025
diversity_3,est-roberta,0.7453773212177495
diversity_6,bertMulti,0.7453640693671654
diversity_9,bertMulti,0.7452411744745336
diversity_9,MiniLM_multi,0.7451078438770647
diversity_2,EstBERT,0.7420772727492284
diversity_9,MiniLM-L12_multi,0.7394853718740457
diversity_1,EstBERT,0.739434570498683
diversity_10,bertMulti,0.7392787266674006
diversity_2,est-roberta,0.7389382927444074
diversity_9,est-roberta,0.738552955768384
diversity_8,est-roberta,0.7380991636979769
diversity_5,MiniLM_multi,0.7379663827553404
diversity_8,MiniLM-L12_multi,0.7362890177227123
diversity_1,est-roberta,0.7355714497108975
diversity_4,LaBSE,0.7354894405130474
diversity_0,EstBERT,0.7345030365565711
diversity_10,distilbertMulti,0.732602398547445
diversity_0,est-roberta,0.7322063202821718
diversity_3,multi_e5,0.7318954194336031
diversity_5,MiniLM-L12_multi,0.7314980657314248
diversity_10,est-roberta,0.7298611447366607
diversity_6,EstBERT,0.7276937216168382
diversity_5,EstBERT,0.7257954468800701
diversity_5,bertMulti,0.7251591795621724
diversity_10,MiniLM-L12_multi,0.7242622463201668
diversity_10,MiniLM_multi,0.7215249489502585
diversity_4,bertMulti,0.7138074544516754
diversity_2,multi_e5,0.7118930334991996
diversity_9,distilbertMulti,0.7098301431111028
diversity_7,EstBERT,0.7079039715730893
diversity_4,MiniLM-L12_multi,0.7033066031978571
diversity_10,xml_roberta,0.7019497144820932
diversity_8,distilbertMulti,0.7004569671480146
diversity_9,xml_roberta,0.6997256941878974
diversity_4,MiniLM_multi,0.698096847959593
diversity_3,LaBSE,0.697224403553867
diversity_3,bertMulti,0.6953326073412502
diversity_8,xml_roberta,0.6907318274308729
diversity_8,EstBERT,0.6876066133108186
diversity_2,bertMulti,0.6868390715560478
diversity_1,multi_e5,0.6860500047004175
diversity_1,bertMulti,0.682803878354188
diversity_7,xml_roberta,0.6794963009413474
diversity_0,bertMulti,0.6788592273262036
diversity_0,multi_e5,0.674494832289982
diversity_6,xml_roberta,0.6740408741346564
diversity_3,MiniLM_multi,0.6677625845134875
diversity_3,MiniLM-L12_multi,0.6668418430602383
diversity_5,xml_roberta,0.6667786936527906
diversity_9,EstBERT,0.6630117158335683
diversity_4,xml_roberta,0.661074804948902
diversity_1,xml_roberta,0.6599681222343761
diversity_0,xml_roberta,0.6597967681708652
diversity_3,xml_roberta,0.6597055569129873
diversity_2,xml_roberta,0.6587103484177788
diversity_2,LaBSE,0.6549328163236832
diversity_7,distilbertMulti,0.654261711872006
diversity_10,EstBERT,0.6524927283997202
diversity_2,MiniLM_multi,0.6462451077569757
diversity_2,MiniLM-L12_multi,0.6459072760840047
diversity_1,MiniLM-L12_multi,0.6310033943142818
diversity_1,MiniLM_multi,0.6305336582253507
diversity_1,LaBSE,0.6289280081898762
diversity_6,distilbertMulti,0.6194664905289261
diversity_0,MiniLM_multi,0.6159698637514686
diversity_0,MiniLM-L12_multi,0.6150298393604637
diversity_0,LaBSE,0.6026715283149752
diversity_5,distilbertMulti,0.5733509270752564
diversity_4,distilbertMulti,0.5365427769732466
diversity_3,distilbertMulti,0.5236599414899209
diversity_2,distilbertMulti,0.5128628877476916
diversity_1,distilbertMulti,0.5026500314939427
diversity_0,distilbertMulti,0.49058789690987836
