Diversity,Average Score
diversity_3,0.42649967192006527
diversity_4,0.42376127193494756
diversity_2,0.42325428815144733
diversity_1,0.42038981852118246
diversity_5,0.41761712933036466
diversity_0,0.4173395043750221
diversity_6,0.41150353785647903
diversity_7,0.40855553705659775
diversity_8,0.4042231879577654
diversity_9,0.4015884785419959
diversity_10,0.39668488809771346
