EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,2,3,1,3,3,2,4,2,25,läänerinne; realism; sõjaromaan; ferdinand; sõda; uus; esimene; remark; maailmasõda
3,2,3,1,3,3,2,4,2,25,läänerinne; realism; sõjaromaan; ferdinand; sõda; uus; esimene; remark; maailmasõda
3,2,3,1,3,3,2,4,2,25,läänerinne; realism; sõjaromaan; ferdinand; sõda; uus; esimene; remark; maailmasõda
3,2,3,1,3,3,2,4,2,25,läänerinne; realism; sõjaromaan; ferdinand; sõda; uus; esimene; remark; maailmasõda
3,2,3,1,3,3,2,4,2,25,läänerinne; realism; sõjaromaan; ferdinand; sõda; uus; esimene; remark; maailmasõda
3,2,3,1,3,3,3,4,2,25,läänerinne; realism; sõjaromaan; ferdinand; sõda; uus; esimene; ludwig; remark; maailmasõda
2,2,1,1,3,1,6,4,2,25,realism; sõjaromaan; ferdinand; uus; sõda; esimene; ludwig; louis; remark; maailmasõda
0,1,1,2,3,2,3,4,2,25,realism; sõjaromaan; ferdinand; uus; sõda; roland; esimene; ludwig; remark; maailmasõda
0,2,1,1,3,4,2,2,2,25,realism; sõjaromaan; ferdinand; uus; sõda; esimene; ludwig; remark; maailmasõda
0,2,2,2,3,3,2,3,2,25,realism; erich; sõjaromaan; ferdinand; uus; sõda; esimene; ludwig; remark; maailmasõda
0,0,1,1,3,2,3,2,1,25,realism; erich; sõjaromaan; ferdinand; uus; sõda; esimene; remark; maailmasõda
