EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,1,1,1,3,0,0,3,1,11,leping; trahv; andmed; karistus; facebook; börs; kuritarvitamine; ettevõte
1,1,1,1,3,0,0,3,1,11,leping; trahv; andmed; karistus; facebook; börs; kuritarvitamine; ettevõte
1,1,1,1,2,0,0,3,1,11,trahv; andmed; kuritarvitamine; ettevõte; karistus; facebook; börs
1,1,1,1,2,0,0,3,1,11,trahv; andmed; kuritarvitamine; ettevõte; karistus; facebook; börs
1,1,1,1,2,0,0,3,1,11,trahv; andmed; kuritarvitamine; ettevõte; karistus; facebook; börs
1,1,1,1,2,0,0,3,1,11,trahv; andmed; kuritarvitamine; ettevõte; karistus; facebook; börs
1,1,1,1,3,0,0,3,1,11,leping; trahv; andmed; karistus; facebook; börs; kuritarvitamine; ettevõte
0,1,1,1,3,0,0,3,1,11,leping; trahv; andmed; kuritarvitamine; ettevõte; karistus; facebook; börs
2,1,1,2,3,1,0,3,1,11,leping; trahv; andmed; karistus; facebook; kuritarvitamine; ettevõte
0,2,1,1,3,2,0,3,1,11,leping; trahv; andmed; karistus; facebook; kuritarvitamine; ettevõte
0,2,2,1,3,1,0,3,1,11,leping; trahv; andmed; karistus; börs; facebook; kuritarvitamine; ettevõte
