Diversity,Highest Average Score
0.0,0.3517670641335502
1.0,0.35570176629451655
2.0,0.36463074445143584
3.0,0.3470116326359876
4.0,0.332908672472656
5.0,0.32680120544994123
6.0,0.3289919967325798
7.0,0.3321225025404592
8.0,0.31145990931917145
9.0,0.3150363310580029
10.0,0.3034991359546313
