Model,Average Score
MiniLM-L12_multi,0.5362493937594791
LaBSE,0.5143628325843473
est-roberta,0.4982708758025391
bertMulti,0.478466496847032
EstBERT,0.47085308138930665
MiniLM_multi,0.45953063042066467
multi_e5,0.4300573244135023
distilbertMulti,0.4020175396052003
xml_roberta,0.0
