Model,Average Score
LaBSE,0.32333071071836433
MiniLM-L12_multi,0.30410545582172843
MiniLM_multi,0.27769099174202844
multi_e5,0.24392390653279336
distilbertMulti,0.22863400704485703
est-roberta,0.22225128186739268
EstBERT,0.21316630300089112
bertMulti,0.20176361011119195
xml_roberta,0.0
