Diversity,Average Score
diversity_5,0.3710007730477
diversity_6,0.3699549443488642
diversity_7,0.367372100850773
diversity_4,0.36600864425561996
diversity_8,0.36535269382649266
diversity_9,0.3611541716091797
diversity_10,0.3580999881542393
diversity_3,0.35659896007791886
diversity_2,0.34828930365257904
diversity_1,0.34163907560787216
diversity_0,0.3359085223930855
