Diversity,Model,Score
diversity_6,MiniLM-L12_multi,0.5126581445873242
diversity_5,MiniLM-L12_multi,0.5109059192966572
diversity_4,MiniLM-L12_multi,0.5002168400962261
diversity_7,MiniLM-L12_multi,0.49921019526282684
diversity_3,MiniLM-L12_multi,0.4847423535213783
diversity_5,LaBSE,0.4843895617005782
diversity_6,LaBSE,0.4838248807817951
diversity_8,MiniLM-L12_multi,0.48255018566744573
diversity_4,LaBSE,0.47412410357005297
diversity_2,MiniLM-L12_multi,0.46851598221180263
diversity_9,MiniLM-L12_multi,0.4681822234782761
diversity_7,LaBSE,0.4656254600662495
diversity_3,EstBERT,0.46380985049522205
diversity_8,LaBSE,0.4605292776300258
diversity_4,EstBERT,0.4600405745594084
diversity_2,EstBERT,0.45928454149622877
diversity_10,MiniLM-L12_multi,0.4567330113079597
diversity_1,EstBERT,0.455627394143906
diversity_10,distilbertMulti,0.45550442118940576
diversity_9,LaBSE,0.45527198919549283
diversity_1,MiniLM-L12_multi,0.45440229158430917
diversity_0,EstBERT,0.45416895346655406
diversity_3,LaBSE,0.45298881726384305
diversity_9,distilbertMulti,0.4523992362795253
diversity_0,MiniLM-L12_multi,0.4452009701732354
diversity_10,LaBSE,0.44410218386418077
diversity_2,LaBSE,0.43744879487462046
diversity_6,bertMulti,0.4342034357875431
diversity_5,MiniLM_multi,0.4340061277683827
diversity_8,distilbertMulti,0.43245009390907224
diversity_7,bertMulti,0.4283803912280435
diversity_6,MiniLM_multi,0.4275140316626385
diversity_0,est-roberta,0.4273080723790218
diversity_1,est-roberta,0.4268311148155059
diversity_7,MiniLM_multi,0.4264744439570291
diversity_9,bertMulti,0.425562243078368
diversity_8,bertMulti,0.42520145393726405
diversity_5,EstBERT,0.4251601579200909
diversity_2,est-roberta,0.42479929916526926
diversity_3,est-roberta,0.4225717324614383
diversity_10,bertMulti,0.42055841747405215
diversity_8,MiniLM_multi,0.41693112285604544
diversity_1,LaBSE,0.41474975453110124
diversity_4,MiniLM_multi,0.41414940463637573
diversity_4,est-roberta,0.4121165915315812
diversity_9,MiniLM_multi,0.40972892306161146
diversity_10,MiniLM_multi,0.4041965308322377
diversity_7,distilbertMulti,0.4020482958686003
diversity_5,bertMulti,0.400376707867678
diversity_5,est-roberta,0.39927184688472095
diversity_0,LaBSE,0.39876872988457096
diversity_8,multi_e5,0.39861120640338904
diversity_10,multi_e5,0.3960088580580067
diversity_9,multi_e5,0.39553327183938636
diversity_3,MiniLM_multi,0.39085122331897354
diversity_4,bertMulti,0.3896356962372184
diversity_7,multi_e5,0.3879331552377218
diversity_6,est-roberta,0.3815444095855603
diversity_6,multi_e5,0.3766557347355851
diversity_2,MiniLM_multi,0.37365847805540786
diversity_7,est-roberta,0.37149005217826164
diversity_3,bertMulti,0.3703960996195258
diversity_5,multi_e5,0.36786642131327374
diversity_8,est-roberta,0.36576673434065077
diversity_4,multi_e5,0.3636002873593173
diversity_3,multi_e5,0.3632348166539343
diversity_2,bertMulti,0.36280682242498546
diversity_2,multi_e5,0.36180483710475975
diversity_1,multi_e5,0.3605244459559475
diversity_1,bertMulti,0.36047832790608847
diversity_1,MiniLM_multi,0.3596450732789742
diversity_0,bertMulti,0.35719753121262404
diversity_6,EstBERT,0.35668600863647304
diversity_6,distilbertMulti,0.35650785336285856
diversity_0,multi_e5,0.3560899869871748
diversity_9,est-roberta,0.3556820262592967
diversity_10,est-roberta,0.35480285619475505
diversity_0,MiniLM_multi,0.3459882242847929
diversity_7,EstBERT,0.32518691385822446
diversity_5,distilbertMulti,0.3170302146779185
diversity_8,EstBERT,0.3061341696945412
diversity_10,EstBERT,0.29099361446755667
diversity_9,EstBERT,0.28802763129066017
diversity_4,distilbertMulti,0.2801943003103994
diversity_3,distilbertMulti,0.26079574736695477
diversity_2,distilbertMulti,0.24628497754013748
diversity_1,distilbertMulti,0.24249327825501715
diversity_0,distilbertMulti,0.23845423314979558
diversity_8,xml_roberta,0.0
diversity_2,xml_roberta,0.0
diversity_0,xml_roberta,0.0
diversity_1,xml_roberta,0.0
diversity_9,xml_roberta,0.0
diversity_3,xml_roberta,0.0
diversity_4,xml_roberta,0.0
diversity_5,xml_roberta,0.0
diversity_6,xml_roberta,0.0
diversity_7,xml_roberta,0.0
diversity_10,xml_roberta,0.0
