Diversity,Average Score
diversity_7,0.2276669876004098
diversity_6,0.22733916042338242
diversity_8,0.22566058590776228
diversity_9,0.2251434417183041
diversity_2,0.22511326052964054
diversity_4,0.22451948456642587
diversity_3,0.22282410874437306
diversity_5,0.22205692862985604
diversity_1,0.2214203358868535
diversity_10,0.22100558018077512
diversity_0,0.21986445194907525
