Diversity,Model,Score
diversity_2,LaBSE,0.36463074445143584
diversity_1,LaBSE,0.35570176629451655
diversity_0,LaBSE,0.3517670641335502
diversity_3,LaBSE,0.3470116326359876
diversity_4,LaBSE,0.332908672472656
diversity_7,MiniLM-L12_multi,0.3321225025404592
diversity_6,MiniLM-L12_multi,0.3289919967325798
diversity_5,LaBSE,0.32680120544994123
diversity_9,MiniLM-L12_multi,0.3150363310580029
diversity_6,LaBSE,0.3147333450481025
diversity_8,MiniLM-L12_multi,0.31145990931917145
diversity_5,MiniLM-L12_multi,0.31120338501272454
diversity_4,MiniLM-L12_multi,0.3109308288603954
diversity_7,LaBSE,0.3036112564718086
diversity_10,distilbertMulti,0.3034991359546313
diversity_4,MiniLM_multi,0.3033641270818773
diversity_10,MiniLM-L12_multi,0.3008825186347116
diversity_3,MiniLM-L12_multi,0.297289897041574
diversity_9,distilbertMulti,0.2943256122771087
diversity_8,LaBSE,0.29423204091612243
diversity_2,MiniLM_multi,0.2904108441247244
diversity_9,LaBSE,0.2897419261738147
diversity_2,MiniLM-L12_multi,0.28734759204121946
diversity_3,MiniLM_multi,0.2865278321657321
diversity_8,distilbertMulti,0.2844662070003917
diversity_1,MiniLM_multi,0.2827539285047025
diversity_5,MiniLM_multi,0.28169265439582775
diversity_1,MiniLM-L12_multi,0.27831753374000534
diversity_10,LaBSE,0.275498163854072
diversity_0,MiniLM_multi,0.27436037625085613
diversity_6,MiniLM_multi,0.27387412414631196
diversity_7,MiniLM_multi,0.2735358653405609
diversity_0,MiniLM-L12_multi,0.2715775190581692
diversity_0,EstBERT,0.26706260610543375
diversity_7,distilbertMulti,0.266497073999654
diversity_8,MiniLM_multi,0.266419585054131
diversity_9,MiniLM_multi,0.26582319027816964
diversity_9,bertMulti,0.2629951448095153
diversity_1,EstBERT,0.26268116023791976
diversity_10,bertMulti,0.25971545656594675
diversity_2,EstBERT,0.2588468232785828
diversity_8,bertMulti,0.25627776658994406
diversity_10,MiniLM_multi,0.255838381819419
diversity_6,distilbertMulti,0.24985454622967523
diversity_3,EstBERT,0.24945959558253158
diversity_8,multi_e5,0.24932100934745413
diversity_10,multi_e5,0.24798741475147565
diversity_9,multi_e5,0.24656027843463346
diversity_7,multi_e5,0.24587038160116073
diversity_0,multi_e5,0.24369505749859208
diversity_0,est-roberta,0.2436191340383807
diversity_7,bertMulti,0.24329597883196952
diversity_1,multi_e5,0.24273989180658428
diversity_4,multi_e5,0.24263499498342117
diversity_2,est-roberta,0.2424457857816991
diversity_6,multi_e5,0.24226364305247175
diversity_3,multi_e5,0.24219342381236086
diversity_2,multi_e5,0.2411688751039886
diversity_1,est-roberta,0.24109193901118564
diversity_5,multi_e5,0.23872800146858456
diversity_3,est-roberta,0.23852644918434393
diversity_4,EstBERT,0.2371561492104578
diversity_4,est-roberta,0.23351048929093304
diversity_5,est-roberta,0.22862250487443986
diversity_6,est-roberta,0.22572409530613863
diversity_5,distilbertMulti,0.2252293230505305
diversity_6,bertMulti,0.21661540543506486
diversity_5,EstBERT,0.21657518674804538
diversity_7,est-roberta,0.20901261585278613
diversity_8,est-roberta,0.20238280161912772
diversity_4,distilbertMulti,0.19991265356590435
diversity_6,EstBERT,0.19399528786009693
diversity_9,est-roberta,0.19173736568537908
diversity_10,est-roberta,0.18809091989690543
diversity_3,distilbertMulti,0.18419088622648994
diversity_2,distilbertMulti,0.17761727579839034
diversity_7,EstBERT,0.1750572137652891
diversity_5,bertMulti,0.16966009666861062
diversity_1,distilbertMulti,0.16724752300216697
diversity_8,EstBERT,0.16638595332351783
diversity_0,bertMulti,0.16456447006821104
diversity_2,bertMulti,0.16355140418672412
diversity_1,bertMulti,0.16224928038460032
diversity_0,distilbertMulti,0.16213384038848436
diversity_4,bertMulti,0.16025744563218763
diversity_3,bertMulti,0.16021726205033737
diversity_9,EstBERT,0.16007112674811333
diversity_10,EstBERT,0.15753823014981425
diversity_0,xml_roberta,0.0
diversity_1,xml_roberta,0.0
diversity_2,xml_roberta,0.0
diversity_9,xml_roberta,0.0
diversity_5,xml_roberta,0.0
diversity_3,xml_roberta,0.0
diversity_8,xml_roberta,0.0
diversity_6,xml_roberta,0.0
diversity_4,xml_roberta,0.0
diversity_7,xml_roberta,0.0
diversity_10,xml_roberta,0.0
