Diversity,Model,Score
diversity_5,MiniLM-L12_multi,0.5671879684786032
diversity_6,MiniLM-L12_multi,0.5605925907215897
diversity_4,MiniLM-L12_multi,0.5571113755859628
diversity_5,LaBSE,0.5544661400356704
diversity_7,LaBSE,0.5501201295073844
diversity_6,LaBSE,0.5477672434348131
diversity_3,MiniLM-L12_multi,0.5460968406092245
diversity_7,MiniLM-L12_multi,0.5436298836898682
diversity_8,LaBSE,0.5413868999221166
diversity_8,MiniLM-L12_multi,0.5410123611291051
diversity_3,EstBERT,0.5367390730471225
diversity_10,distilbertMulti,0.5354376074609563
diversity_2,EstBERT,0.532643795021246
diversity_2,est-roberta,0.5309960373924512
diversity_2,MiniLM-L12_multi,0.5308129195222848
diversity_4,EstBERT,0.5303843102249965
diversity_10,LaBSE,0.5295978023429004
diversity_9,LaBSE,0.529222956123111
diversity_4,LaBSE,0.5281966718686275
diversity_1,EstBERT,0.5267022293486432
diversity_4,est-roberta,0.5265015582256294
diversity_1,est-roberta,0.5255941450142946
diversity_3,est-roberta,0.5243671627888604
diversity_9,distilbertMulti,0.5236509970030352
diversity_9,MiniLM-L12_multi,0.5232162187180247
diversity_0,EstBERT,0.5213867865880251
diversity_0,est-roberta,0.5210770697406405
diversity_5,est-roberta,0.5180626994217035
diversity_1,MiniLM-L12_multi,0.5163405385941506
diversity_6,bertMulti,0.5148899449841142
diversity_7,bertMulti,0.5113955373449698
diversity_5,EstBERT,0.510813107505574
diversity_3,LaBSE,0.5096565905428134
diversity_10,MiniLM-L12_multi,0.5092396742261294
diversity_8,distilbertMulti,0.5068803023363138
diversity_0,MiniLM-L12_multi,0.5035029600793275
diversity_6,MiniLM_multi,0.49832288373439043
diversity_10,bertMulti,0.49831089482985763
diversity_9,bertMulti,0.4952451409004557
diversity_5,MiniLM_multi,0.49499757717056475
diversity_8,bertMulti,0.49394104545742834
diversity_7,MiniLM_multi,0.4925188826910963
diversity_6,est-roberta,0.4908839740076841
diversity_8,MiniLM_multi,0.48955550765406286
diversity_5,bertMulti,0.4877882348702782
diversity_9,MiniLM_multi,0.48677655560718
diversity_7,distilbertMulti,0.4858366718564087
diversity_10,multi_e5,0.48109762740890194
diversity_2,LaBSE,0.48046681646526845
diversity_7,est-roberta,0.4754577969903047
diversity_10,MiniLM_multi,0.47509520922833615
diversity_4,bertMulti,0.46876932691109674
diversity_8,est-roberta,0.46690834921872076
diversity_4,MiniLM_multi,0.4644193342729204
diversity_9,multi_e5,0.46373087369668897
diversity_9,est-roberta,0.4557492154770277
diversity_6,EstBERT,0.4550011905926509
diversity_3,bertMulti,0.4539728309568351
diversity_1,LaBSE,0.45209766657586575
diversity_8,multi_e5,0.4514236545331747
diversity_2,bertMulti,0.4470841877659473
diversity_1,bertMulti,0.44685238797532395
diversity_10,est-roberta,0.4453816255506142
diversity_0,bertMulti,0.4448819333210458
diversity_6,distilbertMulti,0.44324607417293177
diversity_3,MiniLM_multi,0.44205338261001315
diversity_0,LaBSE,0.43501224160924884
diversity_7,multi_e5,0.4320151515056056
diversity_6,multi_e5,0.4251757026131381
diversity_5,multi_e5,0.42016367884208444
diversity_2,MiniLM_multi,0.41615581693561565
diversity_7,EstBERT,0.41587872961518474
diversity_4,multi_e5,0.41446926671062373
diversity_3,multi_e5,0.41173082323688615
diversity_2,multi_e5,0.4116251370127789
diversity_1,multi_e5,0.4100622894572843
diversity_0,multi_e5,0.40913636353135835
diversity_1,MiniLM_multi,0.4032738041542221
diversity_8,EstBERT,0.39374077986952083
diversity_0,MiniLM_multi,0.39166798056890934
diversity_5,distilbertMulti,0.3850618336151102
diversity_9,EstBERT,0.3812735644940238
diversity_10,EstBERT,0.3748203289753857
diversity_4,distilbertMulti,0.34730345835222
diversity_3,distilbertMulti,0.31510716474596767
diversity_2,distilbertMulti,0.3011235841137802
diversity_1,distilbertMulti,0.2933866942168026
diversity_0,distilbertMulti,0.2851585477836768
diversity_7,xml_roberta,0.0
diversity_6,xml_roberta,0.0
diversity_5,xml_roberta,0.0
diversity_4,xml_roberta,0.0
diversity_3,xml_roberta,0.0
diversity_9,xml_roberta,0.0
diversity_8,xml_roberta,0.0
diversity_2,xml_roberta,0.0
diversity_1,xml_roberta,0.0
diversity_0,xml_roberta,0.0
diversity_10,xml_roberta,0.0
