Model,Average Score
MiniLM-L12_multi,0.4803016470170402
LaBSE,0.4519839593965919
MiniLM_multi,0.4002857803374971
bertMulti,0.39770882970667193
est-roberta,0.3947440668905511
EstBERT,0.38955634636626046
multi_e5,0.3752602746953179
distilbertMulti,0.33492387744633506
xml_roberta,0.0
