Diversity,Highest Average Score
0.0,0.45416895346655406
1.0,0.455627394143906
2.0,0.46851598221180263
3.0,0.4847423535213783
4.0,0.5002168400962261
5.0,0.5109059192966572
6.0,0.5126581445873242
7.0,0.49921019526282684
8.0,0.48255018566744573
9.0,0.4681822234782761
10.0,0.4567330113079597
