Model,Average Score
LaBSE,0.4980865375932924
multi_e5,0.4822601429145781
MiniLM-L12_multi,0.4762588308950537
MiniLM_multi,0.457144924351569
xml_roberta,0.42191701579355195
EstBERT,0.40182635736973626
bertMulti,0.39751795255055405
est-roberta,0.39015179752889667
distilbertMulti,0.36661248852982364
