Diversity,Average Score
diversity_5,0.44010363704901323
diversity_4,0.4392147518628857
diversity_6,0.43830629790883774
diversity_7,0.4373470366455689
diversity_3,0.43581780691014155
diversity_8,0.4352433905926194
diversity_9,0.4332511203918583
diversity_10,0.42848521611994833
diversity_2,0.4284756946084489
diversity_1,0.4230696413383319
diversity_0,0.41730057577208135
