Diversity,Model,Score
diversity_6,multi_e5,0.8120312539197989
diversity_7,multi_e5,0.8114223681948141
diversity_8,multi_e5,0.8076220379542103
diversity_9,LaBSE,0.8009310419494888
diversity_7,LaBSE,0.7992448191022752
diversity_8,LaBSE,0.7982531177590518
diversity_6,LaBSE,0.7968676146933371
diversity_10,LaBSE,0.7942463209639423
diversity_9,multi_e5,0.7913153465423848
diversity_5,multi_e5,0.7884872793090026
diversity_10,multi_e5,0.7863587647875573
diversity_5,LaBSE,0.7797591293056979
diversity_6,MiniLM-L12_multi,0.7734675010423204
diversity_7,MiniLM_multi,0.7734392894209716
diversity_4,multi_e5,0.7717273841235399
diversity_8,MiniLM_multi,0.7702271562907528
diversity_6,MiniLM_multi,0.765554569341334
diversity_8,MiniLM-L12_multi,0.7638146520996109
diversity_9,MiniLM_multi,0.7637288170015207
diversity_7,MiniLM-L12_multi,0.7624089836557587
diversity_5,MiniLM_multi,0.7572595048904388
diversity_9,MiniLM-L12_multi,0.7572128521489977
diversity_7,bertMulti,0.7541715627996587
diversity_4,LaBSE,0.7518864958093545
diversity_6,bertMulti,0.7481832481864732
diversity_10,MiniLM-L12_multi,0.7481429841085413
diversity_4,EstBERT,0.7473356920809192
diversity_8,bertMulti,0.7472639202663712
diversity_10,distilbertMulti,0.7463481066338393
diversity_6,est-roberta,0.7456897821868153
diversity_7,est-roberta,0.7428397358718567
diversity_3,EstBERT,0.7422388487797416
diversity_5,est-roberta,0.7405111947688058
diversity_8,est-roberta,0.7400594397337172
diversity_10,MiniLM_multi,0.7398375942990236
diversity_2,EstBERT,0.7388045270146664
diversity_9,bertMulti,0.7379299010768309
diversity_9,est-roberta,0.7365089598319732
diversity_5,MiniLM-L12_multi,0.7348136910914259
diversity_10,bertMulti,0.7344991503021688
diversity_5,EstBERT,0.7335484253066813
diversity_3,multi_e5,0.7332908001870849
diversity_5,bertMulti,0.730865868427143
diversity_9,distilbertMulti,0.7292967072869034
diversity_1,EstBERT,0.7291796731438115
diversity_4,est-roberta,0.7280491193771639
diversity_6,EstBERT,0.726463417807587
diversity_4,bertMulti,0.7214002070006972
diversity_3,est-roberta,0.7213125335229309
diversity_10,est-roberta,0.7207093431403288
diversity_0,EstBERT,0.7199158103105472
diversity_2,multi_e5,0.7122405298901687
diversity_3,LaBSE,0.7114689481723796
diversity_4,MiniLM_multi,0.7077484404761236
diversity_2,est-roberta,0.7061193960742465
diversity_3,bertMulti,0.7019852456004416
diversity_10,xml_roberta,0.7016982703399113
diversity_7,EstBERT,0.7007743469837123
diversity_8,distilbertMulti,0.7001639661746731
diversity_1,est-roberta,0.6957645092790862
diversity_2,bertMulti,0.6949270554198315
diversity_9,xml_roberta,0.6919142864311852
diversity_4,MiniLM-L12_multi,0.6917209853652062
diversity_1,bertMulti,0.6886680854166665
diversity_1,multi_e5,0.6866957534591693
diversity_0,est-roberta,0.686307346644679
diversity_0,bertMulti,0.6808662616957251
diversity_8,xml_roberta,0.6757005828613156
diversity_8,EstBERT,0.6738601596154487
diversity_0,multi_e5,0.6725367015118048
diversity_7,xml_roberta,0.6698589008218782
diversity_2,LaBSE,0.6658322819681178
diversity_3,MiniLM_multi,0.6655219990946255
diversity_6,xml_roberta,0.6572187508436218
diversity_7,distilbertMulti,0.6571579550862316
diversity_3,MiniLM-L12_multi,0.6494525685586058
diversity_9,EstBERT,0.649121873568468
diversity_2,MiniLM_multi,0.6430520074515172
diversity_5,xml_roberta,0.640406783189291
diversity_4,xml_roberta,0.6394678078533858
diversity_10,EstBERT,0.6371369575175045
diversity_3,xml_roberta,0.6333506815156712
diversity_1,xml_roberta,0.6331959545872085
diversity_0,xml_roberta,0.6322887850835477
diversity_2,xml_roberta,0.6314372631439196
diversity_1,LaBSE,0.6290336094122213
diversity_1,MiniLM_multi,0.6261452928545292
diversity_2,MiniLM-L12_multi,0.6231655929114649
diversity_6,distilbertMulti,0.6188258356376262
diversity_0,MiniLM_multi,0.6123550382032065
diversity_1,MiniLM-L12_multi,0.6049082318657912
diversity_0,MiniLM-L12_multi,0.5929784224108269
diversity_0,LaBSE,0.5926705340869428
diversity_5,distilbertMulti,0.5484347272047221
diversity_4,distilbertMulti,0.5105692971172847
diversity_3,distilbertMulti,0.4835240937969267
diversity_2,distilbertMulti,0.4699659128090501
diversity_1,distilbertMulti,0.46198907891309854
diversity_0,distilbertMulti,0.45467728918064315
