Diversity,Highest Average Score
0.0,0.36659282882580096
1.0,0.37944724858618045
2.0,0.3890140691733829
3.0,0.3938923466406697
4.0,0.38661054810629114
5.0,0.3915384014229473
6.0,0.3892747041018455
7.0,0.38923470497128904
8.0,0.38212466767742825
9.0,0.3777542885295723
10.0,0.3777321644691356
