EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
4,4,3,3,1,4,3,2,0,11,lill; liikumisharrastus; tervisesport; aasta; põllumees; köögivili; maaelu; maaleht; olümpiakomitee
4,4,3,3,1,4,3,2,0,11,lill; liikumisharrastus; tervisesport; aasta; põllumees; köögivili; maaelu; maaleht; olümpiakomitee
5,4,3,3,2,4,3,2,0,11,lill; liikumisharrastus; tervisesport; aasta; põllumees; köögivili; maaelu; maaleht; olümpiakomitee
4,4,4,3,2,4,4,2,0,11,lill; liikumisharrastus; tervisesport; aasta; põllumees; köögivili; maaelu; maaleht; olümpiakomitee
5,4,4,4,3,4,4,2,0,11,lill; liikumisharrastus; tervisesport; aasta; põllumees; köögivili; maaelu; maaleht; olümpiakomitee
5,3,5,4,3,3,3,2,0,11,lill; tervisesport; aasta; põllumees; köögivili; maaelu; olümpiakomitee
5,3,6,5,3,6,4,2,0,11,lill; liikumisharrastus; tervisesport; aasta; põllumees; köögivili; maaelu; maaleht; olümpiakomitee
3,2,6,6,3,8,3,3,0,11,lill; liikumisharrastus; tervisesport; aasta; põllumees; köögivili; maaelu; maaleht; olümpiakomitee
3,2,4,5,5,5,3,2,0,11,lill; liikumisharrastus; tervisesport; aasta; põllumees; köögivili; maaelu; maaleht; olümpiakomitee
3,2,4,5,5,5,2,2,0,11,lill; liikumisharrastus; tervisesport; aasta; põllumees; köögivili; maaleht; olümpiakomitee
2,2,6,5,5,2,4,3,0,11,lill; liikumisharrastus; tervisesport; aasta; põllumees; köögivili; maaelu; maaleht; olümpiakomitee
