Diversity,Highest Average Score
0.0,0.16310880145825965
1.0,0.16310880145825965
2.0,0.1619840986088406
3.0,0.15375555893099752
4.0,0.14844524911410878
5.0,0.1409440386659169
6.0,0.13422148232648748
7.0,0.13853376807517676
8.0,0.12997732518694852
9.0,0.12554966748078203
10.0,0.12231106932474321
