Diversity,Model,Score
diversity_0,LaBSE,0.16310880145825965
diversity_1,LaBSE,0.16310880145825965
diversity_2,LaBSE,0.1619840986088406
diversity_3,LaBSE,0.15375555893099752
diversity_4,LaBSE,0.14844524911410878
diversity_5,LaBSE,0.1409440386659169
diversity_7,LaBSE,0.13853376807517676
diversity_6,LaBSE,0.13422148232648748
diversity_8,LaBSE,0.12997732518694852
diversity_2,MiniLM-L12_multi,0.12656807524261085
diversity_3,MiniLM-L12_multi,0.12656807524261085
diversity_0,MiniLM-L12_multi,0.12656807524261085
diversity_1,MiniLM-L12_multi,0.12656807524261085
diversity_9,LaBSE,0.12554966748078203
diversity_4,MiniLM-L12_multi,0.12341840084293645
diversity_10,LaBSE,0.12231106932474321
diversity_1,MiniLM_multi,0.11326845492351167
diversity_0,MiniLM_multi,0.11326845492351167
diversity_2,MiniLM_multi,0.11326845492351167
diversity_3,MiniLM_multi,0.11244427909933587
diversity_4,MiniLM_multi,0.11095462768321386
diversity_5,MiniLM-L12_multi,0.1068484407558195
diversity_0,multi_e5,0.10133431686514761
diversity_1,multi_e5,0.10090696643779719
diversity_2,multi_e5,0.10090696643779719
diversity_5,MiniLM_multi,0.09921708079215819
diversity_6,MiniLM_multi,0.09882565123406196
diversity_0,EstBERT,0.09853339184608535
diversity_1,EstBERT,0.09853339184608535
diversity_2,EstBERT,0.09853339184608535
diversity_3,multi_e5,0.09818794934378008
diversity_3,EstBERT,0.09813656644925994
diversity_4,EstBERT,0.09743550824820174
diversity_5,EstBERT,0.09734625847435445
diversity_10,MiniLM_multi,0.09603077690474492
diversity_6,MiniLM-L12_multi,0.09500259735295856
diversity_8,MiniLM_multi,0.09465859120335383
diversity_7,MiniLM-L12_multi,0.09447900193965726
diversity_8,MiniLM-L12_multi,0.09441962945703916
diversity_9,MiniLM_multi,0.09327449632983688
diversity_4,multi_e5,0.09252559756300727
diversity_9,MiniLM-L12_multi,0.08959769213510184
diversity_7,MiniLM_multi,0.08917013732932205
diversity_10,MiniLM-L12_multi,0.08725127596193127
diversity_6,EstBERT,0.0865284683305839
diversity_2,est-roberta,0.08460509226182601
diversity_0,est-roberta,0.08460509226182601
diversity_1,est-roberta,0.08460509226182601
diversity_3,est-roberta,0.08434321963153232
diversity_4,est-roberta,0.08415194282841341
diversity_6,est-roberta,0.08218273091144608
diversity_5,multi_e5,0.08156856225225678
diversity_5,est-roberta,0.08131374423363588
diversity_9,multi_e5,0.07950987441828515
diversity_7,EstBERT,0.0776553358635402
diversity_7,est-roberta,0.07749886766140636
diversity_7,multi_e5,0.07685085055505592
diversity_8,est-roberta,0.07652332030428005
diversity_10,multi_e5,0.07451336006805563
diversity_6,multi_e5,0.07434128166390808
diversity_9,est-roberta,0.07333925355403684
diversity_10,est-roberta,0.07290695437173765
diversity_9,EstBERT,0.07258757126468685
diversity_8,xml_roberta,0.0723888205447803
diversity_10,xml_roberta,0.0718055512360208
diversity_8,multi_e5,0.07172407633836943
diversity_0,xml_roberta,0.07087307322020944
diversity_1,xml_roberta,0.07047294094507717
diversity_2,xml_roberta,0.07033677536773512
diversity_10,distilbertMulti,0.0698784202744471
diversity_6,xml_roberta,0.06976558729654705
diversity_5,xml_roberta,0.06967299470395445
diversity_8,distilbertMulti,0.06959275777064734
diversity_10,EstBERT,0.06937884586555897
diversity_7,xml_roberta,0.06935386938482914
diversity_8,EstBERT,0.06910223942151186
diversity_9,xml_roberta,0.06907499759537943
diversity_7,distilbertMulti,0.0688590598523519
diversity_4,xml_roberta,0.06883966137062111
diversity_3,xml_roberta,0.06855857671453647
diversity_1,distilbertMulti,0.06843096942426147
diversity_0,distilbertMulti,0.06843096942426147
diversity_2,distilbertMulti,0.06843096942426147
diversity_5,distilbertMulti,0.06843096942426147
diversity_3,distilbertMulti,0.06843096942426147
diversity_4,distilbertMulti,0.06843096942426147
diversity_6,distilbertMulti,0.06843096942426147
diversity_9,distilbertMulti,0.06730985799355252
diversity_9,bertMulti,0.061642138128851234
diversity_8,bertMulti,0.06005978529649841
diversity_10,bertMulti,0.05982906727488771
diversity_7,bertMulti,0.050478806992609884
diversity_2,bertMulti,0.04200292218674572
diversity_1,bertMulti,0.04200292218674572
diversity_0,bertMulti,0.04200292218674572
diversity_3,bertMulti,0.04200292218674572
diversity_6,bertMulti,0.0417728610685267
diversity_4,bertMulti,0.041632551816375346
diversity_5,bertMulti,0.03967006985389339
