Diversity,Model,Score
diversity_6,multi_e5,0.3192665853334068
diversity_7,multi_e5,0.31479078712824843
diversity_5,EstBERT,0.3103036940794939
diversity_5,multi_e5,0.3047958682614255
diversity_4,EstBERT,0.2971434743351668
diversity_3,EstBERT,0.295197878507992
diversity_2,EstBERT,0.2948771113122248
diversity_1,EstBERT,0.2948771113122248
diversity_0,EstBERT,0.2948771113122248
diversity_4,multi_e5,0.2924542718537817
diversity_8,multi_e5,0.2883931676481986
diversity_9,multi_e5,0.2865887818274299
diversity_3,multi_e5,0.28347156589158656
diversity_0,multi_e5,0.28179804106855194
diversity_2,multi_e5,0.28142767069818153
diversity_1,multi_e5,0.28142767069818153
diversity_10,multi_e5,0.27907197208345297
diversity_8,LaBSE,0.26640256429730114
diversity_7,LaBSE,0.26533257833115936
diversity_6,EstBERT,0.2634398606734778
diversity_6,LaBSE,0.26064024418707077
diversity_9,LaBSE,0.25893384233490013
diversity_10,LaBSE,0.25808153154321883
diversity_3,est-roberta,0.25475258821750046
diversity_0,est-roberta,0.25399781116047887
diversity_6,MiniLM_multi,0.2537120495698927
diversity_1,est-roberta,0.2534687106313783
diversity_2,est-roberta,0.25307188523455293
diversity_5,LaBSE,0.25073526058755674
diversity_4,est-roberta,0.24844196528923052
diversity_6,MiniLM-L12_multi,0.24676039637081948
diversity_7,EstBERT,0.24646419837854308
diversity_5,est-roberta,0.24498707184723698
diversity_7,MiniLM_multi,0.24310540370266892
diversity_7,bertMulti,0.23988132386094205
diversity_8,MiniLM_multi,0.23942563086590435
diversity_8,EstBERT,0.23869176372207848
diversity_6,bertMulti,0.23867369773329525
diversity_9,MiniLM-L12_multi,0.23816671744625822
diversity_4,LaBSE,0.23721504432482246
diversity_8,MiniLM-L12_multi,0.23684005630019564
diversity_7,MiniLM-L12_multi,0.23608346911945985
diversity_5,MiniLM_multi,0.23561905825321716
diversity_10,bertMulti,0.23405110896919462
diversity_9,bertMulti,0.2340450516927555
diversity_6,est-roberta,0.2339633830126606
diversity_5,MiniLM-L12_multi,0.23055207823461177
diversity_5,bertMulti,0.22819734440348477
diversity_10,MiniLM_multi,0.22807552855927468
diversity_3,bertMulti,0.22716367966303466
diversity_1,bertMulti,0.22716367966303466
diversity_2,bertMulti,0.22716367966303466
diversity_9,MiniLM_multi,0.22610585461914154
diversity_0,bertMulti,0.2259136796630347
diversity_4,bertMulti,0.22580565497167665
diversity_8,bertMulti,0.22534104593186122
diversity_9,EstBERT,0.2246668259310158
diversity_3,LaBSE,0.224246075991432
diversity_4,MiniLM_multi,0.22290631982969444
diversity_2,LaBSE,0.2215013653023199
diversity_0,LaBSE,0.22120896764150116
diversity_1,LaBSE,0.22107401487496944
diversity_1,MiniLM_multi,0.2205807804453315
diversity_3,MiniLM_multi,0.2205807804453315
diversity_2,MiniLM_multi,0.2205807804453315
diversity_0,MiniLM_multi,0.2205807804453315
diversity_10,MiniLM-L12_multi,0.218845279104567
diversity_4,MiniLM-L12_multi,0.21656172989377326
diversity_7,est-roberta,0.21511121200685185
diversity_3,MiniLM-L12_multi,0.2135325885558084
diversity_2,MiniLM-L12_multi,0.2135325885558084
diversity_1,MiniLM-L12_multi,0.2135325885558084
diversity_0,MiniLM-L12_multi,0.2135325885558084
diversity_10,EstBERT,0.2094590425150281
diversity_8,est-roberta,0.20922793203623954
diversity_10,xml_roberta,0.20673743644460882
diversity_10,distilbertMulti,0.20299116200754486
diversity_9,distilbertMulti,0.19887513360488077
diversity_9,xml_roberta,0.19669983969132576
diversity_9,est-roberta,0.19435021806538835
diversity_10,est-roberta,0.19190645406460682
diversity_8,distilbertMulti,0.18725165531731577
diversity_8,xml_roberta,0.18619722874495837
diversity_7,xml_roberta,0.17995171127653067
diversity_6,xml_roberta,0.1799425537673732
diversity_4,xml_roberta,0.1798063881900311
diversity_3,xml_roberta,0.17930133768498063
diversity_5,xml_roberta,0.1790086673923103
diversity_2,xml_roberta,0.17600917233399174
diversity_1,xml_roberta,0.17490741891025688
diversity_0,xml_roberta,0.17297361741763187
diversity_7,distilbertMulti,0.16600457305565663
diversity_6,distilbertMulti,0.15689190074058496
diversity_5,distilbertMulti,0.154117833848871
diversity_4,distilbertMulti,0.15349715335976946
diversity_3,distilbertMulti,0.15349715335976946
diversity_2,distilbertMulti,0.15349715335976946
diversity_1,distilbertMulti,0.15349715335976946
diversity_0,distilbertMulti,0.15312678298939908
