Diversity,Average Score
diversity_5,0.1824162885458895
diversity_6,0.18093002147862544
diversity_4,0.17795268293161312
diversity_7,0.17779005358533223
diversity_3,0.17616494562135832
diversity_1,0.17606416940366604
diversity_2,0.17593837381218416
diversity_0,0.1758558688685681
diversity_9,0.17158685301329496
diversity_8,0.17001552309272178
diversity_10,0.16946693814993036
