Model,Average Score
multi_e5,0.29213512568113137
EstBERT,0.26999982473449735
LaBSE,0.24412468085602293
est-roberta,0.23211629377873866
bertMulti,0.23030908601957714
MiniLM_multi,0.2301157242891927
MiniLM-L12_multi,0.22526728006299257
xml_roberta,0.18286685198672722
distilbertMulti,0.16665887772757554
