EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,2,4,1,0,1,1,1,2,12,john; mccain; lamar; tarkus; lasteporno; jälitamiskohustus
3,2,4,1,0,1,1,1,2,12,john; mccain; lamar; tarkus; lasteporno; jälitamiskohustus
3,2,4,1,0,1,1,1,2,12,john; mccain; lamar; tarkus; lasteporno; jälitamiskohustus
3,2,4,1,0,1,1,1,2,12,john; mccain; lamar; tarkus; lasteporno; jälitamiskohustus
3,2,4,1,0,1,1,1,2,12,john; mccain; lamar; tarkus; lasteporno; jälitamiskohustus
3,2,4,1,0,1,1,1,2,12,john; mccain; lamar; tarkus; lasteporno; jälitamiskohustus
3,2,4,1,0,1,1,1,2,12,john; mccain; lamar; tarkus; lasteporno; jälitamiskohustus
3,2,5,1,0,1,1,1,2,12,lasteporno; tarkus; arhiveerima; john; mccain; lamar; jälitamiskohustus
3,2,4,3,0,1,1,1,2,12,lasteporno; tarkus; port; arhiveerima; john; kristjan; mccain; lamar
2,2,5,2,0,1,1,1,2,12,lasteporno; tarkus; arhiveerima; john; mccain; lamar; jälitamiskohustus
3,2,4,1,0,1,1,1,2,12,john; mccain; lamar; tarkus; lasteporno; jälitamiskohustus
