EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,1,2,0,0,3,1,2,2,16,ärkamisaeg; eesti; vilde; kitzberg
1,0,2,0,0,3,1,2,2,16,eesti; vilde; kitzberg
1,0,2,0,0,3,1,2,2,16,eesti; vilde; kitzberg
1,1,2,0,0,3,1,2,2,16,ärkamisaeg; eesti; vilde; kitzberg
1,1,2,0,0,3,1,2,1,16,ärkamisaeg; eesti; vilde; kitzberg
1,1,2,0,0,3,3,1,1,16,ärkamisaeg; eesti; vilde; kitzberg; august
1,1,2,1,0,3,3,4,1,16,olesk; peeter; eesti; kitzberg; august; ärkamisaeg; vilde
2,0,2,0,0,2,3,1,1,16,ärkamisaeg; august; eesti; vilde; kitzberg; komöödia; tragöödia
2,0,2,1,0,3,1,0,1,16,ärkamisaeg; vilde; eesti; kitzberg; august
2,0,2,2,0,3,2,0,1,16,eesti; vilde; mart; kitzberg; august
0,0,1,2,0,2,2,0,0,16,vilde; eesti; kitzberg
