Diversity,Model,Mean Score
7.0,multi_e5,0.17017612676281407
6.0,multi_e5,0.16724937020069458
8.0,multi_e5,0.16527586999598526
9.0,multi_e5,0.16474775164158548
10.0,multi_e5,0.16191493609875962
5.0,multi_e5,0.15814857141641628
4.0,multi_e5,0.15561132438953218
3.0,multi_e5,0.15514462031171697
2.0,multi_e5,0.15502887957097625
1.0,multi_e5,0.15502887957097625
