Diversity,Model,Score
diversity_7,multi_e5,0.19174879342268403
diversity_9,multi_e5,0.18992363946014615
diversity_8,multi_e5,0.18981988673139347
diversity_6,multi_e5,0.1881232597668356
diversity_10,multi_e5,0.18731555156516455
diversity_5,multi_e5,0.1736019688420359
diversity_4,multi_e5,0.1673363363264034
diversity_2,multi_e5,0.16710431526104902
diversity_1,multi_e5,0.16710431526104902
diversity_3,multi_e5,0.16710431526104902
diversity_0,multi_e5,0.16710431526104902
diversity_7,MiniLM_multi,0.15326127819071575
diversity_6,MiniLM-L12_multi,0.15280542977834
diversity_6,MiniLM_multi,0.1497999964575042
diversity_8,MiniLM_multi,0.14928721293994773
diversity_9,MiniLM-L12_multi,0.14740757965899864
diversity_7,MiniLM-L12_multi,0.14546045026333984
diversity_5,MiniLM-L12_multi,0.14522314526145794
diversity_9,MiniLM_multi,0.14218606717213528
diversity_4,MiniLM-L12_multi,0.141875627855117
diversity_5,LaBSE,0.1416921598496676
diversity_10,MiniLM-L12_multi,0.14138101979910545
diversity_8,MiniLM-L12_multi,0.14133782210317297
diversity_2,MiniLM-L12_multi,0.1409737519532411
diversity_1,MiniLM-L12_multi,0.1409737519532411
diversity_3,MiniLM-L12_multi,0.1409737519532411
diversity_0,MiniLM-L12_multi,0.1409737519532411
diversity_5,MiniLM_multi,0.14073984851100435
diversity_6,LaBSE,0.14037465554932016
diversity_4,LaBSE,0.13866015100883522
diversity_3,LaBSE,0.13766471897173652
diversity_10,MiniLM_multi,0.13686604070737196
diversity_2,MiniLM_multi,0.13657682075406533
diversity_1,MiniLM_multi,0.13657682075406533
diversity_0,MiniLM_multi,0.13657682075406533
diversity_3,MiniLM_multi,0.13657682075406533
diversity_1,LaBSE,0.136180269778954
diversity_2,LaBSE,0.136180269778954
diversity_0,LaBSE,0.136180269778954
diversity_4,MiniLM_multi,0.13582146013028365
diversity_4,est-roberta,0.13210006026156698
diversity_1,est-roberta,0.13207601023751694
diversity_0,est-roberta,0.13207601023751694
diversity_2,est-roberta,0.13207601023751694
diversity_3,est-roberta,0.13207601023751694
diversity_6,est-roberta,0.13058506121883315
diversity_9,LaBSE,0.1302102307975631
diversity_7,LaBSE,0.12876319172552403
diversity_5,est-roberta,0.12803251004528093
diversity_7,est-roberta,0.1271241691983436
diversity_10,LaBSE,0.12668859136983493
diversity_8,LaBSE,0.12326485971983908
diversity_8,est-roberta,0.1184492834116157
diversity_9,est-roberta,0.11814894331960894
diversity_0,EstBERT,0.11534014742567374
diversity_5,EstBERT,0.11524348482901114
diversity_4,EstBERT,0.11491279699832331
diversity_3,EstBERT,0.11487718446271078
diversity_1,EstBERT,0.11487718446271078
diversity_2,EstBERT,0.11487718446271078
diversity_6,EstBERT,0.10836837196267021
diversity_6,bertMulti,0.10655277763172499
diversity_10,est-roberta,0.10546822718713843
diversity_9,EstBERT,0.10299451036293142
diversity_5,bertMulti,0.10181392446085429
diversity_0,bertMulti,0.10070756168782484
diversity_8,EstBERT,0.10057162606246713
diversity_4,bertMulti,0.10055324070017052
diversity_1,bertMulti,0.10039891971251622
diversity_2,bertMulti,0.10039891971251622
diversity_3,bertMulti,0.10009027773720756
diversity_8,bertMulti,0.09828593239119555
diversity_10,bertMulti,0.09802177444063409
diversity_7,EstBERT,0.0971653633031342
diversity_7,bertMulti,0.09674131318648864
diversity_9,bertMulti,0.09409479506847929
diversity_10,EstBERT,0.08856662830347041
diversity_3,xml_roberta,0.08852754051838159
diversity_5,xml_roberta,0.08731442979869192
diversity_4,xml_roberta,0.08678623114549328
diversity_2,xml_roberta,0.08648735847819955
diversity_1,xml_roberta,0.08622204508788617
diversity_0,xml_roberta,0.08603103239687347
diversity_8,xml_roberta,0.0854801529644151
diversity_6,xml_roberta,0.08535192471118684
diversity_7,xml_roberta,0.08527843338769552
diversity_9,xml_roberta,0.08510758571684784
diversity_10,xml_roberta,0.07888859791452671
diversity_10,distilbertMulti,0.051311062881238316
diversity_1,distilbertMulti,0.04812876962219067
diversity_0,distilbertMulti,0.04812876962219067
diversity_4,distilbertMulti,0.047623719117140174
diversity_3,distilbertMulti,0.047623719117140174
diversity_2,distilbertMulti,0.047623719117140174
diversity_5,distilbertMulti,0.047623719117140174
diversity_6,distilbertMulti,0.04726898126240232
diversity_8,distilbertMulti,0.046908693402114454
diversity_7,distilbertMulti,0.046528240521661574
diversity_9,distilbertMulti,0.04612664082181626
