Diversity,Model,Score
diversity_7,multi_e5,0.23615885169277842
diversity_9,multi_e5,0.22857843048000426
diversity_8,multi_e5,0.22823810658343682
diversity_6,multi_e5,0.22649925478240754
diversity_10,multi_e5,0.22214269071428513
diversity_5,multi_e5,0.21200078006024858
diversity_4,multi_e5,0.2068029614768521
diversity_3,multi_e5,0.2060052406791313
diversity_2,multi_e5,0.2060052406791313
diversity_1,multi_e5,0.2060052406791313
diversity_0,multi_e5,0.20498672216061276
diversity_9,MiniLM_multi,0.19528443727850334
diversity_6,MiniLM_multi,0.19373483410390016
diversity_9,MiniLM-L12_multi,0.19344780202120243
diversity_7,MiniLM-L12_multi,0.19199437322128243
diversity_7,MiniLM_multi,0.191632156008575
diversity_10,MiniLM-L12_multi,0.1908433151385938
diversity_8,MiniLM_multi,0.19040032148507383
diversity_6,MiniLM-L12_multi,0.19029633263766393
diversity_8,MiniLM-L12_multi,0.18917619814252942
diversity_10,MiniLM_multi,0.18727376512567429
diversity_1,est-roberta,0.18447069141251285
diversity_3,est-roberta,0.18416555673237817
diversity_0,est-roberta,0.18400772844954993
diversity_2,est-roberta,0.18400772844954993
diversity_4,est-roberta,0.1816598217266432
diversity_7,LaBSE,0.18093361339001174
diversity_5,est-roberta,0.18009788544979463
diversity_6,est-roberta,0.17865454574665102
diversity_5,MiniLM-L12_multi,0.17696504249677625
diversity_2,MiniLM-L12_multi,0.1768673932324603
diversity_4,MiniLM-L12_multi,0.1768673932324603
diversity_3,MiniLM-L12_multi,0.1768673932324603
diversity_1,MiniLM-L12_multi,0.1768673932324603
diversity_0,MiniLM-L12_multi,0.1768673932324603
diversity_5,LaBSE,0.173957139666892
diversity_5,MiniLM_multi,0.17259131307002826
diversity_3,MiniLM_multi,0.17118967443232147
diversity_1,MiniLM_multi,0.17118967443232147
diversity_2,MiniLM_multi,0.17118967443232147
diversity_0,MiniLM_multi,0.17072671146935853
diversity_4,MiniLM_multi,0.17072671146935853
diversity_8,LaBSE,0.16940300446982595
diversity_9,LaBSE,0.16824998198682412
diversity_4,LaBSE,0.16822851619962043
diversity_6,LaBSE,0.16724348238047929
diversity_10,LaBSE,0.16663943666794545
diversity_7,est-roberta,0.16385226849842432
diversity_3,LaBSE,0.16149893583368816
diversity_0,LaBSE,0.16072085588894156
diversity_2,LaBSE,0.16072085588894156
diversity_1,LaBSE,0.16072085588894156
diversity_8,bertMulti,0.15634045811238792
diversity_8,est-roberta,0.1547308906073096
diversity_6,bertMulti,0.15242579836839382
diversity_10,est-roberta,0.15132220078014713
diversity_9,bertMulti,0.14977319885614518
diversity_9,est-roberta,0.1491753787100794
diversity_7,EstBERT,0.14821937078516026
diversity_7,bertMulti,0.1455750999277831
diversity_5,EstBERT,0.14475593168536927
diversity_10,bertMulti,0.1441368197983265
diversity_8,EstBERT,0.14259152275122347
diversity_6,EstBERT,0.1420673338195268
diversity_1,EstBERT,0.14143353648797405
diversity_2,EstBERT,0.14143353648797405
diversity_3,EstBERT,0.14143353648797405
diversity_4,EstBERT,0.14143353648797405
diversity_5,bertMulti,0.1412840965077807
diversity_0,EstBERT,0.14100618606062362
diversity_9,EstBERT,0.14047598892335733
diversity_4,bertMulti,0.14032764555132976
diversity_1,bertMulti,0.14017332456367546
diversity_2,bertMulti,0.14017332456367546
diversity_10,EstBERT,0.1399760999186954
diversity_3,bertMulti,0.1398646825883668
diversity_0,bertMulti,0.13945573197108285
diversity_10,xml_roberta,0.12764301333818878
diversity_3,xml_roberta,0.12586158975851958
diversity_9,xml_roberta,0.12549252128638094
diversity_2,xml_roberta,0.12474256218115867
diversity_1,xml_roberta,0.1245852734822033
diversity_0,xml_roberta,0.12322781149974131
diversity_4,xml_roberta,0.12318401270594254
diversity_8,xml_roberta,0.1231708748528924
diversity_5,xml_roberta,0.12153014959374607
diversity_6,xml_roberta,0.12039153512179827
diversity_7,xml_roberta,0.11955759566943777
diversity_9,distilbertMulti,0.07297727418302753
diversity_8,distilbertMulti,0.07160834218909554
diversity_10,distilbertMulti,0.0715918000892201
diversity_7,distilbertMulti,0.06701346946922282
diversity_3,distilbertMulti,0.06651350646925983
diversity_4,distilbertMulti,0.06651350646925983
diversity_2,distilbertMulti,0.06651350646925983
diversity_6,distilbertMulti,0.06651350646925983
diversity_1,distilbertMulti,0.06651350646925983
diversity_0,distilbertMulti,0.06651350646925983
diversity_5,distilbertMulti,0.06651350646925983
