Diversity,Highest Average Score
0.0,0.14418412790626414
1.0,0.14520264642478264
2.0,0.14520264642478264
3.0,0.14520264642478264
4.0,0.14600036722250345
5.0,0.1483794227788036
6.0,0.15643352397325566
7.0,0.16775017524901426
8.0,0.158588614673367
9.0,0.16082568924119492
10.0,0.15487734243835893
