Model,Average Score
MiniLM-L12_multi,0.08991204464427796
multi_e5,0.0862612663602672
LaBSE,0.08120612193937554
MiniLM_multi,0.07636796772754649
est-roberta,0.04532380800722109
EstBERT,0.04054611721198643
xml_roberta,0.02600560405983054
bertMulti,0.021855728232721854
distilbertMulti,0.017663893205559875
