EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,2,0,1,0,0,1,0,0,12,heaolu; föderatsioon; sotsiaalne; eurotsoon
1,2,0,1,0,0,1,0,0,12,heaolu; föderatsioon; sotsiaalne; eurotsoon
1,2,0,1,0,0,1,0,0,12,heaolu; föderatsioon; sotsiaalne; eurotsoon
1,2,0,1,0,0,1,0,0,12,heaolu; föderatsioon; sotsiaalne; eurotsoon
1,2,0,1,0,0,1,0,0,12,heaolu; föderatsioon; sotsiaalne; eurotsoon
1,2,1,1,0,1,1,0,0,12,heaolu; föderatsioon; sotsiaalne; eurotsoon
0,3,1,1,0,0,1,0,0,12,heaolu; föderatsioon; sotsiaalne; eurotsoon
2,0,0,1,0,0,2,0,0,12,eelarvepoliitika; föderatsioon; kroon; eurotsoon
0,0,1,2,0,0,1,0,0,12,eesti; eurotsoon
0,0,0,2,0,0,2,0,0,12,majandus; eesti; eurotsoon
0,1,0,1,0,1,1,0,0,12,eelarvepoliitika; heaolu; eesti; eurotsoon
