EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
2,3,1,2,0,1,1,0,0,15,berliin; berliini; saksamaa; wilhelm; friedrich
2,3,1,2,0,1,1,0,0,15,berliin; berliini; saksamaa; wilhelm; friedrich
2,3,1,2,0,1,1,0,0,15,berliin; berliini; saksamaa; wilhelm; friedrich
2,3,1,2,0,1,1,0,0,15,berliin; berliini; saksamaa; wilhelm; friedrich
2,3,1,2,0,1,1,0,0,15,berliin; berliini; saksamaa; wilhelm; friedrich
2,3,1,2,0,1,1,0,0,15,berliin; berliini; saksamaa; wilhelm; friedrich
4,1,1,0,0,0,4,0,0,15,berliin; tööstusrevolutsioon; saksamaa; wilhelm; friedrich; berliini; maailmasõda
0,0,1,0,0,1,0,0,0,15,saksamaa; berliini
0,0,1,0,0,1,0,0,0,15,saksamaa; berliin
0,0,1,0,0,0,0,1,0,15,saksamaa; bismarck
1,1,1,0,0,0,1,0,0,15,saksamaa; maailmasõda; tööstusrevolutsioon; bismarck
