word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
no;24;no;1;5704;932062911;4204.063139641549
eesti;15;no;1;5704;932062911;2627.914060373808
lihtsalt;11;no;1;5704;932062911;1927.4033584770336
ajal;10;no;1;5704;932062911;1752.27568300284
Eesti;9;no;1;5704;932062911;1577.1480075286463
tea;8;no;1;5704;932062911;1402.020332054453
näiteks;7;no;1;5704;932062911;1226.8926565802594
aeg;7;no;1;5704;932062911;1226.8926565802594
elu;7;no;1;5704;932062911;1226.8926565802594
üldse;7;no;2;5704;932062911;1225.5791554850637
jälle;7;no;3;5704;932062911;1224.2684638288474
vana;6;no;1;5704;932062911;1051.764981106066
tegelikult;6;no;1;5704;932062911;1051.764981106066
hea;6;no;2;5704;932062911;1050.6389702467116
mees;5;no;1;5704;932062911;876.6373056318724
natukene;5;no;1;5704;932062911;876.6373056318724
aega;5;no;1;5704;932062911;876.6373056318724
aru;4;no;1;5704;932062911;701.5096301576789
arvan;4;no;1;5704;932062911;701.5096301576789
ongi;4;no;1;5704;932062911;701.5096301576789
hästi;4;no;1;5704;932062911;701.5096301576789
alguses;4;no;1;5704;932062911;701.5096301576789
vaja;4;no;5;5704;932062911;698.515126279987
Loop;6;no;860;5704;932062911;547.6163191230098
nimi;3;no;1;5704;932062911;526.3819546834853
naine;3;no;1;5704;932062911;526.3819546834853
ajal;3;no;1;5704;932062911;526.3819546834853
muusika;3;no;1;5704;932062911;526.3819546834853
näinud;3;no;1;5704;932062911;526.3819546834853
Eestis;3;no;1;5704;932062911;526.3819546834853
sport;3;no;1;5704;932062911;526.3819546834853
kirjutada;3;no;1;5704;932062911;526.3819546834853
esimene;3;no;1;5704;932062911;526.3819546834853
loo;3;no;1;5704;932062911;526.3819546834853
kuulata;3;no;1;5704;932062911;526.3819546834853
head;3;no;1;5704;932062911;526.3819546834853
eriti;3;no;3;5704;932062911;525.2560797322042
natuke;3;no;4;5704;932062911;524.6949464220818
Uno;20;no;6201;5704;932062911;458.2932853938608
austraallased;4;no;775;5704;932062911;383.4378999108002
vanaisa;2;no;1;5704;932062911;351.25427920929184
parem;2;no;1;5704;932062911;351.25427920929184
hiljem;2;no;1;5704;932062911;351.25427920929184
