word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
Harri;8;no;2;1626;932062911;4910.512331631163
Eesti;6;no;1;1626;932062911;3687.081071821052
teema;6;no;1;1626;932062911;3687.081071821052
ajal;4;no;1;1626;932062911;2458.3870239676694
natukene;4;no;1;1626;932062911;2458.3870239676694
üldse;4;no;2;1626;932062911;2455.755095223881
prelüüdi;4;no;190;1626;932062911;2044.2969199504184
hiljem;3;no;1;1626;932062911;1844.0400000409784
eesti;3;no;1;1626;932062911;1844.0400000409784
aega;3;no;1;1626;932062911;1844.0400000409784
muusika;3;no;1;1626;932062911;1844.0400000409784
number;3;no;1;1626;932062911;1844.0400000409784
vaadata;3;no;2;1626;932062911;1842.065786122061
puhkpillikvintett;3;no;110;1626;932062911;1651.1530275917048
kasutada;2;no;1;1626;932062911;1229.6929761142871
aeg;2;no;1;1626;932062911;1229.6929761142871
teatud;2;no;1;1626;932062911;1229.6929761142871
no;2;no;1;1626;932062911;1229.6929761142871
kirjutada;2;no;1;1626;932062911;1229.6929761142871
korda;2;no;1;1626;932062911;1229.6929761142871
esimene;2;no;1;1626;932062911;1229.6929761142871
töö;2;no;1;1626;932062911;1229.6929761142871
nimelt;2;no;1;1626;932062911;1229.6929761142871
näiteks;2;no;1;1626;932062911;1229.6929761142871
vokaalkontserdi;2;no;1;1626;932062911;1229.6929761142871
valmis;2;no;1;1626;932062911;1229.6929761142871
rääkida;2;no;1;1626;932062911;1229.6929761142871
tööst;2;no;2;1626;932062911;1228.3764770202404
pealkiri;2;no;7;1626;932062911;1221.8360394061503
puhkpillikvintetti;2;no;7;1626;932062911;1221.8360394061503
hambamees;2;no;18;1626;932062911;1207.689401033202
följetonid;2;no;50;1626;932062911;1168.3374813138118
tantsunumber;2;no;89;1626;932062911;1123.7122566774442
orkestratsiooni;2;no;120;1626;932062911;1090.6010428966165
koidikul;3;no;732;1626;932062911;1033.978534744637
eksamitöö;2;no;273;1626;932062911;952.1336168062104
sümfooniline;2;no;349;1626;932062911;895.647589261485
anekdooti;2;no;508;1626;932062911;796.7574882771564
valmiski;2;no;634;1626;932062911;732.6531392003895
niiskertzolikulaadi;1;no;1;1626;932062911;615.345952187596
osas;1;no;1;1626;932062911;615.345952187596
pikk;1;no;1;1626;932062911;615.345952187596
koorika;1;no;1;1626;932062911;615.345952187596
Orgstratsiooni;1;no;1;1626;932062911;615.345952187596
Foogad;1;no;1;1626;932062911;615.345952187596
katki;1;no;1;1626;932062911;615.345952187596
tegelikult;1;no;1;1626;932062911;615.345952187596
künteeti;1;no;1;1626;932062911;615.345952187596
fungaks;1;no;1;1626;932062911;615.345952187596
riiklik;1;no;1;1626;932062911;615.345952187596
ongi;1;no;1;1626;932062911;615.345952187596
arvatud;1;no;1;1626;932062911;615.345952187596
trioliinuks;1;no;1;1626;932062911;615.345952187596
1972.;1;no;1;1626;932062911;615.345952187596
tunnetamate;1;no;1;1626;932062911;615.345952187596
lõõtsakontsert;1;no;1;1626;932062911;615.345952187596
70.-te;1;no;1;1626;932062911;615.345952187596
79.-st;1;no;1;1626;932062911;615.345952187596
sõna;1;no;1;1626;932062911;615.345952187596
puhkpillikvintetti-le;1;no;1;1626;932062911;615.345952187596
motiivikene;1;no;1;1626;932062911;615.345952187596
õpisel;1;no;1;1626;932062911;615.345952187596
MTÜ;1;no;1;1626;932062911;615.345952187596
jällegi;1;no;1;1626;932062911;615.345952187596
suvilakene;1;no;1;1626;932062911;615.345952187596
orkistreerisime;1;no;1;1626;932062911;615.345952187596
hõljetonidest;1;no;1;1626;932062911;615.345952187596
jaanemine;1;no;1;1626;932062911;615.345952187596
arvatavasti;1;no;1;1626;932062911;615.345952187596
osas;1;no;1;1626;932062911;615.345952187596
sarnane;1;no;1;1626;932062911;615.345952187596
täpselt;1;no;1;1626;932062911;615.345952187596
homofoni;1;no;1;1626;932062911;615.345952187596
loo;1;no;1;1626;932062911;615.345952187596
lihtsalt;1;no;1;1626;932062911;615.345952187596
segamini;1;no;1;1626;932062911;615.345952187596
Reemarroris;1;no;1;1626;932062911;615.345952187596
ajalugu;1;no;1;1626;932062911;615.345952187596
muusikamõtteid;1;no;1;1626;932062911;615.345952187596
1952.-st;1;no;1;1626;932062911;615.345952187596
tätsate;1;no;1;1626;932062911;615.345952187596
valesti;1;no;1;1626;932062911;615.345952187596
ideeniks;1;no;1;1626;932062911;615.345952187596
küllari;1;no;1;1626;932062911;615.345952187596
lõppeksam;1;no;1;1626;932062911;615.345952187596
aegusele;1;no;1;1626;932062911;615.345952187596
unes;1;no;1;1626;932062911;615.345952187596
kustika;1;no;1;1626;932062911;615.345952187596
kuulemise;1;no;1;1626;932062911;615.345952187596
eksemgi;1;no;1;1626;932062911;615.345952187596
võimalust;1;no;1;1626;932062911;615.345952187596
kuulata;1;no;1;1626;932062911;615.345952187596
sümfoonikum;1;no;1;1626;932062911;615.345952187596
ütlema;1;no;1;1626;932062911;615.345952187596
asjalik;1;no;1;1626;932062911;615.345952187596
armooni;1;no;1;1626;932062911;615.345952187596
eanalija;1;no;1;1626;932062911;615.345952187596
euroodi;1;no;1;1626;932062911;615.345952187596
raadiolindistusi;1;no;1;1626;932062911;615.345952187596
suur;1;no;1;1626;932062911;615.345952187596
tea;1;no;1;1626;932062911;615.345952187596
valmis;1;no;1;1626;932062911;615.345952187596
teada;1;no;1;1626;932062911;615.345952187596
ajal;1;no;1;1626;932062911;615.345952187596
õige;1;no;1;1626;932062911;615.345952187596
arvan;1;no;1;1626;932062911;615.345952187596
antud;1;no;2;1626;932062911;614.68716791842
võimalus;1;no;2;1626;932062911;614.68716791842
võimalik;1;no;2;1626;932062911;614.68716791842
anekdoodidki;1;no;2;1626;932062911;614.68716791842
jälle;1;no;3;1626;932062911;614.0297927186475
kindlasti;1;no;4;1626;932062911;613.3738220723341
sätti;1;no;5;1626;932062911;612.7192514828123
õppevaheajal;1;no;5;1626;932062911;612.7192514828123
pilalood;1;no;5;1626;932062911;612.7192514828123
Kontserdis;1;no;5;1626;932062911;612.7192514828123
üldkõla;1;no;6;1626;932062911;612.0660764725886
improviseerimisel;1;no;7;1626;932062911;611.4142925832422
mängijaiks;1;no;7;1626;932062911;611.4142925832422
saator;1;no;8;1626;932062911;610.7638953753225
väljendusvõimalust;1;no;8;1626;932062911;610.7638953753225
kodumiljöös;1;no;8;1626;932062911;610.7638953753225
klassikatöötlused;1;no;9;1626;932062911;610.1148804282492
endad;1;no;10;1626;932062911;609.4672433402116
fuga;1;no;12;1626;932062911;608.1760852272536
esmaesitajaks;1;no;12;1626;932062911;608.1760852272536
soleeriv;1;no;13;1626;932062911;607.5325554916683
klaveripartiid;1;no;18;1626;932062911;604.3352274597162
taaruda;1;no;19;1626;932062911;603.6997960697735
olustike;1;no;19;1626;932062911;603.6997960697735
Dynamis;1;no;23;1626;932062911;601.1713770970896
üldsõnalisem;1;no;26;1626;932062911;599.2889181159683
kvintetti;1;no;28;1626;932062911;598.0404813494823
klaverikontserdist;1;no;29;1626;932062911;597.418211491282
saamiste;1;no;30;1626;932062911;596.7972352488133
omaski;1;no;32;1626;932062911;595.5591475090209
teadvale;1;no;35;1626;932062911;593.711617816584
humoristlike;1;no;38;1626;932062911;591.8755154017275
mindudki;1;no;45;1626;932062911;587.6351245720606
partituuriga;1;no;48;1626;932062911;585.8363570093564
kõveriti;1;no;52;1626;932062911;583.4550606492933
muiga;1;no;55;1626;932062911;581.6817540419419
meelepahaks;1;no;60;1626;932062911;578.7500762844516
dile;1;no;62;1626;932062911;577.5856629060221
kurjemaid;1;no;65;1626;932062911;575.847801664167
följetoni;1;no;71;1626;932062911;572.4032651629217
aldid;1;no;76;1626;932062911;569.5641404470094
elatas;1;no;77;1626;932062911;568.9996918539256
mälestusmärgina;1;no;77;1626;932062911;568.9996918539256
muusikaellu;1;no;77;1626;932062911;568.9996918539256
polüfoonilise;1;no;85;1626;932062911;564.5240615997894
auvõlg;1;no;87;1626;932062911;563.4161338055263
Otsal;1;no;90;1626;932062911;561.7623721992444
segavalt;1;no;92;1626;932062911;560.6652474695719
realiseerumas;1;no;93;1626;932062911;560.1182905545835
improviseerin;1;no;96;1626;932062911;558.4838041299839
vestlejad;1;no;99;1626;932062911;556.8588291701486
klaveripalad;1;no;103;1626;932062911;554.7068485581406
tudengipõlve;1;no;108;1626;932062911;552.0401500214876
realiseerisin;1;no;109;1626;932062911;551.5098841324731
õpetusena;1;no;111;1626;932062911;550.4524025974356
amore;1;no;121;1626;932062911;545.2252466806564
lindistasime;1;no;123;1626;932062911;544.1917059486371
rõõmusid;1;no;131;1626;932062911;540.0964321858701
Reimann;2;no;1209;1626;932062911;535.8931314136664
tantsulugu;1;no;143;1626;932062911;534.0678015634986
hoovõtt;1;no;145;1626;932062911;533.0760901302868
peegelduks;1;no;151;1626;932062911;530.1229315387618
miilitsas;1;no;152;1626;932062911;529.6339166244431
viieosaline;1;no;184;1626;932062911;514.4481370730051
prelüüd;1;no;199;1626;932062911;507.6255969816918
anekdoodis;1;no;209;1626;932062911;503.176888745817
koosseisuline;1;no;212;1626;932062911;501.8574414918911
fuuga;1;no;226;1626;932062911;495.7904099738716
Kõutsi;1;no;230;1626;932062911;494.0838228165645
alustanudki;1;no;232;1626;932062911;493.23492742070977
kvintett;1;no;235;1626;932062911;491.96703965877737
pianistina;1;no;246;1626;932062911;487.37336525844086
dramaturgiliselt;1;no;248;1626;932062911;486.5473527455225
kohapealsest;1;no;280;1626;932062911;473.7018847862635
klaverikontserdi;1;no;295;1626;932062911;467.91120510057135
klaveripala;1;no;296;1626;932062911;467.5301894368709
Patti;1;no;298;1626;932062911;466.77001662740577
paatides;1;no;301;1626;932062911;465.63438109949374
lindistati;1;no;316;1626;932062911;460.03809612464727
halamine;1;no;324;1626;932062911;457.108063928993
lõpetaksin;1;no;348;1626;932062911;448.5377089565757
sattuski;1;no;351;1626;932062911;447.488958255941
lõbusasti;1;no;356;1626;932062911;445.7518965238066
programmiline;1;no;356;1626;932062911;445.7518965238066
tantsudes;1;no;364;1626;932062911;443.0004751676943
hüljatuna;1;no;380;1626;932062911;437.59828938585486
assotsiatsioonid;1;no;389;1626;932062911;434.6170652733018
oboe;1;no;417;1626;932062911;425.5965238823656
vaimukat;1;no;427;1626;932062911;422.46497993073785
eksamist;1;no;443;1626;932062911;417.5492487123196
interpreedid;1;no;471;1626;932062911;409.216494085079
ansamblil;1;no;476;1626;932062911;407.7633754392848
Stravinski;1;no;486;1626;932062911;404.8878797734984
klaverikontsert;1;no;491;1626;932062911;403.4652867291439
värvingu;1;no;526;1626;932062911;393.78032394119725
konservatooriumis;2;no;2012;1626;932062911;389.7270345828728
palad;3;no;3487;1626;932062911;389.3597726693861
janune;1;no;559;1626;932062911;385.0652317782889
tegutsesime;1;no;597;1626;932062911;375.4956590011914
loomingulisest;1;no;601;1626;932062911;374.51593232120473
kujuneski;1;no;640;1626;932062911;365.2248783447224
paugutada;1;no;645;1626;932062911;364.0669509221786
elevusega;1;no;647;1626;932062911;363.6058331942071
mõnust;1;no;695;1626;932062911;352.87909369610423
traagilisi;1;no;754;1626;932062911;340.53087917086924
tulemisest;1;no;763;1626;932062911;338.7228177162477
vastandamine;1;no;770;1626;932062911;337.3297671370416
kaluritele;1;no;774;1626;932062911;336.5388707053518
kaugemalgi;1;no;777;1626;932062911;335.9481279037745
anekdoodid;1;no;785;1626;932062911;334.382905682729
torgib;1;no;788;1626;932062911;333.79970101583405
otsal;1;no;793;1626;932062911;332.8322009354389
tants;7;no;11131;1626;932062911;332.7101126875301
kalurite;2;no;2527;1626;932062911;331.70281589291693
kirjutaksid;1;no;803;1626;932062911;330.91392927609246
mõnusasti;2;no;2600;1626;932062911;324.8472456014672
tsüklist;1;no;906;1626;932062911;312.37042104715266
Kapi;1;no;907;1626;932062911;312.2005680099462
Laulasmaal;1;no;942;1626;932062911;306.36991002284725
tinglik;1;no;953;1626;932062911;304.5821346703188
dirigeerib;1;no;954;1626;932062911;304.42064369730093
loominguliseks;1;no;960;1626;932062911;303.455282634746
anekdoote;1;no;993;1626;932062911;298.25336207946145
nimetaksin;1;no;1001;1626;932062911;297.01903758693817
dekaadi;1;no;1018;1626;932062911;294.429724385556
faktiga;1;no;1045;1626;932062911;290.4088090600092
fundamentaalne;1;no;1047;1626;932062911;290.11532793068704
konservatooriumi;2;no;3042;1626;932062911;288.71734887577134
kõuts;1;no;1073;1626;932062911;286.35335194239457
asetavad;1;no;1081;1626;932062911;285.21537120517
korrigeerimist;1;no;1119;1626;932062911;279.93119194003367
näppu;3;no;5222;1626;932062911;279.5885182394222
liinis;1;no;1148;1626;932062911;276.0284231711996
eludest;1;no;1218;1626;932062911;267.0417142134615
vaeseks;1;no;1272;1626;932062911;260.4991366420326
sümfoonia;2;no;3494;1626;932062911;259.232851182004
püüdmas;1;no;1315;1626;932062911;255.5142014981285
pealkirjad;2;no;3592;1626;932062911;253.61736352950777
segase;1;no;1367;1626;932062911;249.73500406323816
Kapp;1;no;1374;1626;932062911;248.9769393026872
orkestriga;1;no;1374;1626;932062911;248.9769393026872
orkestrit;1;no;1429;1626;932062911;243.17712278875615
leiduma;1;no;1510;1626;932062911;235.11125894177476
Eugen;1;no;1535;1626;932062911;232.7287572847084
kuulajale;1;no;1548;1626;932062911;231.50883909985828
kujundeid;2;no;4033;1626;932062911;231.09091032612096
talupoja;1;no;1570;1626;932062911;229.47324101884868
orkestri;3;no;6618;1626;932062911;227.89284681745548
Son;1;no;1605;1626;932062911;226.30754757039807
torkida;1;no;1623;1626;932062911;224.7132479393675
klaverile;1;no;1624;1626;932062911;224.6253341219993
küttis;1;no;1653;1626;932062911;222.1054207141596
muusikalisi;1;no;1657;1626;932062911;221.76227660627328
naljaka;1;no;1748;1626;932062911;214.23246561253023
ärgitab;1;no;1766;1626;932062911;212.8032237793232
kontrollimata;1;no;1773;1626;932062911;212.2525443254747
puhtal;1;no;1791;1626;932062911;210.84951181292232
elavas;1;no;1793;1626;932062911;210.6947634502612
solisti;1;no;1808;1626;932062911;209.54135144681177
väljenduse;1;no;1838;1626;932062911;207.2720020690624
õnnele;1;no;1859;1626;932062911;205.71248435762155
Kontsert;1;no;1876;1626;932062911;204.46710191964968
Laulasmaa;1;no;1897;1626;932062911;202.94935230594635
repertuaari;2;no;4726;1626;932062911;202.78687705977865
sügavate;1;no;1909;1626;932062911;202.0921406552497
loomingust;3;no;7672;1626;932062911;199.97591233775617
heliloojad;1;no;1954;1626;932062911;198.9410844898333
kardetud;1;no;2009;1626;932062911;195.2207425665044
harmoonia;2;no;5030;1626;932062911;192.4469642567061
klaver;2;no;5040;1626;932062911;192.1247188833323
mõtetele;1;no;2067;1626;932062911;191.44529556693425
killud;1;no;2105;1626;932062911;189.04991508100676
sünniaeg;1;no;2193;1626;932062911;183.7263766432461
oludest;1;no;2270;1626;932062911;179.30830885546743
Matti;2;no;5498;1626;932062911;178.440074974478
tabavad;1;no;2404;1626;932062911;172.10601260757372
laheneb;1;no;2413;1626;932062911;171.64295581172857
naeran;1;no;2516;1626;932062911;166.51566408157834
talvisel;2;no;5959;1626;932062911;166.50274750763342
sümfooniaorkester;1;no;2533;1626;932062911;165.69871894606567
intrigeeriv;1;no;2574;1626;932062911;163.76103338558295
tunnetama;1;no;2584;1626;932062911;163.29528223854498
muigama;1;no;2628;1626;932062911;161.27706160646136
Kiievi;1;no;2656;1626;932062911;160.01851128641627
tuletama;1;no;2664;1626;932062911;159.6625252756111
väljendid;1;no;2715;1626;932062911;157.42982762608702
väikene;2;no;6389;1626;932062911;156.72326844856013
kevadised;1;no;2740;1626;932062911;156.35801982049026
funktsioonidega;1;no;2759;1626;932062911;155.55315616787252
sümfooniaorkestri;1;no;2770;1626;932062911;155.0909585340175
pulga;1;no;2883;1626;932062911;150.49725229032404
rahulolematus;1;no;2983;1626;932062911;146.6531952288787
lähenema;1;no;3000;1626;932062911;146.019150358458
nimetan;1;no;3013;1626;932062911;145.53797958945276
mängitud;5;no;18987;1626;932062911;143.93519355139134
valmimas;1;no;3110;1626;932062911;142.04541049020432
lahedat;1;no;3184;1626;932062911;139.4916690621557
ringist;1;no;3255;1626;932062911;137.1263096887882
palusime;1;no;3257;1626;932062911;137.06084096100724
stuudiosse;1;no;3351;1626;932062911;134.052778899335
põimunud;1;no;3379;1626;932062911;133.18211709581453
elutöö;1;no;3396;1626;932062911;132.65899716036384
etteheiteid;1;no;3548;1626;932062911;128.15813010359423
tantsud;1;no;3557;1626;932062911;127.9011893580979
eksami;2;no;8327;1626;932062911;123.9197658508544
ämm;1;no;3702;1626;932062911;123.89915640923526
Felix;1;no;3713;1626;932062911;123.60575010955436
vaheajal;1;no;3759;1626;932062911;122.39368695608292
Kirill;1;no;3786;1626;932062911;121.69326612445104
trio;1;no;3786;1626;932062911;121.69326612445104
huumori;1;no;3855;1626;932062911;119.93919781185537
kulgeda;1;no;3868;1626;932062911;119.61436674183314
solist;1;no;3900;1626;932062911;118.82222893108047
lähema;1;no;3932;1626;932062911;118.04051385145112
puuga;1;no;3939;1626;932062911;117.8708827848734
tantsu;4;no;18718;1626;932062911;116.73396483956432
ilusal;1;no;4008;1626;932062911;116.22452907264709
kuulame;1;no;4011;1626;932062911;116.15399110995152
kuulma;1;no;4027;1626;932062911;115.77923001272148
kiputakse;1;no;4123;1626;932062911;113.58048268219171
ettekandes;1;no;4228;1626;932062911;111.269280108245
laheda;1;no;4309;1626;932062911;109.54962670170954
nõustuda;2;no;9661;1626;932062911;108.31436739019006
huumoriga;1;no;4670;1626;932062911;102.49018880042084
nii-öelda;3;no;15923;1626;932062911;102.0824033421892
alaline;1;no;4761;1626;932062911;100.85194813337716
lahtrisse;1;no;4922;1626;932062911;98.07829094924207
tahtest;1;no;4989;1626;932062911;96.9684825259282
vabast;1;no;4993;1626;932062911;96.90301926656204
Villem;1;no;5018;1626;932062911;96.49586802834816
sisulist;1;no;5232;1626;932062911;93.14578610085589
Raudsepp;1;no;5388;1626;932062911;90.84664084924091
majale;1;no;5594;1626;932062911;87.97899947492938
asusin;1;no;5751;1626;932062911;85.91217725561002
muusikute;1;no;5770;1626;932062911;85.66862069854199
stiiliga;1;no;5802;1626;932062911;85.26152680907515
kõlanud;1;no;5967;1626;932062911;83.22238727592683
nimetust;1;no;6407;1626;932062911;78.2329423228765
käsile;1;no;6454;1626;932062911;77.73511982481747
ütleksin;1;no;6511;1626;932062911;77.1398135801979
eksis;1;no;6592;1626;932062911;76.30936798532373
külgi;1;no;6687;1626;932062911;75.35788746294355
kuulaja;1;no;6708;1626;932062911;75.15075361402677
loomingu;2;no;14357;1626;932062911;75.04586217013637
ukraina;1;no;6813;1626;932062911;74.1319330802044
unenägu;1;no;6864;1626;932062911;73.64697950424546
toolid;1;no;6891;1626;932062911;73.39279920821093
pala;1;no;7029;1626;932062911;72.12058136444303
ERSO;1;no;7102;1626;932062911;71.46527128062529
omamoodi;4;no;31871;1626;932062911;69.92730401948837
otsekohe;1;no;7588;1626;932062911;67.38876125890441
raadios;1;no;7635;1626;932062911;67.01905791808946
mesi;1;no;7964;1626;932062911;64.54051541275405
tantsida;1;no;7992;1626;932062911;64.33801410257955
õppides;1;no;8255;1626;932062911;62.496196116472326
tegelase;1;no;8305;1626;932062911;62.15790570577236
kuulab;1;no;8309;1626;932062911;62.131000616474985
momendil;1;no;8318;1626;932062911;62.07054924323261
huumor;1;no;8322;1626;932062911;62.0437197090744
pill;1;no;8389;1626;932062911;61.59774812190677
loominguline;1;no;8397;1626;932062911;61.544925883523725
ansambel;2;no;17762;1626;932062911;61.376754394803385
kõla;1;no;8594;1626;932062911;60.27217023280743
takistuseks;1;no;8623;1626;932062911;60.08924177351501
kontserte;1;no;9170;1626;932062911;56.83556818825924
üliõpilane;1;no;9217;1626;932062911;56.57236440991306
mälestuseks;1;no;9252;1626;932062911;56.3779397709796
helilooja;2;no;19844;1626;932062911;55.22609903736685
läheneda;1;no;9621;1626;932062911;54.40662016917878
ütelda;1;no;9672;1626;932062911;54.14495276377799
tõsiseid;1;no;9882;1626;932062911;53.09350335258329
teoste;1;no;10777;1626;932062911;49.03522081863935
muusikaga;1;no;10824;1626;932062911;48.83918109037968
