word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
lasteporno;4;no;273;526;932062911;5882.566694512
näeb;2;no;1;526;932062911;3799.20524348828
nimelt;2;no;1;526;932062911;3799.20524348828
vormis;2;no;1;526;932062911;3799.20524348828
internetiteenuse;3;no;583;526;932062911;3509.3461703175167
pedofiilidest;2;no;105;526;932062911;3418.2087377490243
tuletaksin;2;no;244;526;932062911;3014.20737855038
McCain;2;no;808;526;932062911;2037.2237587308923
jälitamisreeglite;1;no;1;526;932062911;1900.1020858745928
inimese;1;no;1;526;932062911;1900.1020858745928
käib;1;no;1;526;932062911;1900.1020858745928
tavaliselt;1;no;1;526;932062911;1900.1020858745928
natukene;1;no;1;526;932062911;1900.1020858745928
lollid;1;no;1;526;932062911;1900.1020858745928
jälitamiskohustus;1;no;1;526;932062911;1900.1020858745928
liikujaidia;1;no;1;526;932062911;1900.1020858745928
suur;1;no;1;526;932062911;1900.1020858745928
siinpoolselt;1;no;1;526;932062911;1900.1020858745928
näiteks;1;no;1;526;932062911;1900.1020858745928
meeldib;1;no;1;526;932062911;1900.1020858745928
toodud;1;no;1;526;932062911;1900.1020858745928
tähele;1;no;1;526;932062911;1900.1020858745928
osa;1;no;1;526;932062911;1900.1020858745928
öeldud;1;no;1;526;932062911;1900.1020858745928
lastepornovõimalusele;1;no;1;526;932062911;1900.1020858745928
raha;1;no;1;526;932062911;1900.1020858745928
parem;1;no;1;526;932062911;1900.1020858745928
mõtlemiskohustus;1;no;1;526;932062911;1900.1020858745928
Jaksumer;1;no;1;526;932062911;1900.1020858745928
Port;1;no;1;526;932062911;1900.1020858745928
mõtte;1;no;1;526;932062911;1900.1020858745928
lastepornomaksumaksja;1;no;1;526;932062911;1900.1020858745928
lihtsalt;1;no;1;526;932062911;1900.1020858745928
lastepornonime;1;no;1;526;932062911;1900.1020858745928
asupoliitikute;1;no;1;526;932062911;1900.1020858745928
lastepornopiltide;1;no;1;526;932062911;1900.1020858745928
sisu;1;no;2;526;932062911;1898.0678523518843
põhimõtteliselt;1;no;2;526;932062911;1898.0678523518843
Lamar;1;no;2;526;932062911;1898.0678523518843
raske;1;no;2;526;932062911;1898.0678523518843
Smid;1;no;2;526;932062911;1898.0678523518843
andma;1;no;2;526;932062911;1898.0678523518843
välksõnumite;1;no;3;526;932062911;1896.0379698380736
mõiste;1;no;3;526;932062911;1896.0379698380736
seadusalgatused;1;no;3;526;932062911;1896.0379698380736
kindlasti;1;no;4;526;932062911;1894.012424388556
internetiajaloo;1;no;6;526;932062911;1889.9742892012916
teisitiarvajaid;1;no;14;526;932062911;1873.9924827719192
seadusalgatuse;1;no;15;526;932062911;1872.0137414855635
massiefekt;1;no;20;526;932062911;1862.1823862260708
mõistukõnega;1;no;24;526;932062911;1854.3913408260212
meediatööstus;1;no;40;526;932062911;1823.8683560300135
surfajaid;1;no;42;526;932062911;1820.123488351688
arhiveerima;1;no;48;526;932062911;1808.9805904748896
riigiisadele;1;no;55;526;932062911;1796.151758601858
pahandamise;1;no;61;526;932062911;1785.2995654203012
juhatamiseks;1;no;68;526;932062911;1772.803254617768
isikuvabadust;1;no;92;526;932062911;1731.2557308730804
alamatest;1;no;93;526;932062911;1729.5668045522714
joonib;1;no;103;526;932062911;1712.8570298499656
depositooriumi;1;no;150;526;932062911;1638.458139004932
friikide;1;no;169;526;932062911;1610.184818443421
ähvardamas;1;no;188;526;932062911;1582.870717378231
riigiasutustest;1;no;219;526;932062911;1540.241429465465
seaduseelnõuga;1;no;255;526;932062911;1493.530601465586
mürale;1;no;274;526;932062911;1470.0019105747292
magnetism;1;no;278;526;932062911;1465.1426527718106
lohutaja;1;no;280;526;932062911;1462.725051111905
selgrooga;1;no;294;526;932062911;1446.0226857342066
kujutelma;1;no;308;526;932062911;1429.6974514088336
Texasest;1;no;331;526;932062911;1403.663085981724
internetikasutajate;1;no;334;526;932062911;1400.337035418708
olemusliku;1;no;378;526;932062911;1353.3050730289085
leidlikkus;1;no;554;526;932062911;1193.0280813281931
kehitab;1;no;672;526;932062911;1105.2651185220998
küpsemas;1;no;705;526;932062911;1082.9851263079036
vabariiklane;1;no;776;526;932062911;1037.9680818696258
kirjutamas;1;no;828;526;932062911;1007.3019392448974
ülistab;1;no;855;526;932062911;992.0830277045123
lisakulutusi;1;no;894;526;932062911;970.8946897521864
pedofiilia;1;no;903;526;932062911;966.132971690429
algatajaks;1;no;953;526;932062911;940.5069576711436
tehnilisel;1;no;967;526;932062911;933.5734867834084
demokraadist;1;no;986;526;932062911;924.3256690256284
tallele;1;no;994;526;932062911;920.4864354730933
viitsita;1;no;1134;526;932062911;858.1126808888927
riigiametnikud;1;no;1260;526;932062911;808.7882763522197
helgem;1;no;1268;526;932062911;805.8473121741197
vabariiklasest;1;no;1356;526;932062911;774.8540369759612
tarkus;4;no;8527;526;932062911;749.425499305708
tegudeni;1;no;1500;526;932062911;728.9757084097564
väärastunud;1;no;1504;526;932062911;727.77873487493
ratsionaalse;1;no;1537;526;932062911;718.0516849306475
ajaperioodi;1;no;1636;526;932062911;690.3704639980758
teenusepakkujate;1;no;1647;526;932062911;687.4259545518
allavoolu;1;no;1654;526;932062911;685.5652180393995
pakkujatele;1;no;1721;526;932062911;668.2520705003062
esindajatekoja;1;no;1883;526;932062911;629.7957947993153
kaldalt;1;no;1897;526;932062911;626.6791652281215
kohustada;1;no;1913;526;932062911;623.1548612118966
seaduslikku;1;no;1928;526;932062911;619.8866383758784
pooldajate;1;no;1965;526;932062911;611.9697217176929
serverite;1;no;2049;526;932062911;594.7257191055367
pildimaterjali;1;no;2112;526;932062911;582.4172611665579
liitumisel;1;no;2186;526;932062911;568.594936679685
keelustamise;1;no;2200;526;932062911;566.0533756256084
tsensuuri;1;no;2236;526;932062911;559.6210786368817
kasvavaid;1;no;2283;526;932062911;551.4401529679179
isendeid;1;no;2291;526;932062911;550.0714172821554
unustavad;1;no;2477;526;932062911;520.0592742723131
ebaseaduslike;1;no;2503;526;932062911;516.1229442890163
vanglakaristus;1;no;2654;526;932062911;494.3903181411084
pakkujaid;1;no;2791;526;932062911;476.1979117261602
loogilist;1;no;2859;526;932062911;467.6563868932639
sissejuhatuseks;1;no;3015;526;932062911;449.1731759588666
asukohamaa;1;no;3098;526;932062911;439.9223591781095
kustutama;1;no;3207;526;932062911;428.337239990146
moraalse;1;no;3227;526;932062911;426.2774623471713
külastatud;1;no;3350;526;932062911;414.0328669363913
taotlenud;1;no;3504;526;932062911;399.6595221963748
aadressid;1;no;3519;526;932062911;398.3126769702311
juhatada;1;no;3556;526;932062911;395.0289509307013
presidendina;1;no;3602;526;932062911;391.021213918776
formaati;1;no;3636;526;932062911;388.1108509197848
poliitikute;3;no;13147;526;932062911;377.6444681097255
mõtelda;1;no;3885;526;932062911;368.0489161548589
olulisema;1;no;4035;526;932062911;356.9342315993306
võitlejad;1;no;4095;526;932062911;352.6740792449413
tarkust;2;no;9320;526;932062911;345.77406857034833
seaduseelnõu;1;no;4480;526;932062911;327.58576768201937
kahtlase;1;no;4719;526;932062911;313.7312062111848
demokraatiat;1;no;4941;526;932062911;301.87226159670865
ebaseaduslik;1;no;5036;526;932062911;297.06703998973967
puudutava;1;no;5246;526;932062911;286.96936385782936
piirdu;1;no;5445;526;932062911;278.0143160239429
kaotama;1;no;5808;526;932062911;263.04128119484835
keskse;1;no;5836;526;932062911;261.9530590594593
riiklikke;1;no;5898;526;932062911;259.5751761800016
asumist;1;no;6193;526;932062911;248.8279479899345
Atlandi;1;no;6395;526;932062911;241.96800341125385
targemad;1;no;6581;526;932062911;235.9776304877689
lihtsate;1;no;7087;526;932062911;221.0875264504231
teinegi;1;no;7231;526;932062911;217.187445787568
õlgu;1;no;7841;526;932062911;202.0861814658107
terrorismi;1;no;7890;526;932062911;200.9637429849563
lõppude;1;no;8449;526;932062911;188.98868926296652
valijate;1;no;8541;526;932062911;187.15327873360087
kommentaarist;1;no;8979;526;932062911;178.88240639413286
lõputu;1;no;9086;526;932062911;176.97181572863047
õed;1;no;9157;526;932062911;175.72640780248568
kodaniku;1;no;9206;526;932062911;174.87707454642756
normaalsed;1;no;9460;526;932062911;170.60277623672667
tugevate;1;no;9564;526;932062911;168.91236251883393
kodanikke;1;no;9624;526;932062911;167.95227523661725
laetud;1;no;9755;526;932062911;165.89354794744312
otsustama;1;no;9772;526;932062911;165.6300788013296
emotsioonide;1;no;9784;526;932062911;165.44460387811168
summat;1;no;9971;526;932062911;162.6070396837426
riikidele;1;no;9989;526;932062911;162.33903218867002
erasektori;1;no;10304;526;932062911;157.78790110792744
kriitilise;1;no;10951;526;932062911;149.19678509840713
eksisteerib;1;no;11247;526;932062911;145.57070575947526
portaal;1;no;11639;526;932062911;141.0314144472202
rikub;1;no;11928;526;932062911;137.8620614621439
internetis;3;no;37764;526;932062911;137.40106420481726
hääled;1;no;12625;526;932062911;130.77425361837058
tähendaks;1;no;12956;526;932062911;127.65745624892637
pakkuja;1;no;13222;526;932062911;125.25836536062567
salli;1;no;13460;526;932062911;123.1869812136704
kontroll;2;no;28365;526;932062911;120.99839204853043
mõtlemine;1;no;14868;526;932062911;112.20934963550155
sooviksin;1;no;15118;526;932062911;110.4615473019886
eetris;1;no;15475;526;932062911;108.0580231245826
John;2;no;34403;526;932062911;100.32237703677872
jõuga;1;no;17071;526;932062911;98.47850847424722
ookeani;1;no;17313;526;932062911;97.17230310970449
oluliste;1;no;17357;526;932062911;96.93852506663944
kehv;1;no;18605;526;932062911;90.74622892497884
üksikud;1;no;19457;526;932062911;86.95420634004827
loomist;1;no;19696;526;932062911;85.94674115027568
niipea;1;no;19908;526;932062911;85.07242953223152
huvitava;1;no;20337;526;932062911;83.3565066247652
pelgalt;1;no;21244;526;932062911;79.94722916139906
müra;1;no;21770;526;932062911;78.09487580021971
hääle;1;no;22899;526;932062911;74.39511993503962
vabaduse;1;no;23887;526;932062911;71.43359077661026
tõmbab;1;no;23988;526;932062911;71.14407334263728
Ühendriikide;1;no;24594;526;932062911;69.4550816404716
lõpetuseks;1;no;24680;526;932062911;69.22186586859736
reegleid;1;no;25150;526;932062911;67.97448459092551
seisneb;1;no;25613;526;932062911;66.7888710374328
kommentaare;1;no;26870;526;932062911;63.76918105389433
pange;1;no;27353;526;932062911;62.68024890104935
võimaliku;1;no;27373;526;932062911;62.63595982873876
sõnade;1;no;28321;526;932062911;60.60612486416429
eesmärke;1;no;29099;526;932062911;59.03603174811115
kommentaari;2;no;60461;526;932062911;57.74101072485321
viitab;1;no;32272;526;932062911;53.39451344238899
protsendi;1;no;32532;526;932062911;52.979663233317176
kodanike;1;no;33222;526;932062911;51.90933764053929
ameti;1;no;33270;526;932062911;51.836486824106686
koguda;1;no;36137;526;932062911;47.82734291665136
kombel;1;no;37283;526;932062911;46.39308818023679
aastane;1;no;37461;526;932062911;46.17799802930965
tänase;1;no;39179;526;932062911;44.20014466774745
esitab;1;no;39429;526;932062911;43.92636505517126
e-posti;1;no;40614;526;932062911;42.67347274857929
seadus;1;no;41561;526;932062911;41.7224521366374
Kristjan;1;no;42007;526;932062911;41.289088844767015
otsuseid;1;no;42339;526;932062911;40.97229566765793
kvaliteedi;1;no;43222;526;932062911;40.15292515701057
riikliku;1;no;44899;526;932062911;38.68369334759196
las;1;no;46253;526;932062911;37.5736445829769
asuva;1;no;47994;526;932062911;36.23661251199341
kinnitab;1;no;48384;526;932062911;35.950047079850506
looma;1;no;51105;526;932062911;34.07023156698083
algust;1;no;51207;526;932062911;34.00357974345718
pannakse;1;no;51417;526;932062911;33.86717325690238
peas;1;no;51450;526;932062911;33.845837390092846
loob;1;no;52308;526;932062911;33.30038858907913
teisiti;1;no;53062;526;932062911;32.83536536907154
ühiskonna;1;no;57952;526;932062911;30.108567510414183
põhjusel;1;no;58094;526;932062911;30.03613481923291
tehnoloogia;1;no;61996;526;932062911;28.173674850770094
soovivad;1;no;63144;526;932062911;27.668909463208628
