word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
eurot;3;no;1;704;932062911;4257.7954946165855
näiteks;3;no;1;704;932062911;4257.7954946165855
osa;2;no;1;704;932062911;2838.863305831359
nõuda;2;no;1;704;932062911;2838.863305831359
tegelikult;2;no;1;704;932062911;2838.863305831359
antud;2;no;2;704;932062911;2835.8240423380767
trahvile;2;no;147;704;932062911;2454.757765342276
töö;1;no;1;704;932062911;1419.931117046132
antroffidele;1;no;1;704;932062911;1419.931117046132
osta;1;no;1;704;932062911;1419.931117046132
käitumist;1;no;1;704;932062911;1419.931117046132
pikk;1;no;1;704;932062911;1419.931117046132
Eesti-suurusele;1;no;1;704;932062911;1419.931117046132
uus;1;no;1;704;932062911;1419.931117046132
sotsiaalse;1;no;1;704;932062911;1419.931117046132
toimib;1;no;1;704;932062911;1419.931117046132
maks;1;no;1;704;932062911;1419.931117046132
armulikumbale;1;no;1;704;932062911;1419.931117046132
juhtida;1;no;1;704;932062911;1419.931117046132
aru;1;no;1;704;932062911;1419.931117046132
esimese;1;no;1;704;932062911;1419.931117046132
kaubandusametilt;1;no;1;704;932062911;1419.931117046132
ühtegi;1;no;1;704;932062911;1419.931117046132
osas;1;no;1;704;932062911;1419.931117046132
teada;1;no;1;704;932062911;1419.931117046132
nähes;1;no;1;704;932062911;1419.931117046132
tundus;1;no;1;704;932062911;1419.931117046132
vanemad;1;no;1;704;932062911;1419.931117046132
number;1;no;1;704;932062911;1419.931117046132
aeg;1;no;1;704;932062911;1419.931117046132
hirm;1;no;1;704;932062911;1419.931117046132
juhtus;1;no;1;704;932062911;1419.931117046132
panna;1;no;1;704;932062911;1419.931117046132
meeldi;1;no;1;704;932062911;1419.931117046132
probleem;1;no;1;704;932062911;1419.931117046132
kord;1;no;1;704;932062911;1419.931117046132
küsimus;1;no;1;704;932062911;1419.931117046132
Iidee;1;no;1;704;932062911;1419.931117046132
suurem;1;no;1;704;932062911;1419.931117046132
R2-e-L2.;1;no;1;704;932062911;1419.931117046132
Eesti;1;no;1;704;932062911;1419.931117046132
Port;1;no;1;704;932062911;1419.931117046132
teatud;1;no;1;704;932062911;1419.931117046132
sisuliselt;1;no;2;704;932062911;1418.410950577338
raske;1;no;2;704;932062911;1418.410950577338
aasta;1;no;2;704;932062911;1418.410950577338
maailmast;1;no;2;704;932062911;1418.410950577338
eriti;1;no;3;704;932062911;1416.8940355827517
mõjumaks;1;no;3;704;932062911;1416.8940355827517
hiidudel;1;no;6;704;932062911;1412.3626954595004
tusena;1;no;19;704;932062911;1393.0572269898405
kogut;1;no;19;704;932062911;1393.0572269898405
väljamõõtmine;1;no;19;704;932062911;1393.0572269898405
tehnolooga;1;no;23;704;932062911;1387.2228166658913
ümberöelduna;1;no;24;704;932062911;1385.7718422575074
kohtuinstantsides;1;no;27;704;932062911;1381.4370739340848
ulatunuks;1;no;27;704;932062911;1381.4370739340848
ennetusena;1;no;33;704;932062911;1372.848387798571
suhkrutrahv;1;no;45;704;932062911;1355.9874666970604
trahvimäär;1;no;50;704;932062911;1349.0836958107518
majandusliitu;1;no;50;704;932062911;1349.0836958107518
väikeaktsionäre;1;no;51;704;932062911;1347.7113688917773
protsessimine;1;no;53;704;932062911;1344.9750738717494
võrdluspunkti;1;no;54;704;932062911;1343.6110888167718
isoleerimisest;1;no;62;704;932062911;1332.7980018465305
regulaarsemaks;1;no;63;704;932062911;1331.4585910543956
kaupadeks;1;no;67;704;932062911;1326.127761228187
föderaalselt;1;no;67;704;932062911;1326.127761228187
sotsiaalmeediahiid;1;no;78;704;932062911;1311.6856851805992
reserveerimist;1;no;85;704;932062911;1302.6579252485844
eraldust;1;no;86;704;932062911;1301.3783796417524
paariaks;1;no;105;704;932062911;1277.535863482968
põllumajandussaadused;1;no;117;704;932062911;1262.9224116098271
rikkasse;1;no;121;704;932062911;1258.12527214772
oodatavale;1;no;133;704;932062911;1243.9500500929053
lepinguna;1;no;135;704;932062911;1241.6185098673584
kiusatusega;1;no;145;704;932062911;1230.0906919730944
vangimajja;1;no;152;704;932062911;1222.147762871435
meenutabki;1;no;158;704;932062911;1215.4207322539987
õpetlikult;1;no;165;704;932062911;1207.6655296667352
ametkonnale;1;no;173;704;932062911;1198.9227475670348
teinu;1;no;182;704;932062911;1189.2372041192075
trappi;1;no;183;704;932062911;1188.1706838427392
väärne;1;no;186;704;932062911;1184.9825698140394
kasumiaruandes;1;no;188;704;932062911;1182.8666483632414
kasumist;3;no;2433;704;932062911;1180.5993420399493
ametkondlik;1;no;200;704;932062911;1170.328122772097
puudujääv;1;no;200;704;932062911;1170.328122772097
skandaalidega;1;no;207;704;932062911;1163.1359854631817
inspektoritele;1;no;212;704;932062911;1158.0526287077105
