word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tegelikult;28;no;1;6171;932062911;4533.488201528511
lihtsalt;15;no;1;6171;932062911;2429.1181817971224
näiteks;13;no;1;6171;932062911;2105.3689479922928
üldse;13;no;2;6171;932062911;2103.1149574706715
aeg;12;no;1;6171;932062911;1943.4943310898784
arvan;10;no;1;6171;932062911;1619.7450972850495
no;10;no;1;6171;932062911;1619.7450972850495
suur;10;no;1;6171;932062911;1619.7450972850495
töö;9;no;1;6171;932062911;1457.8704803826352
ausalt;8;no;1;6171;932062911;1295.9958634802208
hea;8;no;2;6171;932062911;1294.6083810652592
tööd;7;no;1;6171;932062911;1134.1212465778062
sõna;7;no;1;6171;932062911;1134.1212465778062
eriti;7;no;3;6171;932062911;1131.6954819939776
natuke;7;no;4;6171;932062911;1130.4864868840389
elu;6;no;1;6171;932062911;972.2466296753915
maha;6;no;1;6171;932062911;972.2466296753915
Tallinnas;6;no;1;6171;932062911;972.2466296753915
tea;6;no;1;6171;932062911;972.2466296753915
Liivia;8;no;407;6171;932062911;903.0536676725364
hästi;5;no;1;6171;932062911;810.3720127729773
ellu;5;no;1;6171;932062911;810.3720127729773
ongi;5;no;1;6171;932062911;810.3720127729773
rääkida;5;no;1;6171;932062911;810.3720127729773
nimi;5;no;1;6171;932062911;810.3720127729773
päev;5;no;1;6171;932062911;810.3720127729773
normaalne;5;no;2;6171;932062911;809.5044352220119
äkki;5;no;2;6171;932062911;809.5044352220119
tõsiselt;5;no;2;6171;932062911;809.5044352220119
käib;4;no;1;6171;932062911;648.4973958705627
hetkel;4;no;1;6171;932062911;648.4973958705627
jumal;4;no;1;6171;932062911;648.4973958705627
ühtegi;4;no;1;6171;932062911;648.4973958705627
korda;4;no;1;6171;932062911;648.4973958705627
natukene;4;no;1;6171;932062911;648.4973958705627
täpselt;4;no;1;6171;932062911;648.4973958705627
suurem;4;no;1;6171;932062911;648.4973958705627
arvamus;4;no;1;6171;932062911;648.4973958705627
ütlema;4;no;1;6171;932062911;648.4973958705627
uued;4;no;1;6171;932062911;648.4973958705627
inimesed;4;no;1;6171;932062911;648.4973958705627
moekunstnik;8;no;1083;6171;932062911;600.1031860701114
tavaliselt;3;no;1;6171;932062911;486.6227789681482
panna;3;no;1;6171;932062911;486.6227789681482
aru;3;no;1;6171;932062911;486.6227789681482
tore;3;no;1;6171;932062911;486.6227789681482
terve;3;no;1;6171;932062911;486.6227789681482
aega;3;no;1;6171;932062911;486.6227789681482
näinud;3;no;1;6171;932062911;486.6227789681482
Eesti;3;no;1;6171;932062911;486.6227789681482
küsimus;3;no;1;6171;932062911;486.6227789681482
alguses;3;no;1;6171;932062911;486.6227789681482
isa;3;no;1;6171;932062911;486.6227789681482
nimelt;3;no;1;6171;932062911;486.6227789681482
head;3;no;1;6171;932062911;486.6227789681482
maa;3;no;1;6171;932062911;486.6227789681482
ruumi;3;no;1;6171;932062911;486.6227789681482
Santana;3;no;1;6171;932062911;486.6227789681482
