word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
raha;5;no;1;668;932062911;7478.006869165095
kiiresti;3;no;1;668;932062911;4487.203692803419
näiteks;3;no;1;668;932062911;4487.203692803419
Port;2;no;1;668;932062911;2991.802104622581
vanemad;2;no;1;668;932062911;2991.802104622581
inimesed;2;no;1;668;932062911;2991.802104622581
lihtsalt;2;no;1;668;932062911;2991.802104622581
informatsiooni;2;no;2;668;932062911;2988.599106120671
kaheportaal;1;no;1;668;932062911;1496.4005164417429
osa;1;no;1;668;932062911;1496.4005164417429
kiirus;1;no;1;668;932062911;1496.4005164417429
liigub;1;no;1;668;932062911;1496.4005164417429
olukorras;1;no;1;668;932062911;1496.4005164417429
õigust;1;no;1;668;932062911;1496.4005164417429
anna;1;no;1;668;932062911;1496.4005164417429
suur;1;no;1;668;932062911;1496.4005164417429
puudub;1;no;1;668;932062911;1496.4005164417429
andmejärvedes;1;no;1;668;932062911;1496.4005164417429
infomägedes;1;no;1;668;932062911;1496.4005164417429
sideteedel;1;no;1;668;932062911;1496.4005164417429
FDA;1;no;1;668;932062911;1496.4005164417429
usu;1;no;1;668;932062911;1496.4005164417429
oluliselt;1;no;1;668;932062911;1496.4005164417429
2019.;1;no;1;668;932062911;1496.4005164417429
õige;1;no;1;668;932062911;1496.4005164417429
inimestel;1;no;1;668;932062911;1496.4005164417429
pannes;1;no;1;668;932062911;1496.4005164417429
kuuekümneaastastel;1;no;1;668;932062911;1496.4005164417429
näiteks;1;no;1;668;932062911;1496.4005164417429
lubatakse;1;no;1;668;932062911;1496.4005164417429
R2;1;no;1;668;932062911;1496.4005164417429
aitab;1;no;1;668;932062911;1496.4005164417429
pilguga;1;no;1;668;932062911;1496.4005164417429
ohtri;1;no;1;668;932062911;1496.4005164417429
libakorjandusi;1;no;1;668;932062911;1496.4005164417429
sokutadades;1;no;1;668;932062911;1496.4005164417429
headust;1;no;1;668;932062911;1496.4005164417429
anda;1;no;1;668;932062911;1496.4005164417429
riigi;1;no;1;668;932062911;1496.4005164417429
vajutavates;1;no;1;668;932062911;1496.4005164417429
riigist;1;no;1;668;932062911;1496.4005164417429
lahti;1;no;1;668;932062911;1496.4005164417429
rääkida;1;no;1;668;932062911;1496.4005164417429
pakutakse;1;no;1;668;932062911;1496.4005164417429
uudised;1;no;1;668;932062911;1496.4005164417429
paistab;1;no;1;668;932062911;1496.4005164417429
hetkel;1;no;1;668;932062911;1496.4005164417429
sotsiaalmeediarobotite;1;no;1;668;932062911;1496.4005164417429
lihtne;1;no;1;668;932062911;1496.4005164417429
käitumist;1;no;1;668;932062911;1496.4005164417429
uus;1;no;1;668;932062911;1496.4005164417429
L2.;1;no;1;668;932062911;1496.4005164417429
reaalne;1;no;1;668;932062911;1496.4005164417429
paljudest;1;no;1;668;932062911;1496.4005164417429
inimese;1;no;1;668;932062911;1496.4005164417429
mõtte;1;no;1;668;932062911;1496.4005164417429
veendunud;1;no;2;668;932062911;1494.7984824686353
hea;1;no;2;668;932062911;1494.7984824686353
sisuliselt;1;no;2;668;932062911;1494.7984824686353
maailmast;1;no;2;668;932062911;1494.7984824686353
eriti;1;no;3;668;932062911;1493.1998750756095
kindlasti;1;no;4;668;932062911;1491.6046832807756
salavarudest;1;no;4;668;932062911;1491.6046832807756
vaja;1;no;5;668;932062911;1490.012896149121
aadressirida;1;no;7;668;932062911;1486.8394923681913
internetikeskkondadesse;1;no;9;668;932062911;1483.6795771808245
röövlina;1;no;9;668;932062911;1483.6795771808245
kapitalipaigutus;1;no;14;668;932062911;1475.8382404159545
infoplatvormi;1;no;18;668;932062911;1469.6245961474397
ärakasutava;1;no;20;668;932062911;1466.5373535310796
tehnolooga;1;no;23;668;932062911;1461.9307333703337
petturil;1;no;36;668;932062911;1442.298641986746
valvsusega;1;no;40;668;932062911;1436.36364076135
pealiskaudsemalt;1;no;54;668;932062911;1415.9703263527736
petmiste;1;no;56;668;932062911;1413.10417216241
kriisivalmiduse;1;no;62;668;932062911;1404.574908129769
ettekirjutised;1;no;73;668;932062911;1389.20241371143
Tööriistade;1;no;74;668;932062911;1387.8215831505154
lihtsameelsetele;1;no;112;668;932062911;1337.3100482572702
suureliselt;1;no;117;668;932062911;1330.9362167442366
varitsenud;1;no;120;668;932062911;1327.1409982183432
tempude;1;no;124;668;932062911;1322.114248450333
sfääriga;1;no;126;668;932062911;1319.615126262597
allegoorilise;1;no;130;668;932062911;1314.6451188832034
aeglustumisest;1;no;134;668;932062911;1309.712407669566
ahnusele;1;no;138;668;932062911;1304.8165743715194
hoiatavaks;1;no;159;668;932062911;1279.7023964579032
pöördumatuks;1;no;164;668;932062911;1273.8646731684144
ähvardava;2;no;1263;668;932062911;1271.7355693479128
kaasapandud;1;no;187;668;932062911;1247.6830463850804
petturitele;1;no;194;668;932062911;1239.9270131835788
petise;1;no;201;668;932062911;1232.2668126704184
ohvritelt;1;no;204;668;932062911;1229.012767139826
üleskutsetega;1;no;208;668;932062911;1224.700679604019
erakordses;1;no;228;668;932062911;1203.5862957548136
vallandamiseks;1;no;240;668;932062911;1191.2635480477516
tasakaalukust;1;no;282;668;932062911;1150.0522824990871
kõigutama;1;no;312;668;932062911;1122.31930519552
näidetel;1;no;322;668;932062911;1113.36983946018
apelleerida;1;no;330;668;932062911;1106.3123792986862
arendamisesse;1;no;333;668;932062911;1103.6888440507255
alatuid;1;no;372;668;932062911;1070.681337622243
tüssata;1;no;386;668;932062911;1059.308937563327
summaarselt;1;no;412;668;932062911;1038.8173131376852
andmebaasidele;1;no;439;668;932062911;1018.3601428432456
sotsiaalmeediale;1;no;452;668;932062911;1008.795056060162
teadetele;1;no;457;668;932062911;1005.1638488337954
haavatavam;1;no;482;668;932062911;987.3930014228596
küberkurjategijad;1;no;496;668;932062911;977.7131043304828
lisandumise;1;no;497;668;932062911;977.02894053559
peteti;1;no;507;668;932062911;970.2395991310736
pisikud;1;no;513;668;932062911;966.2110979838412
mürgiga;1;no;531;668;932062911;954.3238444467928
erksat;1;no;589;668;932062911;917.9343022538768
sekunditki;1;no;594;668;932062911;914.9267778076784
kooslusest;1;no;595;668;932062911;914.3276362980412
raputavad;1;no;619;668;932062911;900.1800068785449
õpetlikke;1;no;622;668;932062911;898.4422779864128
häbenevad;1;no;623;668;932062911;897.8645249761447
tormiks;1;no;632;668;932062911;892.6979932030598
heategevusele;1;no;676;668;932062911;868.2718893284866
maksusoodustusi;1;no;678;668;932062911;867.1933328529645
valideeritud;1;no;690;668;932062911;860.7778480257946
nakatavad;1;no;693;668;932062911;859.1887812108438
situatsiooniga;1;no;706;668;932062911;852.3700845168796
Juurdlusbüroo;1;no;727;668;932062911;841.5809989094716
emotsionaalsele;1;no;750;668;932062911;830.0734846254725
uudset;2;no;2483;668;932062911;817.4196650619394
rumalalt;1;no;777;668;932062911;816.9598748568454
hirmudele;1;no;779;668;932062911;816.0049597925251
nutikamad;1;no;783;668;932062911;814.1018110402342
õppetunniks;1;no;784;668;932062911;813.6274101276442
soovitu;1;no;837;668;932062911;789.2516502444699
sihtrühmadele;1;no;843;668;932062911;786.5838518965236
peituva;1;no;846;668;932062911;785.2567045042176
portaale;1;no;853;668;932062911;782.1773749760217
Föderaalse;1;no;858;668;932062911;779.9925987590254
apteekri;1;no;870;668;932062911;774.7986007426553
ahnuse;1;no;899;668;932062911;762.5274989216555
nutikam;1;no;906;668;932062911;759.6235218812028
pettusi;1;no;915;668;932062911;755.9221797903535
rikkalikum;1;no;1019;668;932062911;715.6282936962846
kopse;1;no;1066;668;932062911;698.7947247337879
eristamiseks;1;no;1066;668;932062911;698.7947247337879
kelmid;1;no;1180;668;932062911;661.0768148151227
mõjutamise;1;no;1186;668;932062911;659.2041315873058
elukorraldust;1;no;1195;668;932062911;656.4149159258393
saatjaga;1;no;1256;668;932062911;638.1150262516542
