word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
jälle;8;no;3;2640;932062911;3021.577578695519
elu;5;no;1;2640;932062911;1892.9085133078745
aasta;4;no;2;2640;932062911;1512.9051566947203
tegelikult;3;no;1;2640;932062911;1136.1446792890863
eesti;3;no;1;2640;932062911;1136.1446792890863
naine;3;no;1;2640;932062911;1136.1446792890863
maa;3;no;1;2640;932062911;1136.1446792890863
kurgaani;3;no;56;2640;932062911;1072.901785880956
Mamai;3;no;56;2640;932062911;1072.901785880956
Volga;7;no;2289;2640;932062911;767.5450812059032
ilus;2;no;1;2640;932062911;757.7627622796925
esimene;2;no;1;2640;932062911;757.7627622796925
inimesed;2;no;1;2640;932062911;757.7627622796925
lihtsalt;2;no;1;2640;932062911;757.7627622796925
kodust;2;no;1;2640;932062911;757.7627622796925
fantanka;2;no;1;2640;932062911;757.7627622796925
osa;2;no;1;2640;932062911;757.7627622796925
tavaliselt;2;no;1;2640;932062911;757.7627622796925
kaasa;2;no;1;2640;932062911;757.7627622796925
linnas;2;no;1;2640;932062911;757.7627622796925
vana;2;no;1;2640;932062911;757.7627622796925
teada;2;no;1;2640;932062911;757.7627622796925
pikk;2;no;1;2640;932062911;757.7627622796925
soojalt;2;no;1;2640;932062911;757.7627622796925
raske;2;no;2;2640;932062911;756.9515077556601
eriti;2;no;3;2640;932062911;756.1419884186712
Volskis;2;no;6;2640;932062911;753.7237860373001
vaskratsaniku;2;no;9;2640;932062911;751.321001556389
Prokofjevi;3;no;498;2640;932062911;741.2921862530817
traktoritehase;2;no;66;2640;932062911;708.4125870499269
Volgogradis;2;no;124;2640;932062911;669.5058802421013
Neeva;3;no;665;2640;932062911;663.7775221458613
stepi;2;no;192;2640;932062911;629.0042326822141
Ermitaaži;2;no;207;2640;932062911;620.7210523599349
Volgogradi;2;no;256;2640;932062911;595.1202771113952
uhub;2;no;484;2640;932062911;499.3000828761138
Leningrad;2;no;605;2640;932062911;459.9943982514656
blokaadi;2;no;787;2640;932062911;411.2940395001582
värsse;2;no;920;2640;932062911;381.7582678324532
jook;1;no;1;2640;932062911;379.38084527029866
distraafikute;1;no;1;2640;932062911;379.38084527029866
vanemad;1;no;1;2640;932062911;379.38084527029866
kord;1;no;1;2640;932062911;379.38084527029866
ehtsat;1;no;1;2640;932062911;379.38084527029866
nime;1;no;1;2640;932062911;379.38084527029866
huvi;1;no;1;2640;932062911;379.38084527029866
Impressioniste;1;no;1;2640;932062911;379.38084527029866
tulipalavalt;1;no;1;2640;932062911;379.38084527029866
ülima;1;no;1;2640;932062911;379.38084527029866
inberi;1;no;1;2640;932062911;379.38084527029866
õnne;1;no;1;2640;932062911;379.38084527029866
kunstipalverändureid;1;no;1;2640;932062911;379.38084527029866
kõhke;1;no;1;2640;932062911;379.38084527029866
Micropeeni;1;no;1;2640;932062911;379.38084527029866
rääkimata;1;no;1;2640;932062911;379.38084527029866
suur;1;no;1;2640;932062911;379.38084527029866
kiitide;1;no;1;2640;932062911;379.38084527029866
Takad;1;no;1;2640;932062911;379.38084527029866
korda;1;no;1;2640;932062911;379.38084527029866
vähem;1;no;1;2640;932062911;379.38084527029866
voolavassi;1;no;1;2640;932062911;379.38084527029866
11.;1;no;1;2640;932062911;379.38084527029866
Volska;1;no;1;2640;932062911;379.38084527029866
parašütisiidist;1;no;1;2640;932062911;379.38084527029866
klaasraamid;1;no;1;2640;932062911;379.38084527029866
näinud;1;no;1;2640;932062911;379.38084527029866
Biskarjovi;1;no;1;2640;932062911;379.38084527029866
vulski;1;no;1;2640;932062911;379.38084527029866
galakad;1;no;1;2640;932062911;379.38084527029866
noored;1;no;1;2640;932062911;379.38084527029866
murukäpad;1;no;1;2640;932062911;379.38084527029866
imesõbralikud;1;no;1;2640;932062911;379.38084527029866
kiirus;1;no;1;2640;932062911;379.38084527029866
mõninays;1;no;1;2640;932062911;379.38084527029866
askleb;1;no;1;2640;932062911;379.38084527029866
kapsataimedega;1;no;1;2640;932062911;379.38084527029866
Acadciate;1;no;1;2640;932062911;379.38084527029866
Kordule;1;no;1;2640;932062911;379.38084527029866
lillenäod;1;no;1;2640;932062911;379.38084527029866
võiduhiilgust;1;no;1;2640;932062911;379.38084527029866
elusaiks;1;no;1;2640;932062911;379.38084527029866
noorhiiglasekasvu;1;no;1;2640;932062911;379.38084527029866
ruumi;1;no;1;2640;932062911;379.38084527029866
Koerki;1;no;1;2640;932062911;379.38084527029866
aeg;1;no;1;2640;932062911;379.38084527029866
terve;1;no;1;2640;932062911;379.38084527029866
raiusama;1;no;1;2640;932062911;379.38084527029866
hetkel;1;no;1;2640;932062911;379.38084527029866
õlipuuoksakese;1;no;1;2640;932062911;379.38084527029866
kaitsemuuseumi;1;no;1;2640;932062911;379.38084527029866
riivitš;1;no;1;2640;932062911;379.38084527029866
lugeda;1;no;1;2640;932062911;379.38084527029866
Reavitš;1;no;1;2640;932062911;379.38084527029866
värstja;1;no;1;2640;932062911;379.38084527029866
kobrutusega;1;no;1;2640;932062911;379.38084527029866
ringsõidulõppe;1;no;1;2640;932062911;379.38084527029866
jubedalt;1;no;1;2640;932062911;379.38084527029866
maks;1;no;1;2640;932062911;379.38084527029866
majavabises;1;no;1;2640;932062911;379.38084527029866
lauaperemeheks;1;no;1;2640;932062911;379.38084527029866
õlekõrge;1;no;1;2640;932062911;379.38084527029866
vinevskil;1;no;1;2640;932062911;379.38084527029866
trootlesi;1;no;1;2640;932062911;379.38084527029866
Hinber;1;no;1;2640;932062911;379.38084527029866
koldovelli;1;no;1;2640;932062911;379.38084527029866
Herzgin;1;no;1;2640;932062911;379.38084527029866
1942.;1;no;1;2640;932062911;379.38084527029866
muuseumirahu;1;no;1;2640;932062911;379.38084527029866
lippusiidis;1;no;1;2640;932062911;379.38084527029866
sametikandeisja;1;no;1;2640;932062911;379.38084527029866
hirmsa;1;no;1;2640;932062911;379.38084527029866
kutserännakule;1;no;1;2640;932062911;379.38084527029866
aega;1;no;1;2640;932062911;379.38084527029866
toovad;1;no;1;2640;932062911;379.38084527029866
kordoote;1;no;1;2640;932062911;379.38084527029866
kevadpuuna;1;no;1;2640;932062911;379.38084527029866
nännena;1;no;1;2640;932062911;379.38084527029866
Tuudin;1;no;1;2640;932062911;379.38084527029866
lahti;1;no;1;2640;932062911;379.38084527029866
Jane;1;no;1;2640;932062911;379.38084527029866
Eesti;1;no;1;2640;932062911;379.38084527029866
liisideni;1;no;1;2640;932062911;379.38084527029866
amatöörvõtte;1;no;1;2640;932062911;379.38084527029866
teatud;1;no;1;2640;932062911;379.38084527029866
veidi;1;no;1;2640;932062911;379.38084527029866
tund;1;no;1;2640;932062911;379.38084527029866
kaugel;1;no;1;2640;932062911;379.38084527029866
algajemad;1;no;1;2640;932062911;379.38084527029866
inberiti;1;no;1;2640;932062911;379.38084527029866
kehanid;1;no;1;2640;932062911;379.38084527029866
tulisin;1;no;1;2640;932062911;379.38084527029866
töötab;1;no;1;2640;932062911;379.38084527029866
Pulkova;1;no;1;2640;932062911;379.38084527029866
puid;1;no;1;2640;932062911;379.38084527029866
sugemat;1;no;1;2640;932062911;379.38084527029866
ajal;1;no;1;2640;932062911;379.38084527029866
uudinit;1;no;1;2640;932062911;379.38084527029866
puu;1;no;1;2640;932062911;379.38084527029866
helkivalt;1;no;1;2640;932062911;379.38084527029866
krooni;1;no;1;2640;932062911;379.38084527029866
kirjandus;1;no;1;2640;932062911;379.38084527029866
kõiksite;1;no;1;2640;932062911;379.38084527029866
kõlarikkamaid;1;no;1;2640;932062911;379.38084527029866
keele;1;no;1;2640;932062911;379.38084527029866
katalpa;1;no;1;2640;932062911;379.38084527029866
blokaadipäevadest;1;no;1;2640;932062911;379.38084527029866
pusaared;1;no;1;2640;932062911;379.38084527029866
suurt;1;no;1;2640;932062911;379.38084527029866
vihapäevadel;1;no;1;2640;932062911;379.38084527029866
lubjaviltidest;1;no;1;2640;932062911;379.38084527029866
harvelt;1;no;1;2640;932062911;379.38084527029866
uus;1;no;1;2640;932062911;379.38084527029866
Jakolksus;1;no;1;2640;932062911;379.38084527029866
tööd;1;no;1;2640;932062911;379.38084527029866
tühinevski;1;no;1;2640;932062911;379.38084527029866
eemalmüüri;1;no;1;2640;932062911;379.38084527029866
mullasaladust;1;no;1;2640;932062911;379.38084527029866
tapmismõttega;1;no;1;2640;932062911;379.38084527029866
lennukis;1;no;1;2640;932062911;379.38084527029866
isa;1;no;1;2640;932062911;379.38084527029866
jagaebama;1;no;1;2640;932062911;379.38084527029866
immist;1;no;1;2640;932062911;379.38084527029866
Voril;1;no;1;2640;932062911;379.38084527029866
maha;1;no;1;2640;932062911;379.38084527029866
paistata;1;no;1;2640;932062911;379.38084527029866
sinipeale;1;no;1;2640;932062911;379.38084527029866
fantancani;1;no;1;2640;932062911;379.38084527029866
hiljem;1;no;1;2640;932062911;379.38084527029866
lagendikude;1;no;1;2640;932062911;379.38084527029866
114.;1;no;1;2640;932062911;379.38084527029866
inimese;1;no;1;2640;932062911;379.38084527029866
katuseist;1;no;1;2640;932062911;379.38084527029866
do;1;no;1;2640;932062911;379.38084527029866
ükski;1;no;1;2640;932062911;379.38084527029866
Pikkadi;1;no;1;2640;932062911;379.38084527029866
Levskija;1;no;1;2640;932062911;379.38084527029866
seniitkahureid;1;no;1;2640;932062911;379.38084527029866
ajal;1;no;1;2640;932062911;379.38084527029866
asustamatusest;1;no;1;2640;932062911;379.38084527029866
kannikiste;1;no;1;2640;932062911;379.38084527029866
tunnet;1;no;1;2640;932062911;379.38084527029866
Bergalt;1;no;1;2640;932062911;379.38084527029866
põgenikemurruga;1;no;1;2640;932062911;379.38084527029866
vineerbasse;1;no;1;2640;932062911;379.38084527029866
mõttega;1;no;1;2640;932062911;379.38084527029866
kahjas;1;no;1;2640;932062911;379.38084527029866
verekumas;1;no;1;2640;932062911;379.38084527029866
asingi;1;no;1;2640;932062911;379.38084527029866
kiriku;1;no;1;2640;932062911;379.38084527029866
hiiglaraskus;1;no;1;2640;932062911;379.38084527029866
Enteksa;1;no;1;2640;932062911;379.38084527029866
Berkhaltsi;1;no;1;2640;932062911;379.38084527029866
Smorney;1;no;1;2640;932062911;379.38084527029866
maailmalagendikul;1;no;1;2640;932062911;379.38084527029866
mõttemerest;1;no;1;2640;932062911;379.38084527029866
lõunarooside;1;no;1;2640;932062911;379.38084527029866
varem;1;no;1;2640;932062911;379.38084527029866
sügavhelide;1;no;1;2640;932062911;379.38084527029866
hiidid;1;no;1;2640;932062911;379.38084527029866
1944.;1;no;1;2640;932062911;379.38084527029866
storiani;1;no;1;2640;932062911;379.38084527029866
rohukõrrekahin;1;no;1;2640;932062911;379.38084527029866
kaldanuka;1;no;1;2640;932062911;379.38084527029866
korpetanud;1;no;1;2640;932062911;379.38084527029866
vaadata;1;no;2;2640;932062911;378.97468328612985
plakatid;1;no;2;2640;932062911;378.97468328612985
äkki;1;no;2;2640;932062911;378.97468328612985
hea;1;no;2;2640;932062911;378.97468328612985
räägib;1;no;2;2640;932062911;378.97468328612985
üldse;1;no;2;2640;932062911;378.97468328612985
murisin;1;no;2;2640;932062911;378.97468328612985
klõpsatustega;1;no;2;2640;932062911;378.97468328612985
tööl;1;no;2;2640;932062911;378.97468328612985
tean;1;no;2;2640;932062911;378.97468328612985
vereoja;1;no;2;2640;932062911;378.97468328612985
lennuteelt;1;no;2;2640;932062911;378.97468328612985
ulgumiseni;1;no;2;2640;932062911;378.97468328612985
lihtsat;1;no;2;2640;932062911;378.97468328612985
võimalik;1;no;2;2640;932062911;378.97468328612985
lossiväljak;1;no;3;2640;932062911;378.5693900391965
fotodokumente;1;no;3;2640;932062911;378.5693900391965
koidutähele;1;no;3;2640;932062911;378.5693900391965
kuumusse;1;no;3;2640;932062911;378.5693900391965
pigistustega;1;no;3;2640;932062911;378.5693900391965
juurviljapeenar;1;no;4;2640;932062911;378.1649627452716
müügilaudadel;1;no;4;2640;932062911;378.1649627452716
hüperi;1;no;4;2640;932062911;378.1649627452716
natuke;1;no;4;2640;932062911;378.1649627452716
SSlaste;1;no;5;2640;932062911;377.76139863201297
leningradlasi;1;no;5;2640;932062911;377.76139863201297
luiteline;1;no;6;2640;932062911;377.3586949389
palistuses;1;no;6;2640;932062911;377.3586949389
unustamatuna;1;no;6;2640;932062911;377.3586949389
lugemisjärje;1;no;6;2640;932062911;377.3586949389
rahnuks;1;no;7;2640;932062911;376.95684891717065
mõõgahoope;1;no;7;2640;932062911;376.95684891717065
raadid;1;no;8;2640;932062911;376.5558578297591
lõppsihiga;1;no;8;2640;932062911;376.5558578297591
kõminaks;1;no;9;2640;932062911;376.15571895123327
erifondis;1;no;10;2640;932062911;375.7564295677335
helkivale;1;no;10;2640;932062911;375.7564295677335
õid;1;no;10;2640;932062911;375.7564295677335
piksemürin;1;no;11;2640;932062911;375.3579869769106
jäärakud;1;no;11;2640;932062911;375.3579869769106
kägisesid;1;no;11;2640;932062911;375.3579869769106
töölisnaised;1;no;11;2640;932062911;375.3579869769106
õnnestavalt;1;no;11;2640;932062911;375.3579869769106
valguskehad;1;no;12;2640;932062911;374.96038848786577
haljuse;1;no;12;2640;932062911;374.96038848786577
ürgsuses;1;no;13;2640;932062911;374.563631421089
küpsuseksameid;1;no;13;2640;932062911;374.563631421089
lisapalasid;1;no;14;2640;932062911;374.16771310839965
Nishat;1;no;14;2640;932062911;374.16771310839965
viltsaapad;1;no;15;2640;932062911;373.7726308928863
pilguheitega;1;no;15;2640;932062911;373.7726308928863
luulevalimikku;1;no;15;2640;932062911;373.7726308928863
auaadresse;1;no;15;2640;932062911;373.7726308928863
leningradlased;1;no;16;2640;932062911;373.3783821288474
trompetipuu;1;no;17;2640;932062911;372.98496418173215
õiendamised;1;no;18;2640;932062911;372.5923744280819
omaoodi;1;no;18;2640;932062911;372.5923744280819
