word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tegelikult;8;no;1;1192;932062911;6705.215444400501
aeg;6;no;1;1192;932062911;5029.161315365602
no;5;no;1;1192;932062911;4191.134250848152
Aesma;6;no;451;1192;932062911;3392.8492040978585
10.-le;4;no;1;1192;932062911;3353.107186330703
arvan;4;no;1;1192;932062911;3353.107186330703
aega;4;no;1;1192;932062911;3353.107186330703
võetud;3;no;1;1192;932062911;2515.0801218132533
raske;3;no;2;1192;932062911;2512.387497909452
koti;2;no;1;1192;932062911;1677.053057295804
eesti;2;no;1;1192;932062911;1677.053057295804
hetkel;2;no;1;1192;932062911;1677.053057295804
üheksateistkilose;2;no;1;1192;932062911;1677.053057295804
paistab;2;no;1;1192;932062911;1677.053057295804
äkki;2;no;2;1192;932062911;1675.257618211834
üldse;2;no;2;1192;932062911;1675.257618211834
stuudiouksest;2;no;6;1192;932062911;1668.1141415918023
Ränk;2;no;111;1192;932062911;1500.1933162801074
raadiomaja;2;no;436;1192;932062911;1143.804129883229
seljakotiga;3;no;1433;1192;932062911;992.247592629602
sangpommi;2;no;645;1192;932062911;992.2216777957518
kilose;2;no;654;1192;932062911;986.5913871949008
kuulsite;2;no;688;1192;932062911;965.8859522782276
plaadivõtmise;1;no;1;1192;932062911;839.0259927783543
rääkida;1;no;1;1192;932062911;839.0259927783543
võtsid;1;no;1;1192;932062911;839.0259927783543
joobinud;1;no;1;1192;932062911;839.0259927783543
eile;1;no;1;1192;932062911;839.0259927783543
Indrek;1;no;1;1192;932062911;839.0259927783543
anda;1;no;1;1192;932062911;839.0259927783543
jumal;1;no;1;1192;932062911;839.0259927783543
mees;1;no;1;1192;932062911;839.0259927783543
Tiitsei;1;no;1;1192;932062911;839.0259927783543
kadus;1;no;1;1192;932062911;839.0259927783543
tundus;1;no;1;1192;932062911;839.0259927783543
natukene;1;no;1;1192;932062911;839.0259927783543
kõnev;1;no;1;1192;932062911;839.0259927783543
spordiSis;1;no;1;1192;932062911;839.0259927783543
küsin;1;no;1;1192;932062911;839.0259927783543
hullem;1;no;1;1192;932062911;839.0259927783543
umbasest;1;no;1;1192;932062911;839.0259927783543
16.;1;no;1;1192;932062911;839.0259927783543
kaasa;1;no;1;1192;932062911;839.0259927783543
räägime;1;no;1;1192;932062911;839.0259927783543
valesti;1;no;1;1192;932062911;839.0259927783543
madis;1;no;1;1192;932062911;839.0259927783543
esimene;1;no;1;1192;932062911;839.0259927783543
valmis;1;no;1;1192;932062911;839.0259927783543
panna;1;no;1;1192;932062911;839.0259927783543
number;1;no;1;1192;932062911;839.0259927783543
reaalselt;1;no;1;1192;932062911;839.0259927783543
19;1;no;1;1192;932062911;839.0259927783543
