word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
hea;25;no;2;7128;932062911;3500.783270571509
tegelikult;23;no;1;7128;932062911;3224.2522953779635
näiteks;21;no;1;7128;932062911;2943.9693938895234
muusika;20;no;1;7128;932062911;2803.827943145304
Eesti;19;no;1;7128;932062911;2663.6864924010843
hästi;12;no;1;7128;932062911;1682.6963371915442
suur;11;no;1;7128;932062911;1542.5548864473244
akustika;28;no;1465;7128;932062911;1527.8006120047216
üldse;8;no;2;7128;932062911;1120.9291905781706
lihtsalt;7;no;1;7128;932062911;981.9890834704444
nimelt;7;no;1;7128;932062911;981.9890834704444
ongi;7;no;1;7128;932062911;981.9890834704444
aasta;7;no;2;7128;932062911;980.9377741079744
akustikast;7;no;99;7128;932062911;888.6534303755543
ruumi;6;no;1;7128;932062911;841.8476327262246
valik;6;no;1;7128;932062911;841.8476327262246
osa;6;no;1;7128;932062911;841.8476327262246
uus;6;no;1;7128;932062911;841.8476327262246
räägime;6;no;1;7128;932062911;841.8476327262246
võimalik;6;no;2;7128;932062911;840.946357637778
musike;7;no;196;7128;932062911;812.239799623334
akustikat;7;no;283;7128;932062911;754.0824302167799
no;5;no;1;7128;932062911;701.7061819820045
riiklik;5;no;1;7128;932062911;701.7061819820045
head;5;no;1;7128;932062911;701.7061819820045
klassikaraadio;8;no;633;7128;932062911;668.994438126021
kontserdisaali;11;no;1258;7128;932062911;657.196076649971
Stravinski;7;no;486;7128;932062911;646.1332467591453
korda;4;no;1;7128;932062911;561.5647312377846
aru;4;no;1;7128;932062911;561.5647312377846
kaasa;4;no;1;7128;932062911;561.5647312377846
kava;4;no;1;7128;932062911;561.5647312377846
inimesed;4;no;1;7128;932062911;561.5647312377846
hetkel;4;no;1;7128;932062911;561.5647312377846
eesti;4;no;1;7128;932062911;561.5647312377846
teatud;4;no;1;7128;932062911;561.5647312377846
üldiselt;4;no;1;7128;932062911;561.5647312377846
teada;4;no;1;7128;932062911;561.5647312377846
hallani;4;no;1;7128;932062911;561.5647312377846
ajal;4;no;1;7128;932062911;561.5647312377846
tundus;4;no;1;7128;932062911;561.5647312377846
27.;4;no;1;7128;932062911;561.5647312377846
ajal;4;no;1;7128;932062911;561.5647312377846
luua;4;no;3;7128;932062911;560.3636040737583
kindlasti;4;no;4;7128;932062911;559.7649652456531
esimene;3;no;1;7128;932062911;421.4232804935647
31.;3;no;1;7128;932062911;421.4232804935647
valmis;3;no;1;7128;932062911;421.4232804935647
küsimus;3;no;1;7128;932062911;421.4232804935647
veidi;3;no;1;7128;932062911;421.4232804935647
Petruska;3;no;1;7128;932062911;421.4232804935647
arvan;3;no;1;7128;932062911;421.4232804935647
aeg;3;no;1;7128;932062911;421.4232804935647
28.;3;no;1;7128;932062911;421.4232804935647
vaadata;3;no;2;7128;932062911;420.9721082271888
maailmast;3;no;2;7128;932062911;420.9721082271888
ruum;3;no;2;7128;932062911;420.9721082271888
orkester;21;no;6312;7128;932062911;379.19447778211935
avakontserti;3;no;117;7128;932062911;374.8244540317134
dirigeerimisel;5;no;875;7128;932062911;362.3205417151218
Avo-Rein;3;no;193;7128;932062911;349.5043957239605
kontserdimaja;10;no;2887;7128;932062911;342.6337803898642
Kronos;3;no;217;7128;932062911;342.20444250375334
akustikaga;4;no;602;7128;932062911;341.5604530208604
sümfooniaorkester;9;no;2533;7128;932062911;339.9012378737977
TALO;3;no;230;7128;932062911;338.3762007532955
Filharmoonikute;3;no;232;7128;932062911;337.7948297680064
kontserdisaal;5;no;1046;7128;932062911;330.9985790572385
orkestrist;3;no;275;7128;932062911;325.76134125000465
avakontserdi;3;no;285;7128;932062911;323.0847224959064
saale;5;no;1122;7128;932062911;318.75168443992465
Tereping;3;no;374;7128;932062911;301.06852399585136
muusikauudised;3;no;438;7128;932062911;287.0046548252958
aega;2;no;1;7128;932062911;281.2818297493447
erinevate;2;no;1;7128;932062911;281.2818297493447
parem;2;no;1;7128;932062911;281.2818297493447
tea;2;no;1;7128;932062911;281.2818297493447
oluliselt;2;no;1;7128;932062911;281.2818297493447
heligaja;2;no;1;7128;932062911;281.2818297493447
vahendid;2;no;1;7128;932062911;281.2818297493447
hooaja;2;no;1;7128;932062911;281.2818297493447
koht;2;no;1;7128;932062911;281.2818297493447
paistab;2;no;1;7128;932062911;281.2818297493447
erinevaid;2;no;1;7128;932062911;281.2818297493447
võimalust;2;no;1;7128;932062911;281.2818297493447
absoluutselt;2;no;1;7128;932062911;281.2818297493447
panna;2;no;1;7128;932062911;281.2818297493447
varem;2;no;1;7128;932062911;281.2818297493447
partok;2;no;1;7128;932062911;281.2818297493447
toimub;2;no;1;7128;932062911;281.2818297493447
alguses;2;no;1;7128;932062911;281.2818297493447
uudised;2;no;1;7128;932062911;281.2818297493447
ühtegi;2;no;1;7128;932062911;281.2818297493447
ilus;2;no;1;7128;932062911;281.2818297493447
näeb;2;no;1;7128;932062911;281.2818297493447
tekkisid;2;no;1;7128;932062911;281.2818297493447
tööd;2;no;1;7128;932062911;281.2818297493447
oluline;2;no;1;7128;932062911;281.2818297493447
töö;2;no;1;7128;932062911;281.2818297493447
festivalil;2;no;1;7128;932062911;281.2818297493447
parema;2;no;1;7128;932062911;281.2818297493447
rääkida;2;no;1;7128;932062911;281.2818297493447
otse;2;no;1;7128;932062911;281.2818297493447
valmis;2;no;1;7128;932062911;281.2818297493447
tavaliselt;2;no;1;7128;932062911;281.2818297493447
Eestis;2;no;1;7128;932062911;281.2818297493447
ütlema;2;no;1;7128;932062911;281.2818297493447
esimese;2;no;1;7128;932062911;281.2818297493447
täielik;2;no;1;7128;932062911;281.2818297493447
suurt;2;no;1;7128;932062911;281.2818297493447
asju;2;no;2;7128;932062911;280.9806917569923
katse;2;no;2;7128;932062911;280.9806917569923
vajadus;2;no;2;7128;932062911;280.9806917569923
klassikaraadiosse;2;no;2;7128;932062911;280.9806917569923
suhteliselt;2;no;3;7128;932062911;280.68019786674006
eriti;2;no;3;7128;932062911;280.68019786674006
helipeegeldusi;2;no;6;7128;932062911;279.7825602096851
akustikud;2;no;15;7128;932062911;277.1237684730005
harjutussaal;2;no;18;7128;932062911;276.2486987320463
Chitra;2;no;22;7128;932062911;275.0904996424601
kontserdipaikadest;2;no;26;7128;932062911;273.94197172645795
dirigeeris;3;no;518;7128;932062911;271.1706022391293
kontsertsaal;2;no;46;7128;932062911;268.34024675262424
mürafoon;2;no;65;7128;932062911;263.2267633083485
kontserdihooaja;2;no;65;7128;932062911;263.2267633083485
helitase;2;no;103;7128;932062911;253.56298645052112
kontserdisaalide;2;no;119;7128;932062911;249.70307688588008
valukoda;2;no;128;7128;932062911;247.58308224343676
istekohast;2;no;146;7128;932062911;243.44928315350413
veidikese;3;no;687;7128;932062911;242.8654440719845
ooperimuusika;2;no;165;7128;932062911;239.23299224298532
Pariisiga;2;no;172;7128;932062911;237.716202820013
müdin;2;no;175;7128;932062911;237.07202207709943
kammersaal;2;no;177;7128;932062911;236.644504359708
hiili;2;no;184;7128;932062911;235.16025870098105
Pavarotti;2;no;204;7128;932062911;231.0203425673932
Kuuda;2;no;205;7128;932062911;230.81716969073665
dirigendi;5;no;1952;7128;932062911;227.01863067189691
Metropolitan;3;no;810;7128;932062911;225.71769961784975
orkestrit;4;no;1429;7128;932062911;221.92344829208147
siiki;3;no;889;7128;932062911;215.9257818526265
järelkaja;3;no;897;7128;932062911;214.9813603981033
Finlandia;3;no;906;7128;932062911;213.92871294408863
madalik;2;no;319;7128;932062911;209.7845284755068
detsibelli;2;no;342;7128;932062911;205.9973966837576
akustiliselt;2;no;343;7128;932062911;205.83583806974207
kontserdisaalis;8;no;4195;7128;932062911;204.21406972205568
Sibeliuse;4;no;1692;7128;932062911;199.68089204232493
kvartett;3;no;1043;7128;932062911;199.08957363864693
sagedustega;2;no;403;7128;932062911;196.5852250968044
sümfooniaorkestrile;2;no;417;7128;932062911;194.545147403678
akustilisi;2;no;424;7128;932062911;193.5409048860344
