word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
no;6;no;1;1369;932062911;4379.062891320656
kanakasvataja;4;no;41;1369;932062911;2799.686881556094
kaugel;3;no;1;1369;932062911;2190.03090979078
ajal;3;no;1;1369;932062911;2190.03090979078
hästi;3;no;1;1369;932062911;2190.03090979078
Eesti;3;no;1;1369;932062911;2190.03090979078
ilus;2;no;1;1369;932062911;1460.353582614155
nägin;2;no;1;1369;932062911;1460.353582614155
raha;2;no;1;1369;932062911;1460.353582614155
tore;2;no;1;1369;932062911;1460.353582614155
päev;2;no;1;1369;932062911;1460.353582614155
aeg;2;no;1;1369;932062911;1460.353582614155
parem;2;no;1;1369;932062911;1460.353582614155
eesti;2;no;1;1369;932062911;1460.353582614155
head;2;no;1;1369;932062911;1460.353582614155
lihtsalt;2;no;1;1369;932062911;1460.353582614155
jälle;2;no;3;1369;932062911;1457.230041801158
Parkman;2;no;89;1369;932062911;1334.4934481546777
vannid;3;no;825;1369;932062911;1162.9843206390256
astroloog;2;no;767;1369;932062911;801.9725203001872
sailistada;1;no;1;1369;932062911;730.6762554375299
linnas;1;no;1;1369;932062911;730.6762554375299
elu;1;no;1;1369;932062911;730.6762554375299
väheste;1;no;1;1369;932062911;730.6762554375299
Linziin;1;no;1;1369;932062911;730.6762554375299
lennukega;1;no;1;1369;932062911;730.6762554375299
sotsija;1;no;1;1369;932062911;730.6762554375299
kord;1;no;1;1369;932062911;730.6762554375299
pikk;1;no;1;1369;932062911;730.6762554375299
näinud;1;no;1;1369;932062911;730.6762554375299
mõte;1;no;1;1369;932062911;730.6762554375299
tubakafarmis;1;no;1;1369;932062911;730.6762554375299
tööd;1;no;1;1369;932062911;730.6762554375299
töö;1;no;1;1369;932062911;730.6762554375299
naine;1;no;1;1369;932062911;730.6762554375299
küülikuküttimisega;1;no;1;1369;932062911;730.6762554375299
jäneseküttimisega;1;no;1;1369;932062911;730.6762554375299
vastuvõtt;1;no;1;1369;932062911;730.6762554375299
valmis;1;no;1;1369;932062911;730.6762554375299
ravisi;1;no;1;1369;932062911;730.6762554375299
kivikivid;1;no;1;1369;932062911;730.6762554375299
enamistelist;1;no;1;1369;932062911;730.6762554375299
eestlasi;1;no;1;1369;932062911;730.6762554375299
kutsetage;1;no;1;1369;932062911;730.6762554375299
sootisse;1;no;1;1369;932062911;730.6762554375299
suurem;1;no;1;1369;932062911;730.6762554375299
veebidule;1;no;1;1369;932062911;730.6762554375299
vana;1;no;1;1369;932062911;730.6762554375299
selgina;1;no;1;1369;932062911;730.6762554375299
aega;1;no;1;1369;932062911;730.6762554375299
jumal;1;no;1;1369;932062911;730.6762554375299
natukene;1;no;1;1369;932062911;730.6762554375299
hormatsestas;1;no;1;1369;932062911;730.6762554375299
meeldima;1;no;1;1369;932062911;730.6762554375299
62;1;no;1;1369;932062911;730.6762554375299
jällegi;1;no;1;1369;932062911;730.6762554375299
luba;1;no;1;1369;932062911;730.6762554375299
rahuland;1;no;1;1369;932062911;730.6762554375299
kuulsine;1;no;1;1369;932062911;730.6762554375299
mõtte;1;no;1;1369;932062911;730.6762554375299
Männad;1;no;1;1369;932062911;730.6762554375299
huvi;1;no;1;1369;932062911;730.6762554375299
eriliselt;1;no;1;1369;932062911;730.6762554375299
100.;1;no;1;1369;932062911;730.6762554375299
savik;1;no;1;1369;932062911;730.6762554375299
kohannid;1;no;1;1369;932062911;730.6762554375299
julgeolekunoor;1;no;1;1369;932062911;730.6762554375299
ütlema;1;no;1;1369;932062911;730.6762554375299
russalkat;1;no;1;1369;932062911;730.6762554375299
härralaidiga;1;no;1;1369;932062911;730.6762554375299
inimest;1;no;1;1369;932062911;730.6762554375299
täitsa;1;no;1;1369;932062911;730.6762554375299
järeloodi;1;no;1;1369;932062911;730.6762554375299
Rosiiniusama;1;no;1;1369;932062911;730.6762554375299
tea;1;no;1;1369;932062911;730.6762554375299
pärisi;1;no;1;1369;932062911;730.6762554375299
ongi;1;no;1;1369;932062911;730.6762554375299
külas;1;no;1;1369;932062911;730.6762554375299
nime;1;no;1;1369;932062911;730.6762554375299
kanakasvatajat;1;no;1;1369;932062911;730.6762554375299
nägu;1;no;1;1369;932062911;730.6762554375299
heakorralagedus;1;no;1;1369;932062911;730.6762554375299
kinni;1;no;2;1369;932062911;729.8939995029106
tervisele;1;no;2;1369;932062911;729.8939995029106
raske;1;no;2;1369;932062911;729.8939995029106
läänemeremaad;1;no;2;1369;932062911;729.8939995029106
aasta;1;no;2;1369;932062911;729.8939995029106
võimalus;1;no;2;1369;932062911;729.8939995029106
võimalik;1;no;2;1369;932062911;729.8939995029106
vaadata;1;no;2;1369;932062911;729.8939995029106
hea;1;no;2;1369;932062911;729.8939995029106
päiksevanni;1;no;3;1369;932062911;729.1134167304399
eriti;1;no;3;1369;932062911;729.1134167304399
ristipojad;1;no;6;1369;932062911;726.7816538768594
Melbourneis;1;no;7;1369;932062911;726.0077103578859
kanakasvatust;1;no;8;1369;932062911;725.2354134170507
päriselt;1;no;8;1369;932062911;725.2354134170507
farmitöid;1;no;10;1369;932062911;723.6957382956787
kanakasvatusega;1;no;12;1369;932062911;722.1625867866778
Põhja-Queenslandis;1;no;12;1369;932062911;722.1625867866778
kõrvel;1;no;12;1369;932062911;722.1625867866778
lõiga;1;no;16;1369;932062911;719.1156894620058
lüpsifarmis;1;no;20;1369;932062911;716.0943946246439
tulitegi;1;no;29;1369;932062911;709.3884345070946
igatses;2;no;990;1369;932062911;708.9267250749434
soosid;1;no;35;1369;932062911;704.9871380054625
Siidoni;1;no;37;1369;932062911;703.5321506563378
esin;1;no;37;1369;932062911;703.5321506563378
kavatsema;1;no;50;1369;932062911;694.2191852076992
lubadel;1;no;56;1369;932062911;690.0035476558043
Saavik;1;no;56;1369;932062911;690.0035476558043
vennapojad;1;no;57;1369;932062911;689.3059140270615
meeleliigutus;1;no;60;1369;932062911;687.2214517221491
jaajaa;1;no;65;1369;932062911;683.7752225818389
saabusite;1;no;70;1369;932062911;680.3633847866475
nii-ütelda;1;no;72;1369;932062911;679.0081641578744
elektoraadi;1;no;78;1369;932062911;674.974703528265
kiitmisele;1;no;84;1369;932062911;670.9888792477745
ristitütar;1;no;92;1369;932062911;665.747100665304
silbist;1;no;94;1369;932062911;664.4494276015413
hoolitsetakse;2;no;1135;1369;932062911;659.1970460270344
Žigulid;1;no;104;1369;932062911;658.0362125298791
veda;1;no;119;1369;932062911;648.645201692519
tagasivõtmisel;1;no;140;1369;932062911;635.9392782846876
toimetajaga;1;no;142;1369;932062911;634.7551031832634
peatute;1;no;150;1369;932062911;630.0621775004366
ärasõidu;1;no;158;1369;932062911;625.4381348244232
eestimaad;1;no;159;1369;932062911;624.8648973616529
jõudke;1;no;176;1369;932062911;615.2781643795325
Hampshire'i;1;no;229;1369;932062911;587.1920525907844
rajoonid;1;no;242;1369;932062911;580.6902743537235
rändasin;1;no;246;1369;932062911;578.7185960369491
praegast;1;no;280;1369;932062911;562.4847585961
vabanesin;1;no;290;1369;932062911;557.8820106235278
metsatööd;1;no;298;1369;932062911;554.2536953194268
ligemalt;1;no;311;1369;932062911;548.4572887374331
sünnikohta;1;no;344;1369;932062911;534.2737478067186
armule;1;no;365;1369;932062911;525.6236286731055
aval;1;no;392;1369;932062911;514.9052271105578
memmede;1;no;438;1369;932062911;497.61723233534144
pealmised;1;no;477;1369;932062911;483.8441978529384
vaatasite;1;no;483;1369;932062911;481.7926528901309
Thompsoni;1;no;490;1369;932062911;479.4210640214927
väliseestlased;1;no;507;1369;932062911;473.7575464462242
lehtpuud;1;no;556;1369;932062911;458.1573190604985
mererand;1;no;593;1369;932062911;447.0418295400544
Eestimaalt;1;no;623;1369;932062911;438.4175772404626
asundus;1;no;664;1369;932062911;427.1554142373786
kuulsite;1;no;688;1369;932062911;420.8274316188708
keisrit;1;no;695;1369;932062911;419.0169349248483
härral;1;no;749;1369;932062911;405.5570493144508
seeder;1;no;755;1369;932062911;404.1146951022749
otsesele;1;no;775;1369;932062911;399.3800752766289
vestlemas;1;no;786;1369;932062911;396.8230205844431
meeldegi;1;no;828;1369;932062911;387.3537187996124
aimdus;1;no;933;1369;932062911;365.5463361992304
kipsis;1;no;936;1369;932062911;364.9592901194971
jutuajamist;1;no;982;1369;932062911;356.1883520019375
grafiti;1;no;1007;1369;932062911;351.59607768761106
korraldasin;1;no;1067;1369;932062911;341.0432508880263
välis;1;no;1171;1369;932062911;324.1780882213092
arstidega;1;no;1187;1369;932062911;321.7303791964302
käe-jala;1;no;1217;1369;932062911;317.23916056970245
ühiselamus;1;no;1248;1369;932062911;312.7280916789658
kased;1;no;1273;1369;932062911;309.1825228641385
Austraalias;7;no;14491;1369;932062911;309.0680526508195
napiks;1;no;1309;1369;932062911;304.2158747756462
Austraaliasse;2;no;3745;1369;932062911;291.3370614875705
otseteed;1;no;1421;1369;932062911;289.7359482868162
sõjaväest;1;no;1440;1369;932062911;287.41519069142475
mustamäel;1;no;1459;1369;932062911;285.13131576784394
rahuneb;1;no;1516;1369;932062911;278.492399371644
saabusin;1;no;1543;1369;932062911;275.4543776916228
Sydneys;1;no;1587;1369;932062911;270.64306767411307
ons;1;no;1591;1369;932062911;270.2139970132204
mäletasin;1;no;1592;1369;932062911;270.1069418380758
Rootsile;1;no;1615;1369;932062911;267.6678738294113
Sotšis;1;no;1621;1369;932062911;267.0388226469838
austraallane;1;no;1635;1369;932062911;265.5824720834515
Sydney;2;no;4215;1369;932062911;264.7338469423348
Kurtna;1;no;1662;1369;932062911;262.8181880270217
rohelisel;1;no;1674;1369;932062911;261.60800302227284
vestlesime;1;no;1685;1369;932062911;260.5084161452629
unustaks;1;no;1728;1369;932062911;256.29728946554275
kuurort;1;no;1775;1369;932062911;251.8474584121408
küpses;1;no;1900;1369;932062911;240.7315569329601
paisatud;1;no;1961;1369;932062911;235.65575131633256
puhkamas;1;no;2196;1369;932062911;217.9517910268529
ütlesite;1;no;2245;1369;932062911;214.59030966514004
oda;1;no;2290;1369;932062911;211.59329681912632
Tallinnaga;1;no;2332;1369;932062911;208.87064143265872
üheksandal;1;no;2341;1369;932062911;208.2963060703361
kuused;1;no;2441;1369;932062911;202.12101934825765
sugulaste;2;no;6102;1369;932062911;193.7147537808313
raviga;1;no;2677;1369;932062911;188.9041368104656
külastasin;1;no;2693;1369;932062911;188.07036750406377
pärnakad;1;no;2702;1369;932062911;187.60459865278352
Austraalia;8;no;28693;1369;932062911;183.8852085197508
farmis;1;no;2815;1369;932062911;181.9470155933876
asuvates;1;no;2955;1369;932062911;175.39384607534623
reisivad;1;no;2978;1369;932062911;174.36213416902774
lasteaiad;2;no;6959;1369;932062911;172.6765811211313
