word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
arvan;39;no;1;6611;932062911;5893.935273032829
tegelikult;33;no;1;6611;932062911;4987.329681529456
no;15;no;1;6611;932062911;2267.512907019337
Eestis;13;no;1;6611;932062911;1965.3110431848795
tea;13;no;1;6611;932062911;1965.3110431848795
oluline;12;no;1;6611;932062911;1814.2101112676507
üldse;11;no;2;6611;932062911;1661.3286684664497
kindlasti;11;no;4;6611;932062911;1657.7790594627306
suur;10;no;1;6611;932062911;1512.008247433193
hetkel;10;no;1;6611;932062911;1512.008247433193
ongi;9;no;1;6611;932062911;1360.9073155159645
tööd;9;no;1;6611;932062911;1360.9073155159645
aeg;9;no;1;6611;932062911;1360.9073155159645
absoluutselt;8;no;1;6611;932062911;1209.8063835987357
hästi;7;no;1;6611;932062911;1058.7054516815067
Eesti;7;no;1;6611;932062911;1058.7054516815067
esimene;7;no;1;6611;932062911;1058.7054516815067
hea;6;no;2;6611;932062911;906.632845898336
aru;5;no;1;6611;932062911;756.503587847049
suurt;5;no;1;6611;932062911;756.503587847049
osa;5;no;1;6611;932062911;756.503587847049
huvi;5;no;1;6611;932062911;756.503587847049
varem;5;no;1;6611;932062911;756.503587847049
tundus;5;no;1;6611;932062911;756.503587847049
võimalik;5;no;2;6611;932062911;755.6936813847132
suhteliselt;5;no;3;6611;932062911;754.8855072260606
eriti;5;no;3;6611;932062911;754.8855072260606
alguses;4;no;1;6611;932062911;605.4026559298202
eesti;4;no;1;6611;932062911;605.4026559298202
räägime;4;no;1;6611;932062911;605.4026559298202
terve;4;no;1;6611;932062911;605.4026559298202
moenädalale;4;no;97;6611;932062911;548.9253945806714
Jahilo;6;no;789;6611;932062911;492.0518069592019
tikandeid;4;no;236;6611;932062911;483.6030312660184
töö;3;no;1;6611;932062911;454.3017240125913
mismoodi;3;no;1;6611;932062911;454.3017240125913
rääkida;3;no;1;6611;932062911;454.3017240125913
suurem;3;no;1;6611;932062911;454.3017240125913
teada;3;no;1;6611;932062911;454.3017240125913
inimesed;3;no;1;6611;932062911;454.3017240125913
ajal;3;no;1;6611;932062911;454.3017240125913
head;3;no;1;6611;932062911;454.3017240125913
elu;3;no;1;6611;932062911;454.3017240125913
näiteks;3;no;1;6611;932062911;454.3017240125913
reaalselt;3;no;1;6611;932062911;454.3017240125913
väärtus;3;no;2;6611;932062911;453.81535235746776
tean;3;no;2;6611;932062911;453.81535235746776
jälle;3;no;3;6611;932062911;453.33002099952506
moemaailmas;5;no;696;6611;932062911;433.5615258411299
konstruktor;4;no;651;6611;932062911;356.8264789377088
moenädal;3;no;276;6611;932062911;350.88577359652675
lihtsalt;2;no;1;6611;932062911;303.2007920953625
tavaliselt;2;no;1;6611;932062911;303.2007920953625
lahti;2;no;1;6611;932062911;303.2007920953625
paremini;2;no;1;6611;932062911;303.2007920953625
nägin;2;no;1;6611;932062911;303.2007920953625
inimest;2;no;1;6611;932062911;303.2007920953625
tore;2;no;1;6611;932062911;303.2007920953625
aega;2;no;1;6611;932062911;303.2007920953625
lubada;2;no;1;6611;932062911;303.2007920953625
täitsa;2;no;1;6611;932062911;303.2007920953625
tähele;2;no;1;6611;932062911;303.2007920953625
võimalikult;2;no;1;6611;932062911;303.2007920953625
päev;2;no;1;6611;932062911;303.2007920953625
täpselt;2;no;1;6611;932062911;303.2007920953625
vanaisa;2;no;1;6611;932062911;303.2007920953625
sõprus;2;no;1;6611;932062911;303.2007920953625
ühtegi;2;no;1;6611;932062911;303.2007920953625
nime;2;no;1;6611;932062911;303.2007920953625
ainus;2;no;1;6611;932062911;303.2007920953625
kaugel;2;no;1;6611;932062911;303.2007920953625
prouad;2;no;1;6611;932062911;303.2007920953625
täielik;2;no;1;6611;932062911;303.2007920953625
valmis;2;no;1;6611;932062911;303.2007920953625
muusika;2;no;1;6611;932062911;303.2007920953625
uus;2;no;1;6611;932062911;303.2007920953625
loo;2;no;1;6611;932062911;303.2007920953625
koht;2;no;1;6611;932062911;303.2007920953625
käib;2;no;1;6611;932062911;303.2007920953625
kriitika;2;no;1;6611;932062911;303.2007920953625
võimalus;2;no;2;6611;932062911;302.876187843845
põhimõtteliselt;2;no;2;6611;932062911;302.876187843845
aasta;2;no;2;6611;932062911;302.876187843845
antud;2;no;2;6611;932062911;302.876187843845
luua;2;no;3;6611;932062911;302.55227788625734
vaja;2;no;5;6611;932062911;301.9065319617636
jäähotelli;2;no;17;6611;932062911;298.089210326337
moekunstnikke;2;no;47;6611;932062911;288.95529644877405
loomeinkubaatoris;2;no;88;6611;932062911;277.3411430209373
moenädalal;3;no;643;6611;932062911;269.1270844606327
disainerina;3;no;667;6611;932062911;265.08781247037945
tikandit;2;no;265;6611;932062911;236.33295384089024
kolmepäevasel;2;no;270;6611;932062911;235.34992312062505
laadid;2;no;287;6611;932062911;232.0679360656923
litreid;2;no;309;6611;932062911;227.95412801600088
Nikos;2;no;349;6611;932062911;220.83647201148636
moekunstnik;3;no;1083;6611;932062911;210.36171464698603
disaineri;6;no;3209;6611;932062911;204.50114703606684
ratsutamas;2;no;498;6611;932062911;197.8272504754196
disainerit;2;no;546;6611;932062911;191.40282296820632
moe;7;no;4276;6611;932062911;189.6748959293661
glamuur;2;no;647;6611;932062911;179.16031826169888
ateljees;3;no;1450;6611;932062911;177.95167672610094
ateljee;3;no;1574;6611;932062911;169.14662725300877
mahutas;2;no;756;6611;932062911;167.59174782319752
Vaiko;4;no;2448;6611;932062911;167.1207842406367
kommunikeerida;2;no;802;6611;932062911;163.14599193339455
tikandi;2;no;855;6611;932062911;158.30747308817308
loomingulises;2;no;856;6611;932062911;158.21893734811923
klassis;1;no;1;6611;932062911;152.09986017813364
võetud;1;no;1;6611;932062911;152.09986017813364
keel;1;no;1;6611;932062911;152.09986017813364
Pariigi;1;no;1;6611;932062911;152.09986017813364
Rälli;1;no;1;6611;932062911;152.09986017813364
naguline;1;no;1;6611;932062911;152.09986017813364
maailmavärve;1;no;1;6611;932062911;152.09986017813364
õnne;1;no;1;6611;932062911;152.09986017813364
koovutas;1;no;1;6611;932062911;152.09986017813364
parem;1;no;1;6611;932062911;152.09986017813364
40.-te;1;no;1;6611;932062911;152.09986017813364
eladesse;1;no;1;6611;932062911;152.09986017813364
osta;1;no;1;6611;932062911;152.09986017813364
Saasi;1;no;1;6611;932062911;152.09986017813364
täpne;1;no;1;6611;932062911;152.09986017813364
Pariisijaid;1;no;1;6611;932062911;152.09986017813364
Sõprusringkond;1;no;1;6611;932062911;152.09986017813364
moekaugete;1;no;1;6611;932062911;152.09986017813364
moeõpetuse;1;no;1;6611;932062911;152.09986017813364
kätwoogil;1;no;1;6611;932062911;152.09986017813364
rääkimata;1;no;1;6611;932062911;152.09986017813364
plana;1;no;1;6611;932062911;152.09986017813364
büroo;1;no;1;6611;932062911;152.09986017813364
juhtus;1;no;1;6611;932062911;152.09986017813364
tahta;1;no;1;6611;932062911;152.09986017813364
tundus;1;no;1;6611;932062911;152.09986017813364
Läsi;1;no;1;6611;932062911;152.09986017813364
kerghoonega;1;no;1;6611;932062911;152.09986017813364
takisesse;1;no;1;6611;932062911;152.09986017813364
tegevused;1;no;1;6611;932062911;152.09986017813364
kandmismoment;1;no;1;6611;932062911;152.09986017813364
Meybel;1;no;1;6611;932062911;152.09986017813364
konstruktariga;1;no;1;6611;932062911;152.09986017813364
ettepanekud;1;no;1;6611;932062911;152.09986017813364
omastilistika;1;no;1;6611;932062911;152.09986017813364
ühisjõuga;1;no;1;6611;932062911;152.09986017813364
tööstusmoele;1;no;1;6611;932062911;152.09986017813364
uut;1;no;1;6611;932062911;152.09986017813364
kiire;1;no;1;6611;932062911;152.09986017813364
moeohvrina;1;no;1;6611;932062911;152.09986017813364
sifoonkleidid;1;no;1;6611;932062911;152.09986017813364
ots;1;no;1;6611;932062911;152.09986017813364
käestele;1;no;1;6611;932062911;152.09986017813364
toodud;1;no;1;6611;932062911;152.09986017813364
lihtne;1;no;1;6611;932062911;152.09986017813364
Teinas;1;no;1;6611;932062911;152.09986017813364
sõnaga;1;no;1;6611;932062911;152.09986017813364
küsimus;1;no;1;6611;932062911;152.09986017813364
kiiresti;1;no;1;6611;932062911;152.09986017813364
osas;1;no;1;6611;932062911;152.09986017813364
mõtled;1;no;1;6611;932062911;152.09986017813364
õigel;1;no;1;6611;932062911;152.09986017813364
eriliselt;1;no;1;6611;932062911;152.09986017813364
takise;1;no;1;6611;932062911;152.09986017813364
mõte;1;no;1;6611;932062911;152.09986017813364
mõtteelus;1;no;1;6611;932062911;152.09986017813364
massmood;1;no;1;6611;932062911;152.09986017813364
saastlessaaži;1;no;1;6611;932062911;152.09986017813364
puhas;1;no;1;6611;932062911;152.09986017813364
lessaaži;1;no;1;6611;932062911;152.09986017813364
toimub;1;no;1;6611;932062911;152.09986017813364
Fashion;1;no;1;6611;932062911;152.09986017813364
Kädwok;1;no;1;6611;932062911;152.09986017813364
liistusele;1;no;1;6611;932062911;152.09986017813364
