word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
Eesti;9;no;1;2853;932062911;3152.1921803265195
regilaul;7;no;513;2853;932062911;1583.1851603702944
inimesed;4;no;1;2853;932062911;1401.529262512289
Res;4;no;1;2853;932062911;1401.529262512289
oluline;3;no;1;2853;932062911;1051.3966789494432
riigi;3;no;1;2853;932062911;1051.3966789494432
otse;3;no;1;2853;932062911;1051.3966789494432
tööd;3;no;1;2853;932062911;1051.3966789494432
raha;3;no;1;2853;932062911;1051.3966789494432
Veiko;3;no;1;2853;932062911;1051.3966789494432
hetkel;3;no;1;2853;932062911;1051.3966789494432
tegelikult;3;no;1;2853;932062911;1051.3966789494432
vähem;3;no;1;2853;932062911;1051.3966789494432
nädala;3;no;1;2853;932062911;1051.3966789494432
Mart;3;no;2;2853;932062911;1050.2710623913208
räägib;3;no;2;2853;932062911;1050.2710623913208
fantaasiafilmide;4;no;598;2853;932062911;854.6805259639416
õudus-;4;no;658;2853;932062911;822.4297067019631
probleem;2;no;1;2853;932062911;701.264095386597
teatud;2;no;1;2853;932062911;701.264095386597
Urmas;2;no;1;2853;932062911;701.264095386597
inimest;2;no;1;2853;932062911;701.264095386597
tegelema;2;no;1;2853;932062911;701.264095386597
Riina;2;no;1;2853;932062911;701.264095386597
Eestis;2;no;1;2853;932062911;701.264095386597
toimub;2;no;1;2853;932062911;701.264095386597
kooli;2;no;1;2853;932062911;701.264095386597
ongi;2;no;1;2853;932062911;701.264095386597
tasemel;2;no;1;2853;932062911;701.264095386597
suurem;2;no;1;2853;932062911;701.264095386597
näiteks;2;no;1;2853;932062911;701.264095386597
valivad;2;no;1;2853;932062911;701.264095386597
avaldus;2;no;1;2853;932062911;701.264095386597
küsimus;2;no;1;2853;932062911;701.264095386597
inimese;2;no;1;2853;932062911;701.264095386597
esimene;2;no;1;2853;932062911;701.264095386597
lihtsalt;2;no;1;2853;932062911;701.264095386597
aasta;2;no;2;2853;932062911;700.5133278664138
kinni;2;no;2;2853;932062911;700.5133278664138
vaja;2;no;5;2853;932062911;698.270639612584
palgakomponenti;2;no;11;2853;932062911;693.8280687206453
luurelennukeid;2;no;37;2853;932062911;675.2126314957068
HÕFF;3;no;568;2853;932062911;653.9854020004498
ravijuhtude;2;no;115;2853;932062911;624.9132801354663
Abhaasias;3;no;661;2853;932062911;615.8069710257035
eurotsooniga;2;no;233;2853;932062911;561.620760598738
ennetavaks;2;no;248;2853;932062911;554.4818942463991
Lõuna-Osseetias;2;no;308;2853;932062911;527.6534863005832
liitunute;2;no;345;2853;932062911;512.3659238594862
piraatide;3;no;1050;2853;932062911;494.9485914053813
raviteenuste;2;no;462;2853;932062911;469.36441179102553
rahandusministeeriumis;2;no;581;2853;932062911;432.4496446672863
Kenk;2;no;637;2853;932062911;417.0154769665573
haiglatele;3;no;1422;2853;932062911;416.7345066659945
liitujad;2;no;682;2853;932062911;405.3891045769776
merisiga;2;no;720;2853;932062911;396.064528695905
filmikoguja;1;no;1;2853;932062911;351.1315118237509
vahendid;1;no;1;2853;932062911;351.1315118237509
Venemaavägede;1;no;1;2853;932062911;351.1315118237509
alguses;1;no;1;2853;932062911;351.1315118237509
tahkurannast;1;no;1;2853;932062911;351.1315118237509
võimalust;1;no;1;2853;932062911;351.1315118237509
sisekoristajad;1;no;1;2853;932062911;351.1315118237509
ühistranspordiettevõtetest;1;no;1;2853;932062911;351.1315118237509
Jaanus;1;no;1;2853;932062911;351.1315118237509
tõstajat;1;no;1;2853;932062911;351.1315118237509
pagapsi;1;no;1;2853;932062911;351.1315118237509
näeb;1;no;1;2853;932062911;351.1315118237509
uut;1;no;1;2853;932062911;351.1315118237509
silmis;1;no;1;2853;932062911;351.1315118237509
suur;1;no;1;2853;932062911;351.1315118237509
aru;1;no;1;2853;932062911;351.1315118237509
meeldib;1;no;1;2853;932062911;351.1315118237509
huvi;1;no;1;2853;932062911;351.1315118237509
väebaasil;1;no;1;2853;932062911;351.1315118237509
väeõppustele;1;no;1;2853;932062911;351.1315118237509
võimalikult;1;no;1;2853;932062911;351.1315118237509
Emija;1;no;1;2853;932062911;351.1315118237509
töö;1;no;1;2853;932062911;351.1315118237509
Eestile;1;no;1;2853;932062911;351.1315118237509
programmi;1;no;1;2853;932062911;351.1315118237509
riigist;1;no;1;2853;932062911;351.1315118237509
lapspornotootjate;1;no;1;2853;932062911;351.1315118237509
teenusega;1;no;1;2853;932062911;351.1315118237509
Princhers;1;no;1;2853;932062911;351.1315118237509
kaasautoriõigusega;1;no;1;2853;932062911;351.1315118237509
õige;1;no;1;2853;932062911;351.1315118237509
Aerotbei;1;no;1;2853;932062911;351.1315118237509
failivahetussaidi;1;no;1;2853;932062911;351.1315118237509
reedeedel;1;no;1;2853;932062911;351.1315118237509
laeva;1;no;1;2853;932062911;351.1315118237509
korralduse;1;no;1;2853;932062911;351.1315118237509
summala;1;no;1;2853;932062911;351.1315118237509
festivalil;1;no;1;2853;932062911;351.1315118237509
kaalsest;1;no;1;2853;932062911;351.1315118237509
räägime;1;no;1;2853;932062911;351.1315118237509
lõppu;1;no;1;2853;932062911;351.1315118237509
2010.-st;1;no;1;2853;932062911;351.1315118237509
esimese;1;no;1;2853;932062911;351.1315118237509
nõukogupoolne;1;no;1;2853;932062911;351.1315118237509
kasulik;1;no;1;2853;932062911;351.1315118237509
2012.;1;no;1;2853;932062911;351.1315118237509
lisa;1;no;1;2853;932062911;351.1315118237509
eile;1;no;1;2853;932062911;351.1315118237509
Indrek;1;no;1;2853;932062911;351.1315118237509
aeg;1;no;1;2853;932062911;351.1315118237509
sellerikaadi;1;no;1;2853;932062911;351.1315118237509
kirjutada;1;no;1;2853;932062911;351.1315118237509
ajutine;1;no;1;2853;932062911;351.1315118237509
paistab;1;no;1;2853;932062911;351.1315118237509
arutada;1;no;1;2853;932062911;351.1315118237509
