word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
keel;23;no;1;3627;932062911;6335.531600113785
keele;16;no;1;3627;932062911;4407.6303521585605
näiteks;15;no;1;3627;932062911;4132.215888164957
Eesti;12;no;1;3627;932062911;3305.9724961841466
head;7;no;1;3627;932062911;1928.9001762161288
keelterikas;7;no;1;3627;932062911;1928.9001762161288
vaadata;7;no;2;3627;932062911;1926.835111696919
hea;7;no;2;3627;932062911;1926.835111696919
Eestis;6;no;1;3627;932062911;1653.4857122225258
rääkida;5;no;1;3627;932062911;1378.071248228922
hästi;5;no;1;3627;932062911;1378.071248228922
öeldud;5;no;1;3627;932062911;1378.071248228922
ongi;5;no;1;3627;932062911;1378.071248228922
tasemel;5;no;1;3627;932062911;1378.071248228922
üldse;5;no;2;3627;932062911;1376.5958965882562
tegelikult;4;no;1;3627;932062911;1102.6567842353186
inimesed;4;no;1;3627;932062911;1102.6567842353186
kolmkeelsuse;4;no;3;3627;932062911;1100.2983187860666
emakeelele;5;no;324;3627;932062911;1023.696471870334
keelepoliitika;5;no;448;3627;932062911;931.716344370247
2011.;3;no;1;3627;932062911;827.2423202417152
nimelt;3;no;1;3627;932062911;827.2423202417152
no;3;no;1;3627;932062911;827.2423202417152
õpilased;3;no;1;3627;932062911;827.2423202417152
räägime;3;no;1;3627;932062911;827.2423202417152
kasutada;3;no;1;3627;932062911;827.2423202417152
2002.;3;no;1;3627;932062911;827.2423202417152
esimese;3;no;1;3627;932062911;827.2423202417152
aasta;3;no;2;3627;932062911;826.3566814795937
võõrkeeles;7;no;1371;3627;932062911;781.4746201036947
mitmekeelsuse;4;no;460;3627;932062911;739.0816469590613
subtiitrite;5;no;829;3627;932062911;730.1426669123018
võõrkeeli;5;no;986;3627;932062911;670.3779959790285
testitava;3;no;235;3627;932062911;661.3774802985998
keeleoskuse;7;no;2146;3627;932062911;584.7135895165707
keeleoskus;7;no;2295;3627;932062911;557.7161843711681
parem;2;no;1;3627;932062911;551.8278562481117
uuringust;2;no;1;3627;932062911;551.8278562481117
kasutamine;2;no;1;3627;932062911;551.8278562481117
2006.;2;no;1;3627;932062911;551.8278562481117
põhimõtted;2;no;1;3627;932062911;551.8278562481117
kodanikud;2;no;1;3627;932062911;551.8278562481117
paremini;2;no;1;3627;932062911;551.8278562481117
kaasa;2;no;1;3627;932062911;551.8278562481117
esimene;2;no;1;3627;932062911;551.8278562481117
erinevate;2;no;1;3627;932062911;551.8278562481117
2008.-st;2;no;1;3627;932062911;551.8278562481117
valik;2;no;1;3627;932062911;551.8278562481117
alal;2;no;1;3627;932062911;551.8278562481117
eesti;2;no;1;3627;932062911;551.8278562481117
ajaleht;2;no;1;3627;932062911;551.8278562481117
antud;2;no;2;3627;932062911;551.2370739252623
jälle;2;no;3;3627;932062911;550.6475552228942
kolmkeelsus;2;no;4;3627;932062911;550.0592960912139
testitavas;2;no;14;3627;932062911;544.245102450436
riigikeelele;2;no;46;3627;932062911;526.4386371581293
ühendkuningriikides;2;no;50;3627;932062911;524.2944216246373
võõrkeelena;4;no;1113;3627;932062911;503.0887526239555
uuriski;2;no;113;3627;932062911;492.6881439406021
raamdokument;2;no;148;3627;932062911;476.7223285586488
võõrkeel;3;no;795;3627;932062911;446.92588932976577
eurobaromeetri;2;no;222;3627;932062911;446.1542789513948
nõutavale;2;no;254;3627;932062911;434.1170279809489
keeleoskusest;2;no;263;3627;932062911;430.8476994662189
keelekeskuse;2;no;322;3627;932062911;410.57757262845377
võõrkeele;5;no;2212;3627;932062911;408.9699242146881
õpitavad;2;no;384;3627;932062911;391.2351769950857
võõrkeeled;2;no;425;3627;932062911;379.41506008909903
keeleõppe;5;no;2681;3627;932062911;355.88286230034083
nimetasime;2;no;549;3627;932062911;347.64904454605755
mainisime;2;no;680;3627;932062911;319.39827063098573
sõstar;2;no;697;3627;932062911;316.06520684071523
aine-;2;no;712;3627;932062911;313.18151055945367
soovitustes;2;no;741;3627;932062911;307.75298557900595
albaania;2;no;759;3627;932062911;304.4772034041451
uuringuga;4;no;2486;3627;932062911;301.00328043157697
riigikeel;2;no;789;3627;932062911;299.1698343104628
