EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,3,2,1,0,1,0,2,1,11,medell; muusika; esinema; õpetaja; laulma; sirje; karjäär
1,3,2,1,0,1,0,2,1,11,medell; muusika; esinema; õpetaja; laulma; sirje; karjäär
1,3,2,1,0,1,0,2,1,11,medell; muusika; esinema; õpetaja; laulma; sirje; karjäär
1,3,2,1,0,1,0,2,1,11,medell; muusika; esinema; õpetaja; laulma; sirje; karjäär
1,3,2,1,0,1,0,2,1,11,medell; muusika; esinema; õpetaja; laulma; sirje; karjäär
1,3,1,1,0,2,1,2,1,11,medell; muusika; esinema; õpetaja; laulma; sirje; karjäär
2,4,1,1,0,0,0,1,1,11,muusika; õpetaja; kuressaare; laulma; tallinn; perekond; karjäär
0,3,1,0,0,0,0,3,1,11,muusika; õpetaja; kuressaare; laulma; tallinn; karjäär
2,2,1,1,0,0,0,2,1,11,ansambel; muusika; õpetaja; kuressaare; laulma; tallinn; perekond
1,3,2,0,0,0,0,3,1,11,õpetaja; muusika; kuressaare; laulma; tallinn; sirje
1,4,1,0,0,0,0,1,1,11,õpetaja; muusika; kuressaare; laulma; tallinn
