EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
4,3,1,1,1,2,1,1,0,14,berliin; brandenburg; monumentalism; saksamaa; wilhelm; friedrich
4,3,1,1,1,2,1,1,0,14,berliin; brandenburg; monumentalism; saksamaa; wilhelm; friedrich
4,3,1,1,1,2,1,1,0,14,berliin; brandenburg; monumentalism; saksamaa; wilhelm; friedrich
4,3,1,1,1,2,1,1,0,14,berliin; brandenburg; monumentalism; saksamaa; wilhelm; friedrich
4,3,1,1,1,2,1,1,0,14,berliin; brandenburg; monumentalism; saksamaa; wilhelm; friedrich
4,3,1,1,1,2,1,1,0,14,berliin; brandenburg; monumentalism; saksamaa; wilhelm; friedrich
4,2,1,1,1,2,1,2,1,14,berliin; monumentalism; kurferstendam; saksamaa; friedrich
2,2,1,2,1,0,2,2,1,14,berliin; brandenburg; monumentalism; saksamaa; maailmasõda
1,3,1,1,1,0,0,2,1,14,berliin; brandenburg; monumentalism; saksamaa; friedrich
1,3,1,1,0,0,0,2,1,14,berliin; brandenburg; saksamaa; friedrich
2,1,1,1,1,0,0,1,1,14,berliin; brandenburg; monumentalism; saksamaa; friedrich
