EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,0,1,2,0,2,2,3,1,11,köögivili; maaleht; tervisesport; aasta; põllumees
1,0,1,2,0,2,2,3,1,11,köögivili; maaleht; tervisesport; aasta; põllumees
1,0,1,2,0,2,2,3,1,11,köögivili; maaleht; tervisesport; aasta; põllumees
1,0,1,2,0,2,2,3,1,11,köögivili; maaleht; tervisesport; aasta; põllumees
1,0,2,2,0,2,2,3,1,11,köögivili; maaleht; tervisesport; aasta; põllumees
1,0,1,2,0,2,2,3,1,11,köögivili; maaleht; tervisesport; aasta; põllumees
1,0,2,1,0,2,2,3,1,11,maaleht; tervisesport; aasta; põllumees
0,1,1,1,0,3,2,3,1,11,maaelu; maaleht; tervisesport; aasta; põllumees
0,1,2,0,0,2,2,3,1,11,ettevõtlus; maaleht; aasta; põllumees
1,2,1,0,0,2,3,3,1,11,lill; maaleht; tervisesport; aasta; põllumees; koduaeg
2,1,2,0,0,2,3,2,1,11,lill; maaelu; tervisesport; aasta; põllumees; koduaeg
