EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
0,1,3,2,0,2,2,2,2,13,isa; julgeolek; hanso; metsavend; elmar; ülekuulamine
0,1,3,2,0,2,2,2,2,13,isa; julgeolek; hanso; metsavend; elmar; ülekuulamine
0,1,3,2,0,2,2,2,2,13,isa; julgeolek; hanso; metsavend; elmar; ülekuulamine
0,1,3,2,0,2,2,2,2,13,isa; julgeolek; hanso; metsavend; elmar; ülekuulamine
0,1,3,2,0,2,2,2,2,13,isa; julgeolek; hanso; metsavend; elmar; ülekuulamine
0,1,3,2,0,2,3,2,2,13,isa; julgeolek; hanso; metsavend; elmar; ülekuulamine
0,1,3,0,0,3,3,3,2,13,soldat; julgeolek; hanso; metsavend; elmar; ülekuulamine
0,0,3,1,0,3,2,3,2,13,soldat; metsavend; elmar; ülekuulamine; isa; hanso
0,0,3,1,0,5,3,4,2,13,masing; soldat; metsavend; viktor; elmar; ülekuulamine; isa; hanso; granaat
0,0,3,1,0,5,1,3,2,13,masing; metsavend; viktor; elmar; ülekuulamine; isa; hanso; granaat
0,0,2,1,0,5,3,3,1,13,masing; metsavend; viktor; elmar; isa; hanso; granaat
