EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
0,1,2,1,1,1,3,3,2,15,raamat; soome; põgenema; ants; talv; töö; ilmar
0,1,2,1,1,1,3,3,2,15,raamat; soome; põgenema; ants; talv; töö; ilmar
0,1,2,1,1,1,3,3,4,15,soome; põgenema; teaduslik; töö; ilmar; tegevus; raamat; ants; talv
0,1,3,1,1,1,3,3,4,15,soome; põgenema; teaduslik; töö; ilmar; tegevus; raamat; ants; talv
0,1,2,1,1,1,3,3,4,15,soome; põgenema; teaduslik; töö; ilmar; tegevus; raamat; ants; talv
0,1,1,1,1,2,3,4,4,15,soome; põgenema; teaduslik; töö; ilmar; tegevus; raamat; ants; talv
0,1,0,0,1,3,2,3,4,15,soome; teaduslik; töö; ilmar; tegevus; etnoloog; raamat; ants; talv
0,0,2,1,1,1,2,3,4,15,soome; teaduslik; töö; ilmar; tegevus; raamat; ants; talv
0,0,3,2,1,2,1,4,4,15,soome; teaduslik; ilmar; tegevus; etnoloog; raamat; ants; talv
0,2,1,1,2,1,2,2,3,15,soome; teaduslik; töö; ilmar; tegevus; etnoloog; raamat; ants; talv
1,1,1,2,2,2,1,3,2,15,soome; töö; ilmar; tegevus; etnoloog; raamat; ants; talv
