EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,3,3,5,0,4,3,2,2,16,üro; ukraina; kooliturvalisus; koolitulistamine; käsipall; nädal; meistrivõistlus; õhurünnak; restoran
3,3,3,5,0,4,3,2,2,16,üro; ukraina; kooliturvalisus; koolitulistamine; käsipall; nädal; meistrivõistlus; õhurünnak; restoran
3,3,3,5,0,4,3,2,2,16,üro; ukraina; kooliturvalisus; koolitulistamine; käsipall; nädal; meistrivõistlus; õhurünnak; restoran
3,3,3,5,0,4,3,4,2,16,üro; ukraina; kooliturvalisus; koolitulistamine; käsipall; nädal; meistrivõistlus; õhurünnak; restoran; tõnu
3,3,3,5,0,5,4,4,2,16,üro; ukraina; kooliturvalisus; koolitulistamine; käsipall; nädal; meistrivõistlus; õhurünnak; restoran; tõnu
3,2,5,5,0,4,5,4,2,16,üro; ukraina; kooliturvalisus; koolitulistamine; käsipall; nädal; õhurünnak; restoran; tõnu
3,2,6,3,0,5,6,5,1,16,üro; ukraina; hans; kooliturvalisus; koolitulistamine; nädal; meistrivõistlus; julgeolekunõukogu; õhurünnak; restoran; tõnu
5,3,5,5,1,6,7,5,2,16,üro; jalgpall; ukraina; hans; kooliturvalisus; koolitulistamine; nädal; meistrivõistlus; julgeolekunõukogu; õhurünnak; restoran; tõnu
5,1,4,4,1,6,7,3,2,16,üro; ukraina; hans; kooliturvalisus; koolitulistamine; nädal; meistrivõistlus; julgeolekunõukogu; õhurünnak; restoran
4,2,5,2,1,3,5,3,3,16,üro; ukraina; hans; kooliturvalisus; koolitulistamine; nädal; julgeolekunõukogu; restoran
3,1,2,2,1,5,6,6,3,16,üro; ukraina; hans; kooliturvalisus; koolitulistamine; nädal; meistrivõistlus; julgeolekunõukogu; õhurünnak; restoran; tõnu
