word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
läbisest;NOUN;O;2;no;1;77;932046280;25947.18702698679
walest;PROPN;O;1;no;1;77;932046280;12974.092977614297
,;PUNCT;O;5;no;1;77;932046280;64866.46917510427
valust;NOUN;O;1;no;3860;77;932046280;2526.1503086187104
laiuke;ADJ;O;1;no;12;77;932046280;12822.91922080043
kevadist;ADJ;O;1;no;2870;77;932046280;3183.92473358771
metsaalust;NOUN;O;1;no;468;77;932046280;8646.449308187972
lihtsalt;ADV;O;1;no;1;77;932046280;12974.092977614297
niisama;ADV;O;1;yes;86587;77;932046280;138.31765431273325
olles;AUX;O;1;yes;1;77;932046280;12974.092977614297
ja;CCONJ;O;6;yes;1;77;932046280;77839.56322447676
võites;VERB;O;1;no;4916;77;932046280;2069.9954496832647
minu;PRON;O;1;yes;1;77;932046280;12974.092977614297
jänesekapsad;NOUN;O;1;no;33;77;932046280;12543.88461985175
on;AUX;O;1;yes;1;77;932046280;12974.092977614297
õites;NOUN;O;1;no;679;77;932046280;7514.0170331650215
kadunud;VERB;O;1;no;1;77;932046280;12974.092977614297
kodu;NOUN;O;1;no;143205;77;932046280;83.98555056845822
kesk;NOUN;O;1;yes;6928;77;932046280;1540.121871793501
ruumi;NOUN;O;1;no;1;77;932046280;12974.092977614297
aega;NOUN;O;2;no;1;77;932046280;25947.18702698679
linnul;NOUN;O;1;no;791;77;932046280;7025.59723998658
lauluse;ADJ;O;1;no;1;77;932046280;12974.092977614297
lehtival;ADJ;O;1;no;1;77;932046280;12974.092977614297
homse;ADJ;O;1;no;4561;77;932046280;2203.773384035123
hirmust;NOUN;O;1;no;7656;77;932046280;1409.5672978996968
tunase;PROPN;O;1;no;4;77;932046280;12932.511402253684
vaevast;NOUN;O;1;no;1050;77;932046280;6107.541136293317
.;PUNCT;O;5;no;1;77;932046280;64866.46917510427
kõrs;NOUN;O;1;no;722;77;932046280;7318.676227812165
kerkib;VERB;O;1;no;11843;77;932046280;947.5839792524919
üles;ADV;O;1;yes;1;77;932046280;12974.092977614297
vaatama;VERB;O;1;no;93337;77;932046280;128.41361684281105
taevast;NOUN;O;1;no;13944;77;932046280;813.7531277656891
kõik;PRON;O;1;yes;1;77;932046280;12974.092977614297
mis;PRON;O;1;yes;1;77;932046280;12974.092977614297
mulla;NOUN;O;1;no;15092;77;932046280;755.4539582331477
all;ADP;O;1;yes;1;77;932046280;12974.092977614297
ootas;VERB;O;1;no;24590;77;932046280;474.3126415621069
lamas;VERB;O;1;no;2162;77;932046280;3912.4913119066673
avab;VERB;O;1;no;33628;77;932046280;350.2723662769685
silmad;NOUN;O;1;no;74142;77;932046280;161.24652644920877
ongi;VERB;O;1;no;1;77;932046280;12974.092977614297
siin;ADV;O;1;yes;1;77;932046280;12974.092977614297
saamas;VERB;O;1;yes;9882;77;932046280;1119.4171798141356
põrmule;NOUN;O;1;no;145;77;932046280;11239.469848163946
põrmust;NOUN;O;1;no;171;77;932046280;10974.54332481602
puhkevat;ADJ;O;1;no;56;77;932046280;12251.884789381673
lohtu;PROPN;O;1;no;37;77;932046280;12492.106351346958
kannikesi;NOUN;O;1;no;102;77;932046280;11706.854348083089
kopsurohtu;NOUN;O;1;no;22;77;932046280;12688.513589861848
savist;NOUN;O;1;no;2926;77;932046280;3137.709687903781
sai;VERB;O;2;yes;1;77;932046280;25947.18702698679
ihu;NOUN;O;1;no;7658;77;932046280;1409.2391117055943
tuulest;NOUN;O;1;no;2970;77;932046280;3102.3284503783857
hinge;NOUN;O;1;no;49300;77;932046280;240.99016635037913
muud;PRON;O;1;yes;304901;77;932046280;39.581821965878184
ei;AUX;O;1;yes;1;77;932046280;12974.092977614297
olegi;AUX;O;1;no;47631;77;932046280;249.27244307000143
tõuske;VERB;O;1;no;292;77;932046280;9889.682593649271
minge;VERB;O;1;yes;16655;77;932046280;688.3150812483757
