word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
siin;ADV;O;10;yes;1;5940;932046280;1682.6963050123102
tallinn;PROPN;O;1;no;2;5940;932046280;168.9875521244495
stereoraadio;NOUN;O;1;no;25;5940;932046280;164.92639669227717
kell;NOUN;O;4;no;681810;5940;932046280;0.9206590428954013
on;AUX;O;127;yes;1;5940;932046280;21358.555613227258
21;NUM;O;1;no;1;5940;932046280;169.16866591885253
.;PUNCT;O;381;no;1;5940;932046280;64073.66898319817
päevast;NOUN;O;2;no;35871;5940;932046280;8.552344829871956
pühapäevani;NOUN;O;1;no;4146;5940;932046280;31.083252440965968
tere;INTJ;O;1;yes;2;5940;932046280;168.9875521244495
õhtust;NOUN;O;1;no;10284;5940;932046280;14.072890793042284
,;PUNCT;O;354;no;1;5940;932046280;59533.0860659178
pühapäev;NOUN;O;1;no;1;5940;932046280;169.16866591885253
18.;ADJ;O;1;no;1;5940;932046280;169.16866591885253
jaanuar;NOUN;O;1;no;40501;5940;932046280;3.8095725175857904
ja;CCONJ;O;172;yes;1;5940;932046280;28926.193808694545
koos;ADP;O;5;yes;1;5940;932046280;841.8476166270559
sellega;PRON;O;2;yes;441438;5940;932046280;0.7115136868400725
käimasoleva;ADJ;O;1;no;3203;5940;932046280;38.171808424874065
aasta;NOUN;O;15;no;2;5940;932046280;2520.843258968091
kolmas;ADJ;O;4;no;101266;5940;932046280;6.150534787626398
nädal;NOUN;O;6;no;96804;5940;932046280;9.642224860099885
on;VERB;O;5;yes;1;5940;932046280;841.8476166270559
lõppemas;VERB;O;1;no;2560;5940;932046280;45.200487557154645
lõpeb;VERB;O;1;no;36483;5940;932046280;4.218682324937329
üks;DET;O;12;yes;2;5940;932046280;2016.874178930168
algab;VERB;O;2;no;160289;5940;932046280;1.9523030636437595
teine;PRON;O;4;yes;1;5940;932046280;673.6778789500052
nii;ADV;O;24;yes;1;5940;932046280;4037.072632491022
see;DET;O;13;yes;1;5940;932046280;2187.2055180434627
aeg;NOUN;O;6;no;1;5940;932046280;1010.0173543041067
kulgeb;VERB;O;1;no;16646;5940;932046280;8.979507273668878
sündmuste;NOUN;O;2;no;26350;5940;932046280;11.536977078110004
mõtete;NOUN;O;1;no;13789;5940;932046280;10.722213042872667
teguderohke;NOUN;O;1;no;332;5940;932046280;124.87058181773864
meie;PRON;O;29;yes;3;5940;932046280;4867.487781007263
kaasaeg;NOUN;O;1;no;356;5940;932046280;122.54388439221933
me;PRON;O;4;yes;1;5940;932046280;673.6778789500052
täiendame;VERB;O;1;no;1240;5940;932046280;72.66981181825838
lühiuudiseid;NOUN;O;1;no;37;5940;932046280;162.88406207817872
nädala;NOUN;O;10;no;1;5940;932046280;1682.6963050123102
ülevaatega;NOUN;O;1;no;992;5940;932046280;82.03658928003965
kommentaaride;NOUN;O;1;no;6610;5940;932046280;20.928298311655034
reportaažidega;NOUN;O;1;no;28;5940;932046280;164.41102654774951
telefoni;NOUN;O;3;no;71895;5940;932046280;6.4764742608265555
intervjuudega;NOUN;O;1;no;299;5940;932046280;128.21792079835387
nädalalõpusaade;NOUN;O;1;no;10;5940;932046280;167.55248418172
stereofooniline;ADJ;O;1;no;18;5940;932046280;166.1415846269596
et;SCONJ;O;62;yes;1;5940;932046280;10427.522664218954
seda;PRON;O;6;yes;2;5940;932046280;1008.9360188543216
soovitav;ADJ;O;1;no;20295;5940;932046280;7.435900046859849
jälgida;VERB;O;1;no;1;5940;932046280;169.16866591885253
kolmanda;ADJ;O;1;no;92697;5940;932046280;1.685825079923565
programmi;NOUN;O;1;no;1;5940;932046280;169.16866591885253
lainepikkustel;NOUN;O;1;no;180;5940;932046280;141.938512152703
ultralühilainel;NOUN;O;1;no;19;5940;932046280;165.96689114660975
stereona;NOUN;O;1;no;60;5940;932046280;159.10769246385175
seltsimees;NOUN;O;4;no;4534;5940;932046280;114.99585013989172
brežnev;PROPN;O;2;no;851;5940;932046280;176.52505496172333
saatis;VERB;O;2;no;52758;5940;932046280;5.86239655922115
tervitustelegrammi;NOUN;O;2;no;23;5940;932046280;329.5676337028362
ülemaailmsest;ADJ;O;2;no;1276;5940;932046280;142.54789196551457
noorsoo-;NOUN;O;2;no;353;5940;932046280;244.93463579871715
üliõpilasfoorumist;NOUN;O;2;no;1;5940;932046280;337.3384035959034
rahub;VERB;O;1;no;1;5940;932046280;169.16866591885253
pingel;NOUN;O;1;no;555;5940;932046280;106.14477609139924
etenduse;NOUN;O;1;no;13238;5940;932046280;11.139144594815548
desarmeerimise;NOUN;O;1;no;245;5940;932046280;134.1002449182781
eest;ADP;O;7;yes;1;5940;932046280;1178.1870919811577
osavõtjatele;NOUN;O;1;no;1549;5940;932046280;63.6192060182562
foorum;NOUN;O;1;no;17730;5940;932046280;8.457925356090595
avatakse;VERB;O;2;no;25762;5940;932046280;11.791106498984323
homme;ADV;O;6;no;108213;5940;932046280;8.634317060540523
helsingis;PROPN;O;1;no;11472;5940;932046280;12.725056877822949
sinna;ADV;O;2;yes;2;5940;932046280;336.97724547042395
saabus;VERB;O;1;no;36625;5940;932046280;4.2027318456138225
täna;ADV;O;18;no;614950;5940;932046280;4.587428274637814
nõukogude;NOUN;O;5;no;100815;5940;932046280;7.719956654654651
noorsoo;NOUN;O;1;no;1554;5940;932046280;63.49125344044205
delegatsiooni;NOUN;O;1;no;6564;5940;932046280;21.056726243710994
eesotsas;NOUN;O;1;yes;19236;5940;932046280;7.826350268973508
veel;ADV;O;23;yes;1;5940;932046280;3868.902894813971
ka;ADV;O;43;yes;3;5940;932046280;7216.828258650866
keskkomitee;NOUN;O;1;no;3652;5940;932046280;34.4329408533258
esimese;ADJ;O;3;no;1;5940;932046280;505.5081412729542
sekretäri;NOUN;O;2;no;2693;5940;932046280;86.82712392193136
vastu;ADP;O;9;yes;1;5940;932046280;1514.5265673352594
hooviga;NOUN;O;1;no;246;5940;932046280;133.98641217062217
vladivostokis;PROPN;O;1;no;403;5940;932046280;118.22975487272858
lõppes;VERB;O;2;no;52838;5940;932046280;5.853674384754432
primorje;PROPN;O;1;no;194;5940;932046280;140.17380744612748
krai;ADJ;O;2;no;828;5940;932046280;178.8318558170506
parteikonverents;NOUN;O;1;no;8;5940;932046280;167.9089612781066
kommunistide;NOUN;O;1;no;3037;5940;932046280;39.76829275675469
tähelepanu;NOUN;O;2;no;222336;5940;932046280;1.4097509599809284
fookuses;NOUN;O;1;no;10996;5940;932046280;13.23286234165652
oli;AUX;O;33;yes;1;5940;932046280;5550.60027158448
parteiorganisatsioonis;NOUN;O;1;no;15;5940;932046280;166.66787860477965
juhtimise;NOUN;O;1;no;29825;5940;932046280;5.1319035316725525
stiili;NOUN;O;1;no;21666;5940;932046280;6.984771713112367
meetodite;NOUN;O;1;no;8054;5940;932046280;17.565255008696457
täiustamine;NOUN;O;1;no;1248;5940;932046280;72.40313927103793
ning;CCONJ;O;15;yes;1;5940;932046280;2523.544993397564
kaadri;NOUN;O;1;no;4172;5940;932046280;30.924914424590238
osatähtsuse;NOUN;O;1;no;826;5940;932046280;89.78272996780731
vastutuse;NOUN;O;1;no;21812;5940;932046280;6.939934631022398
tõstmine;NOUN;O;1;no;11484;5940;932046280;12.712758221786217
majanduslike;ADJ;O;1;no;5531;5940;932046280;24.422259657430175
sotsiaalsete;ADJ;O;1;no;12414;5940;932046280;11.826887987394883
ülesannete;NOUN;O;2;no;25630;5940;932046280;11.849702363228332
lahendamisel;NOUN;O;1;no;9992;5940;932046280;14.449059476901828
krasnodari;PROPN;O;1;no;1121;5940;932046280;76.88194658142248
töötajad;NOUN;O;1;no;52897;5940;932046280;2.932286661872252
võtsid;VERB;O;1;no;1;5940;932046280;169.16866591885253
vastu;ADV;O;5;yes;1;5940;932046280;841.8476166270559
sotsialistlikud;ADJ;O;2;no;264;5940;932046280;263.1606718230806
kohustused;NOUN;O;2;no;1;5940;932046280;337.3384035959034
alanud;ADJ;O;2;no;40903;5940;932046280;7.523652309828312
viisaastaku;NOUN;O;2;no;484;5940;932046280;222.27546304227874
esimeseks;ADJ;O;1;no;28813;5940;932046280;5.306503575160958
aastaks;NOUN;O;3;no;89048;5940;932046280;5.241856502904262
mahhatshkalasse;PROPN;O;2;no;1;5940;932046280;337.3384035959034
avati;VERB;O;6;no;30542;5940;932046280;29.941906000428265
dagestani;PROPN;O;2;no;504;5940;932046280;219.1798042722525
rahvamajandusnäitus;NOUN;O;2;no;1;5940;932046280;337.3384035959034
mis;PRON;O;34;yes;1;5940;932046280;5718.7700092615305
pühendatud;VERB;O;2;no;32540;5940;932046280;9.403438915665133
selle;DET;O;12;yes;2;5940;932046280;2016.874178930168
autonoomse;ADJ;O;2;no;2384;5940;932046280;94.91795831519467
vabariigi;NOUN;O;9;no;100640;5940;932046280;13.912522503660378
lähenevale;ADJ;O;1;no;314;5940;932046280;126.67442370450972
60.-le;ADJ;O;2;no;1;5940;932046280;337.3384035959034
aastapäevale;NOUN;O;2;no;3829;5940;932046280;66.10991031498571
edasi;ADV;O;6;yes;1;5940;932046280;1010.0173543041067
välismaalt;NOUN;O;1;no;1;5940;932046280;169.16866591885253
iraani;PROPN;O;6;no;19437;5940;932046280;46.26593323096367
teadeteagentuur;NOUN;O;1;no;28;5940;932046280;164.41102654774951
pars;NOUN;O;2;no;391;5940;932046280;237.89972228053603
edastas;VERB;O;1;no;9392;5940;932046280;15.28879183096302
paar;NUM;O;3;no;1;5940;932046280;505.5081412729542
tundi;NOUN;O;1;no;179842;5940;932046280;0.8731463264569914
tagasi;ADP;O;4;yes;2;5940;932046280;672.9566321623728
sõnumi;NOUN;O;1;no;20392;5940;932046280;7.402075213848587
valitsuse;NOUN;O;2;no;119622;5940;932046280;2.610881611101211
ametliku;ADJ;O;2;no;18983;5940;932046280;15.804750747297602
esindaja;NOUN;O;3;no;68439;5940;932046280;6.799126091030675
minister;NOUN;O;1;no;33718;5940;932046280;4.555324202243696
nabavi;NOUN;O;1;no;1;5940;932046280;169.16866591885253
teatel;NOUN;O;1;no;45031;5940;932046280;3.4341108173421997
jõudsid;VERB;O;1;no;36120;5940;932046280;4.260012881214294
iraan;PROPN;O;1;no;6653;5940;932046280;20.809654760359372
usa;PROPN;O;3;no;235799;5940;932046280;1.9923981164961901
põhimõttelisele;ADJ;O;1;no;226;5940;932046280;136.30042007314955
kokkuleppele;NOUN;O;1;no;18622;5940;932046280;8.072098846855555
ameerika;PROPN;O;4;no;1;5940;932046280;673.6778789500052
pantvangide;NOUN;O;5;no;421;5940;932046280;580.5291353528135
probleemi;NOUN;O;1;no;85477;5940;932046280;1.8266859920739789
lahendamise;NOUN;O;1;no;12520;5940;932046280;11.733693978054628
üle;ADP;O;7;yes;2;5940;932046280;1176.9257122002962
kabulis;PROPN;O;1;no;1206;5940;932046280;73.82543395091903
levitati;VERB;O;1;no;819;5940;932046280;90.14164630083229
afganistani;ADJ;O;1;no;12554;5940;932046280;11.704111876156794
demokraatliku;ADJ;O;1;no;8865;5940;932046280;16.111202286588377
välisministeeriumi;NOUN;O;1;no;11511;5940;932046280;12.68517297744457
avaldus;NOUN;O;1;no;1;5940;932046280;169.16866591885253
seoses;ADP;O;2;no;198334;5940;932046280;1.5795583264296817
25.;ADJ;O;1;no;1;5940;932046280;169.16866591885253
jaanuaril;NOUN;O;5;no;57103;5940;932046280;13.534628424883904
lekas;NOUN;O;1;no;1;5940;932046280;169.16866591885253
algava;ADJ;O;1;no;5149;5940;932046280;25.956420517185762
islamiriikide;NOUN;O;1;no;107;5940;932046280;151.910648703875
riigipeade;NOUN;O;1;no;1161;5940;932046280;75.41266332063529
valitsusjuhtide;NOUN;O;1;no;755;5940;932046280;93.56127113960866
konverentsiga;NOUN;O;1;no;1168;5940;932046280;75.16129331594928
avalduses;NOUN;O;2;no;11833;5940;932046280;24.65736008097703
öeldakse;VERB;O;1;no;37029;5940;932046280;4.158004320110329
teadete;NOUN;O;1;no;4567;5940;932046280;28.703558106470084
kohaselt;ADP;O;3;yes;204486;5940;932046280;2.296110294426292
tahavad;VERB;O;1;no;78357;5940;932046280;1.9907187919847957
mõned;DET;O;3;yes;1;5940;932046280;505.5081412729542
reaktsiooniliselt;ADV;O;1;no;2;5940;932046280;168.9875521244495
islamiriigid;NOUN;O;1;no;64;5940;932046280;158.46873543681943
lülitada;VERB;O;1;no;17039;5940;932046280;8.783138831700128
konverentsi;NOUN;O;1;no;24098;5940;932046280;6.30610877273009
päevakorda;NOUN;O;1;no;6240;5940;932046280;22.00797209972105
niinimetatud;NOUN;O;1;no;12880;5940;932046280;11.427864577655336
afganistani;PROPN;O;3;no;12554;5940;932046280;34.974111828751965
küsimuse;NOUN;O;1;no;42340;5940;932046280;3.647671141013306
ilmne;ADJ;O;1;no;8705;5940;932046280;16.37869009259839
katse;NOUN;O;1;no;2;5940;932046280;168.9875521244495
eesmärk;NOUN;O;1;no;220310;5940;932046280;0.7134366956106792
õhutada;VERB;O;1;no;2406;5940;932046280;47.28580169000777
nõukogudevastast;ADJ;O;1;no;57;5940;932046280;159.5903019099856
kampaaniat;NOUN;O;1;no;6567;5940;932046280;21.048302482025505
arvates;VERB;O;2;no;126722;5940;932046280;2.4656667904275404
peaks;AUX;O;3;yes;4;5940;932046280;503.8880029782763
konverents;NOUN;O;1;no;17163;5940;932046280;8.722950579165259
oma;PRON;O;12;yes;1;5940;932046280;2019.0357803664117
peatähelepanu;NOUN;O;1;no;625;5940;932046280;101.37283422824667
pöörama;VERB;O;1;no;10835;5940;932046280;13.413918044703072
hoopis;ADV;O;2;yes;1;5940;932046280;337.3384035959034
tõsisematele;ADJ;O;1;no;293;5940;932046280;128.84590321612026
sündmustele;NOUN;O;1;no;3704;5940;932046280;34.04672535498247
nagu;SCONJ;O;19;yes;1;5940;932046280;3196.2239441057677
iraagi;PROPN;O;1;no;10813;5940;932046280;13.439044058679363
relvakonflikt;NOUN;O;1;no;218;5940;932046280;137.2485587520427
pingeline;ADJ;O;3;no;6487;5940;932046280;63.57454488401499
olukord;NOUN;O;1;no;134364;5940;932046280;1.1666430673183759
lähis-ning;PROPN;O;1;no;1;5940;932046280;169.16866591885253
kesk-idas;PROPN;O;1;no;108;5940;932046280;151.76458727216271
rõhutatakse;VERB;O;1;no;5206;5940;932046280;25.71538030634532
iisraeli;PROPN;O;3;no;27940;5940;932046280;16.336302808269274
ministrite;PROPN;O;3;no;9125;5940;932046280;46.8987093817415
kabinet;NOUN;O;1;no;2771;5940;932046280;42.62495861330368
otsustas;VERB;O;1;no;88264;5940;932046280;1.7696097642339148
korraldada;VERB;O;1;no;67410;5940;932046280;2.3095912841336736
parlamendivalimised;NOUN;O;1;no;1911;5940;932046280;55.51868625513482
ennetähtaegselt;ADV;O;1;no;2193;5940;932046280;50.50875420256117
seitsmendal;ADJ;O;1;no;3729;5940;932046280;33.86411224995349
juulil;NOUN;O;2;no;56080;5940;932046280;5.520804165324486
spordist;NOUN;O;1;no;2656;5940;932046280;43.991125562669204
hollandi;PROPN;O;1;no;25359;5940;932046280;6.003648266680855
linnas;NOUN;O;1;no;1;5940;932046280;169.16866591885253
heerenveenis;PROPN;O;1;no;93;5940;932046280;153.9854321778995
selgitati;VERB;O;1;no;6719;5940;932046280;20.6301450352942
euroopa;PROPN;O;1;no;1;5940;932046280;169.16866591885253
meistreid;NOUN;O;1;no;1263;5940;932046280;71.90836743002437
naiste;NOUN;O;1;no;134739;5940;932046280;1.163418420923732
kiiruisutamises;NOUN;O;1;no;238;5940;932046280;134.90252234137967
võitis;VERB;O;2;no;130047;5940;932046280;2.4030740146285354
maa;NOUN;O;8;no;1;5940;932046280;1346.3568296582087
natalia;PROPN;O;1;no;2457;5940;932046280;46.574222181512425
petrusseova;PROPN;O;1;no;1;5940;932046280;169.16866591885253
maailmakarikavõistluste;NOUN;O;1;no;205;5940;932046280;138.81773961579484
sarjas;NOUN;O;2;no;20562;5940;932046280;14.643698933000358
toimusid;VERB;O;3;no;31198;5940;932046280;14.679794937551657
slaalomi;NOUN;O;1;no;603;5940;932046280;102.82569098056649
võistlused;NOUN;O;2;no;14908;5940;932046280;19.870670641518878
austrias;PROPN;O;1;no;8785;5940;932046280;16.243845082123883
kitzbühel'is;PROPN;O;1;no;1;5940;932046280;169.16866591885253
rootslane;NOUN;O;1;no;4488;5940;932046280;29.121927429030766
ingemar;PROPN;O;1;no;473;5940;932046280;112.33949847413436
stenmarki;PROPN;O;1;no;35;5940;932046280;163.2209312962231
teine;ADJ;O;2;yes;1;5940;932046280;337.3384035959034
vladimir;PROPN;O;3;no;28121;5940;932046280;16.23452791073186
andrejev;PROPN;O;1;no;1103;5940;932046280;77.56196799030447
nõukogude;PROPN;O;11;no;100815;5940;932046280;16.97291212913655
liidust;PROPN;O;1;no;11511;5940;932046280;12.68517297744457
kinks;PROPN;O;1;no;400;5940;932046280;118.49602885280244
kapi;NOUN;O;1;no;10981;5940;932046280;13.249524153460115
tenniseturniiril;NOUN;O;1;no;1188;5940;932046280;74.45223998984972
kohtusid;VERB;O;1;no;12328;5940;932046280;11.903593026384833
liit;PROPN;O;2;no;75170;5940;932046280;4.13592482675482
inglismaa;PROPN;O;1;no;1;5940;932046280;169.16866591885253
võitsid;VERB;O;3;no;17815;5940;932046280;25.15929622618099
valge;ADJ;O;1;no;131648;5940;932046280;1.1905426107243637
palli;NOUN;O;2;no;44293;5940;932046280;6.959690889592083
mehed;NOUN;O;1;no;143823;5940;932046280;1.0904089251771827
kolm;NUM;O;9;no;358538;5940;932046280;3.9311297123004714
;NOUN;O;2;no;211;5940;932046280;275.3627285994897
nsv;PROPN;O;8;no;28635;5940;932046280;42.48693696248326
liidu;PROPN;O;10;no;295646;5940;932046280;5.293829221193295
korvpalli;NOUN;O;1;no;20473;5940;932046280;7.374064618380641
meistrivõistluste;NOUN;O;1;no;25439;5940;932046280;5.985435418535398
