word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
täisnädala;NOUN;O;1;no;48;1737;932046280;548.4597855825026
,;PUNCT;O;117;no;1;1737;932046280;67286.32091488359
kuid;CCONJ;O;6;yes;1;1737;932046280;3451.528260890099
kuna;SCONJ;O;1;yes;2;1737;932046280;575.4703852465741
mul;PRON;O;4;yes;1;1737;932046280;2301.3518166739996
järgmisel;ADJ;O;2;yes;140215;1737;932046280;7.609793667015296
reedel;NOUN;O;1;no;88601;1737;932046280;6.003548353629517
lihtsalt;ADV;O;2;no;1;1737;932046280;1151.1753724579007
puhtfüüsiliselt;ADV;O;1;no;258;1737;932046280;451.67652857141775
ei;AUX;O;11;yes;1;1737;932046280;6326.969371430347
ole;AUX;O;2;yes;2;1737;932046280;1149.942911714673
võimalik;ADJ;O;1;no;2;1737;932046280;575.4703852465741
siin;ADV;O;2;yes;1;1737;932046280;1151.1753724579007
rokkraadio;NOUN;O;2;no;1;1737;932046280;1151.1753724579007
stuudios;NOUN;O;1;no;18237;1737;932046280;28.040830239454635
olla;AUX;O;1;yes;4;1737;932046280;574.2408084670017
olgu;AUX;O;1;yes;116574;1737;932046280;4.574368635541581
siis;ADV;O;28;yes;1;1737;932046280;16103.469147267188
täna;ADV;O;4;no;614950;1737;932046280;3.4864918769570687
et;SCONJ;O;9;yes;1;1737;932046280;5176.792927214247
teil;PRON;O;2;yes;154706;1737;932046280;6.901268196126696
oleks;AUX;O;3;yes;1;1737;932046280;1726.2635945659504
lihtsam;ADJ;O;1;no;81874;1737;932046280;6.4912647896770155
neid;DET;O;2;yes;1;1737;932046280;1151.1753724579007
edetabeleid;NOUN;O;3;no;660;1737;932046280;1011.7066604428034
järgida;VERB;O;1;no;22572;1737;932046280;22.869082462925164
teen;VERB;O;1;yes;122225;1737;932046280;4.364475998942652
veel;ADV;O;4;yes;1;1737;932046280;2301.3518166739996
selgeks;ADJ;O;1;no;81398;1737;932046280;6.528794733840752
ühe;DET;O;3;yes;2;1737;932046280;1724.4154381827723
asja;NOUN;O;1;no;270857;1737;932046280;1.9776954956307353
nimelt;ADV;O;2;no;1;1737;932046280;1151.1753724579007
iga;DET;O;1;yes;1;1737;932046280;576.0871503498512
edetabel;NOUN;O;1;no;2792;1737;932046280;144.33654476220133
lõpetab;VERB;O;1;no;23742;1737;932046280;21.784670681493488
