word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
ei;ADV;O;4;yes;1;7200;932046280;555.9590625760694
koole;NOUN;O;2;no;8408;7200;932046280;27.819325829341015
.;PUNCT;O;252;no;1;7200;932046280;34963.487391300674
peeter;PROPN;O;6;no;1;7200;932046280;833.4391297432035
tulviste;PROPN;O;3;no;892;7200;932046280;213.4181940529857
ja;CCONJ;O;265;yes;1;7200;932046280;36767.10782788704
ingo;PROPN;O;6;no;673;7200;932046280;484.4952381144632
normet;PROPN;O;3;no;1962;7200;932046280;134.5122452384095
kõnelevad;VERB;O;1;no;6560;7200;932046280;17.402844780908406
teemal;NOUN;O;2;no;85805;7200;932046280;2.9956495161901477
fantaasia;NOUN;O;3;no;9835;7200;932046280;36.15519547545464
reaalsus;NOUN;O;2;no;17034;7200;932046280;14.462491450536575
,;PUNCT;O;761;no;1;7200;932046280;105582.16448533624
vaino;PROPN;O;6;no;5609;7200;932046280;118.88576327476059
vahingu;NOUN;O;9;no;312;7200;932046280;937.2560450725354
loomingut;NOUN;O;1;no;15211;7200;932046280;8.076723329707399
tere;INTJ;O;1;yes;2;7200;932046280;139.589355788904
õhtust;NOUN;O;1;no;10284;7200;932046280;11.62467729245338
siia;ADV;O;2;yes;1;7200;932046280;278.4789954089356
karepale;PROPN;O;1;no;27;7200;932046280;135.95060136432855
kogunenud;ADJ;O;1;no;27079;7200;932046280;4.654696479342729
minu;PRON;O;10;yes;1;7200;932046280;1388.3992640774711
nime;NOUN;O;1;no;1;7200;932046280;139.73896182536862
on;AUX;O;146;yes;1;7200;932046280;20257.043831442577
ma;PRON;O;57;yes;5;7200;932046280;7875.418664429965
olen;AUX;O;4;yes;1;7200;932046280;555.9590625760694
teatri;NOUN;O;3;no;38352;7200;932046280;9.909484887885807
lavastaja;NOUN;O;1;no;23918;7200;932046280;5.246787753757947
pedagoog;NOUN;O;1;no;3509;7200;932046280;29.358603869857042
kõrval;ADP;O;1;yes;1;7200;932046280;139.73896182536862
istub;VERB;O;1;no;29762;7200;932046280;4.247824392809973
väga-väga;ADV;O;1;no;12342;7200;932046280;9.82239444943552
vana;ADJ;O;2;no;1;7200;932046280;278.4789954089356
tuttav;ADJ;O;2;no;45969;7200;932046280;5.540042522148281
kes;PRON;O;27;yes;1;7200;932046280;3746.9798349981093
mööbist;NOUN;O;1;no;1;7200;932046280;139.73896182536862
tutvusime;VERB;O;2;no;3246;7200;932046280;62.1902615029062
kui;SCONJ;O;61;yes;1;7200;932046280;8464.140976839386
me;PRON;O;37;yes;1;7200;932046280;5134.380170833779
olime;AUX;O;5;yes;77648;7200;932046280;8.248740463723625
umbes;ADV;O;2;yes;1;7200;932046280;278.4789954089356
kolmeaastased;ADJ;O;1;no;282;7200;932046280;107.3953445186803
elasime;VERB;O;1;no;5341;7200;932046280;20.78462563203379
lähestikku;ADV;O;1;no;3026;7200;932046280;32.94123142547545
järvel;NOUN;O;1;no;5703;7200;932046280;19.650641909648023
see;PRON;O;110;yes;1;7200;932046280;15262.402622434165
tallinna;PROPN;O;7;no;496995;7200;932046280;1.8217290235836505
nõmme;PROPN;O;2;no;36930;7200;932046280;6.8626452147594925
vahel;ADP;O;3;yes;1;7200;932046280;417.21902899250256
pärast;ADP;O;9;yes;1;7200;932046280;1249.6592304939043
seda;PRON;O;41;yes;2;7200;932046280;5683.249236206059
oleme;AUX;O;6;yes;421610;7200;932046280;1.84037845809557
igasuguseid;DET;O;2;yes;28534;7200;932046280;8.818074479873669
asju;NOUN;O;6;no;2;7200;932046280;832.5468408410485
koos;ADV;O;8;yes;1;7200;932046280;1110.9191969103372
teinud;VERB;O;6;yes;303385;7200;932046280;2.5553523508434512
käisime;VERB;O;4;no;42625;7200;932046280;11.90933682312328
normeti;PROPN;O;1;no;472;7200;932046280;92.86226555311427
ka;ADV;O;42;yes;3;7200;932046280;5815.6144737705745
ühes;DET;O;2;yes;149634;7200;932046280;1.725713048486674
samas;DET;O;3;yes;1;7200;932046280;417.21902899250256
koolis;NOUN;O;2;no;1;7200;932046280;278.4789954089356
ühel;DET;O;1;yes;188158;7200;932046280;0.6895281960487456
samal;DET;O;4;yes;247534;7200;932046280;2.087752201700502
aastal;NOUN;O;2;no;1129796;7200;932046280;0.2297933544491761
kooli;NOUN;O;1;no;1;7200;932046280;139.73896182536862
lõpetamist;NOUN;O;1;no;18485;7200;932046280;6.714868812797732
läksime;VERB;O;2;yes;34125;7200;932046280;7.41174224003804
moskvasse;PROPN;O;1;no;5532;7200;932046280;20.170480354639757
õppima;VERB;O;1;no;49560;7200;932046280;2.58224667265797
küll;ADV;O;6;yes;1;7200;932046280;833.4391297432035
täiesti;ADV;O;7;yes;1;7200;932046280;972.1791633267703
erinevaid;ADJ;O;1;no;1;7200;932046280;139.73896182536862
alasid;NOUN;O;1;no;7403;7200;932046280;15.64273479981472
aga;CCONJ;O;67;yes;3;7200;932046280;9276.696427441953
seal;ADV;O;37;yes;1;7200;932046280;5134.380170833779
oli;AUX;O;123;yes;1;7200;932046280;17066.023059020536
meil;PRON;O;11;yes;1;7200;932046280;1527.1392976610382
palju;ADV;O;18;yes;3;7200;932046280;2492.9757982460505
tegemist;NOUN;O;3;no;342436;7200;932046280;1.1337241981719637
hiljem;ADV;O;3;no;1;7200;932046280;417.21902899250256
ainuke;ADJ;O;2;no;1;7200;932046280;278.4789954089356
asi;NOUN;O;17;no;1;7200;932046280;2359.5794991624402
mis;PRON;O;59;yes;1;7200;932046280;8186.660909672252
need;PRON;O;13;yes;1284846;7200;932046280;1.3095521346319632
ei;AUX;O;83;yes;1;7200;932046280;11516.421715677858
ole;AUX;O;22;yes;2;7200;932046280;3050.0107930079107
veel;ADV;O;11;yes;1;7200;932046280;1527.1392976610382
kunagi;ADV;O;6;yes;1;7200;932046280;833.4391297432035
varem;ADV;O;1;no;1;7200;932046280;139.73896182536862
meelest;ADP;O;2;yes;97066;7200;932046280;2.6514180699281225
niimoodi;ADV;O;13;yes;68220;7200;932046280;24.349147649964365
kahekesi;ADV;O;1;no;16835;7200;932046280;7.338469008717087
esinenud;VERB;O;1;no;22455;7200;932046280;5.575005793430287
nagu;SCONJ;O;21;yes;1;7200;932046280;2914.5396334967077
täna;ADV;O;3;no;614950;7200;932046280;0.6320766537975767
milingoga;PROPN;O;1;no;1;7200;932046280;139.73896182536862
kukkus;VERB;O;1;no;40780;7200;932046280;3.1257857173201766
välja;ADV;O;16;yes;1;7200;932046280;2220.839465578873
et;SCONJ;O;153;yes;1;7200;932046280;21228.224066527546
mõlemad;DET;O;3;yes;164085;7200;932046280;2.3590572714901867
aasta;NOUN;O;6;no;2;7200;932046280;832.5468408410485
eemal;ADV;O;1;yes;1;7200;932046280;139.73896182536862
eestist;PROPN;O;1;no;63325;7200;932046280;2.029083595502956
vaimuelust;NOUN;O;1;no;38;7200;932046280;134.40896706724368
ajal;NOUN;O;18;no;1;7200;932046280;2498.3195327460066
olid;AUX;O;20;yes;1;7200;932046280;2775.799599913141
aastad;NOUN;O;1;no;32794;7200;932046280;3.865941397926061
kujunemise;NOUN;O;1;no;3597;7200;932046280;28.788162107767686
seisukohast;NOUN;O;2;no;22213;7200;932046280;11.226324094628012
väga;ADV;O;50;yes;1;7200;932046280;6938.000607420149
olulised;ADJ;O;1;no;55919;7200;932046280;2.293412822343966
kuigi;SCONJ;O;5;yes;1;7200;932046280;694.6990961596365
juba;ADV;O;16;yes;1;7200;932046280;2220.839465578873
õppides;VERB;O;1;no;8287;7200;932046280;14.142777304966756
10.;ADJ;O;1;no;1;7200;932046280;139.73896182536862
klassi;NOUN;O;2;no;103481;7200;932046280;2.4885184369361206
talvevaheajal;NOUN;O;3;no;113;7200;932046280;372.5047114149497
viimase;ADJ;O;3;no;238867;7200;932046280;1.6233786955604512
koolipoistelt;NOUN;O;1;no;4;7200;932046280;139.29110268161338
mõlemad;PRON;O;2;yes;164085;7200;932046280;1.5745875749318645
õppisime;VERB;O;1;no;4532;7200;932046280;23.86197184666273
sellest;PRON;O;19;yes;934001;7200;932046280;2.6317377787556944
gümnaasiumis;NOUN;O;1;no;16482;7200;932046280;7.487227058306763
