word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
alustame;VERB;O;1;no;16847;9642;932046280;5.489455872284742
siis;ADV;O;193;yes;1;9642;932046280;19996.140047068253
vestlusringiga;NOUN;O;2;no;158;9642;932046280;178.2149412323451
.;PUNCT;O;354;no;1;9642;932046280;36676.02460733281
vestlusringi;NOUN;O;2;no;1213;9642;932046280;90.56332981810367
külalisteks;NOUN;O;1;no;1200;9642;932046280;45.7763468461708
on;AUX;O;274;yes;1;9642;932046280;28387.883210928056
maria-kristiina;PROPN;O;4;no;347;9642;932046280;303.03283566992803
soomre;PROPN;O;1;no;1159;9642;932046280;46.67390240897403
ja;CCONJ;O;163;yes;1;9642;932046280;16888.087023416472
anders;PROPN;O;9;no;4562;9642;932046280;158.5205503234883
härm;PROPN;O;1;no;1781;9642;932046280;35.973322948758614
tema;PRON;O;13;yes;1;9642;932046280;1347.821905157573
pealkiri;NOUN;O;1;no;7;9642;932046280;103.9323535847117
kõlab;VERB;O;1;no;43467;9642;932046280;2.198184379679612
järgnevalt;ADV;O;1;no;19703;9642;932046280;4.7296860244971635
kuraatori;NOUN;O;33;no;1568;9642;932046280;1276.3304082583425
kriitiku;NOUN;O;2;no;1160;9642;932046280;92.85766552484506
kunstniku;NOUN;O;9;no;18430;9642;932046280;44.980743626665564
publiku;NOUN;O;9;no;25672;9642;932046280;32.736345089846
rollidest;NOUN;O;1;no;1044;9642;932046280;49.390184325727525
kaasajal;NOUN;O;1;no;2782;9642;932046280;26.277887416461645
kõigepealt;ADV;O;4;yes;78935;9642;932046280;4.85297803330098
veel;ADV;O;22;yes;1;9642;932046280;2280.2378122531068
selline;DET;O;5;yes;1;9642;932046280;519.0077655170983
mõte;NOUN;O;4;no;1;9642;932046280;415.40599806203903
,;PUNCT;O;1127;no;1;9642;932046280;116760.19085009367
et;SCONJ;O;408;yes;1;9642;932046280;42270.52004990601
äkki;ADV;O;5;no;2;9642;932046280;518.4521102175376
te;PRON;O;11;yes;1;9642;932046280;1140.618370247454
tuleksite;VERB;O;1;yes;291;9642;932046280;79.79852569877256
paarida;NUM;O;1;no;20;9642;932046280;102.51317825155327
ettepoole;ADV;O;2;no;9082;9642;932046280;19.39900498749606
kuna;SCONJ;O;9;yes;2;9642;932046280;932.4155113687875
tegemist;NOUN;O;4;no;342436;9642;932046280;1.128797584343097
ei;AUX;O;151;yes;1;9642;932046280;15644.86581395576
ole;AUX;O;94;yes;2;9642;932046280;9729.137785832849
loeng;NOUN;O;2;no;12863;9642;932046280;14.082050164077911
kus;ADV;O;20;yes;1;9642;932046280;2073.034277342988
erinevalt;ADV;O;2;no;61604;9642;932046280;3.1064089479040913
eelnevatest;ADJ;O;1;no;2350;9642;932046280;29.736719619129865
esinemistest;NOUN;O;1;no;620;9642;932046280;62.88297666314962
akadeemiline;ADJ;O;1;no;6525;9642;932046280;13.087928697335132
formaat;NOUN;O;3;no;8783;9642;932046280;29.94610309320158
puudub;VERB;O;4;no;1;9642;932046280;415.40599806203903
tulge;VERB;O;1;yes;17784;9642;932046280;5.214631794839107
nagu;SCONJ;O;216;yes;1;9642;932046280;22378.980698534615
julgemalt;ADV;O;1;no;3150;9642;932046280;23.908913155528502
sekkuga;NOUN;O;1;no;1;9642;932046280;104.60069569686101
niisiis;ADV;O;1;yes;50222;9642;932046280;1.9079094832724184
alustaks;VERB;O;1;no;3073;9642;932046280;24.368579832083284
seda;DET;O;18;yes;2;9642;932046280;1863.8331639591
vestlust;NOUN;O;2;no;8689;9642;932046280;20.191414538205127
nende;DET;O;4;yes;2;9642;932046280;414.9612599297251
rollide;NOUN;O;1;no;3031;9642;932046280;24.626835800001857
kaardistamisega;NOUN;O;1;no;448;9642;932046280;70.72030222447916
kuraator;NOUN;O;17;no;6188;9642;932046280;230.931250296769
kriitik;NOUN;O;2;no;3558;9642;932046280;43.2651517638113
kunstnik;NOUN;O;12;no;1;9642;932046280;1244.2201377025135
nii;ADV;O;20;yes;1;9642;932046280;2073.034277342988
edasi;ADV;O;10;yes;1;9642;932046280;1037.016602792395
see;PRON;O;149;yes;1;9642;932046280;15437.662279045642
