word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;1;yes;2;3058;932046280;327.30877391094333
õhtust;NOUN;O;1;no;10284;3058;932046280;27.257514372781074
,;PUNCT;O;230;no;1;3058;932046280;75132.94648036308
kell;NOUN;O;1;no;681810;3058;932046280;0.44778484692518544
sai;VERB;O;3;yes;1;3058;932046280;980.9808528346879
kuus;NOUN;O;1;no;155925;3058;932046280;1.949045643363352
.;PUNCT;O;173;no;1;3058;932046280;56513.28991309824
eesti;PROPN;O;8;no;1;3058;932046280;2614.284060489498
raadio;NOUN;O;2;no;42620;3058;932046280;14.017964509881471
uudistetoimetus;NOUN;O;1;no;147;3058;932046280;283.32570006439175
teeb;VERB;O;3;yes;1;3058;932046280;980.9808528346879
kokkuvõtte;NOUN;O;2;no;9312;3058;932046280;59.59666936273889
reedest;NOUN;O;1;no;4786;3058;932046280;53.466083993093825
11.-st;ADJ;O;1;no;1;3058;932046280;327.65956977276375
veebruarist;NOUN;O;1;no;9149;3058;932046280;30.326370318267962
toimetaja;NOUN;O;2;no;23117;3058;932046280;25.38608109351417
mall;PROPN;O;2;no;8657;3058;932046280;63.66754536987753
mälberg;PROPN;O;2;no;1355;3058;932046280;266.9430192229234
peaminister;NOUN;O;8;no;62446;3058;932046280;38.48727060355546
juhan;PROPN;O;4;no;25278;3058;932046280;46.55047224477891
parts;PROPN;O;3;yes;5359;3058;932046280;145.49257702943382
soovitab;VERB;O;1;no;44973;3058;932046280;6.65986786764389
reformierakonnal;NOUN;O;1;no;1542;3058;932046280;123.57147283553552
kibestumisest;NOUN;O;1;no;136;3058;932046280;286.24372221293413
tema;PRON;O;6;yes;1;3058;932046280;1960.962777427574
vastu;ADP;O;2;yes;1;3058;932046280;654.3202113037258
üle;ADV;O;4;yes;2;3058;932046280;1306.2415193083482
saada;VERB;O;3;yes;1;3058;932046280;980.9808528346879
jätkata;VERB;O;4;no;63732;3058;932046280;18.86813619129914
koalitsioonis;NOUN;O;3;no;2712;3058;932046280;251.1769788743279
kinnitas;VERB;O;3;no;89398;3058;932046280;10.132846967125822
et;SCONJ;O;84;yes;1;3058;932046280;27440.492816842616
ei;AUX;O;32;yes;1;3058;932046280;10454.139457232588
kavatse;VERB;O;1;no;15299;3058;932046280;18.83560291856168
valitsusliidu;NOUN;O;1;no;992;3058;932046280;158.89510863682432
püsimise;NOUN;O;1;no;3125;3058;932046280;75.35569514944692
nimel;ADP;O;3;no;114400;3058;932046280;7.936220374227051
ise;ADV;O;3;yes;1;3058;932046280;980.9808528346879
tagasi;ADV;O;3;yes;2;3058;932046280;979.9306041758799
astuda;VERB;O;1;no;39281;3058;932046280;7.602546212345236
rahvaliidu;NOUN;O;2;no;1723;3058;932046280;229.94365246460234
juht;NOUN;O;5;no;162546;3058;932046280;9.327732762860546
arvab;VERB;O;2;no;47529;3058;932046280;12.59797478490915
reformierakond;PROPN;O;5;no;17876;3058;932046280;81.0759132337901
ja;CCONJ;O;75;yes;1;3058;932046280;24500.547043063958
res;PROPN;O;6;no;7698;3058;932046280;212.0114962694344
publica;PROPN;O;4;no;5947;3058;932046280;177.36325389157153
peaksid;AUX;O;3;yes;142424;3058;932046280;6.3848059376643755
asjad;NOUN;O;3;no;204568;3058;932046280;4.454016201249456
selgeks;ADJ;O;2;no;81398;3058;932046280;7.415409885832453
rääkima;VERB;O;1;no;46501;3058;932046280;6.4453280288637975
see;PRON;O;15;yes;1;3058;932046280;4900.908551206233
on;AUX;O;99;yes;1;3058;932046280;32340.402439807047
ainus;ADJ;O;2;no;1;3058;932046280;654.3202113037258
tee;NOUN;O;2;yes;1;3058;932046280;654.3202113037258
koos;ADV;O;2;yes;1;3058;932046280;654.3202113037258
jätkamiseks;NOUN;O;2;no;5384;3058;932046280;96.66031755007269
opositsioonierakondade;NOUN;O;2;no;467;3058;932046280;436.37658583085283
esindajad;NOUN;O;2;no;1;3058;932046280;654.3202113037258
väga;ADV;O;10;yes;1;3058;932046280;3267.6053435514227
tõenäoliseks;ADJ;O;1;no;2272;3058;932046280;95.41733045219236
praegune;ADJ;O;3;yes;63940;3058;932046280;14.109321163356295
valitsuskoalitsioon;NOUN;O;1;no;1060;3058;932046280;153.47110443783347
säilib;VERB;O;1;no;10455;3058;932046280;26.84818654156534
kuid;CCONJ;O;7;yes;1;3058;932046280;2287.623418958536
muudetakse;VERB;O;1;no;15373;3058;932046280;18.750118057492426
koalitsioonilepingut;NOUN;O;1;no;257;3058;932046280;257.11492296403947
võib-olla;ADV;O;6;yes;1;3058;932046280;1960.962777427574
vahetatakse;VERB;O;1;no;7194;3058;932046280;37.622422042479144
ka;ADV;O;17;yes;3;3058;932046280;5542.349716774363
peaministrid;NOUN;O;1;no;975;3058;932046280;160.3115487490307
valitsusjuhikoht;NOUN;O;1;no;1;3058;932046280;327.65956977276375
jääb;VERB;O;2;no;415090;3058;932046280;1.467496841921825
le;PROPN;O;1;no;1;3058;932046280;327.65956977276375
keskerakonna;PROPN;O;2;no;38453;3058;932046280;15.501087258992941
edgar;PROPN;O;2;no;18059;3058;932046280;32.147309320640304
savisaar;PROPN;O;2;no;14712;3058;932046280;39.025136346359325
kinnitab;VERB;O;1;no;48430;3058;932046280;6.193453588789871
keskerakond;PROPN;O;2;no;22836;3058;932046280;25.686210464823926
vale;ADJ;O;1;no;1;3058;932046280;327.65956977276375
valitsuses;NOUN;O;3;no;13419;3058;932046280;63.7793591930799
osalemise;NOUN;O;1;no;18272;3058;932046280;15.919642049669008
pakkumis;NOUN;O;1;no;121;3058;932046280;290.32108891062006
tehtud;VERB;O;3;yes;466225;3058;932046280;1.959299432122938
ole;AUX;O;11;yes;2;3058;932046280;3590.417925235626
riigikohtu;NOUN;O;2;no;8147;3058;932046280;67.24396156352178
esimees;NOUN;O;5;no;91444;3058;932046280;16.50730454161616
märt;PROPN;O;2;no;22466;3058;932046280;26.092393859721668
rask;PROPN;O;2;no;1088;3058;932046280;302.2262633932107
soovib;VERB;O;3;no;92246;3058;932046280;9.823135084182333
kohtute;NOUN;O;3;no;6013;3058;932046280;131.79185545882828
sõltumatuse;NOUN;O;1;no;4240;3058;932046280;59.11036485985924
tagamiseks;NOUN;O;1;no;49537;3058;932046280;6.057604912657717
eraldaks;VERB;O;1;no;297;3058;932046280;248.74697369644832
riik;NOUN;O;2;no;139229;3058;932046280;4.355782546501088
sarnaselt;ADV;O;1;no;41081;3058;932046280;7.2768239809455135
kaitsekulutustega;NOUN;O;2;no;41;3058;932046280;627.422406964811
kohtutele;NOUN;O;2;no;858;3058;932046280;341.058801611406
kindla;ADJ;O;3;no;40293;3058;932046280;22.20253506259091
protsenti;NOUN;O;6;no;185210;3058;932046280;9.829423610961209
skpst;NOUN;O;1;no;2478;3058;932046280;89.65319458446696
rootsis;PROPN;O;1;no;34560;3058;932046280;8.61380435129078
swedbank;PROPN;O;6;no;11216;3058;932046280;150.61426195828307
omandada;VERB;O;1;no;17263;3058;932046280;16.802460294862065
hansapanga;PROPN;O;12;no;1524;3058;932046280;1489.5509229225652
aktsiatest;NOUN;O;2;no;2345;3058;932046280;186.2991813120672
tehes;VERB;O;1;yes;62712;3058;932046280;4.803615743377869
väikeaktsionäridele;NOUN;O;2;no;140;3058;932046280;569.4819808392557
kui;CCONJ;O;1;yes;1;3058;932046280;327.65956977276375
aktsiate;NOUN;O;4;no;11698;3058;932046280;96.6021821965573
müügiks;NOUN;O;1;no;10553;3058;932046280;26.61909540715213
mitme;DET;O;2;yes;5;3058;932046280;651.5270932890907
aktsionäri;NOUN;O;1;no;843;3058;932046280;172.23299816322404
sõnul;NOUN;O;11;no;450544;3058;932046280;7.428116141142474
pakutav;ADJ;O;3;no;9153;3058;932046280;90.75818891419436
hind;NOUN;O;5;no;2;3058;932046280;1632.5524344408166
liiga;ADV;O;4;yes;4;3058;932046280;1303.4505429491273
madal;ADJ;O;3;no;39386;3058;932046280;22.70200617192786
tallinna;PROPN;O;6;no;496995;3058;932046280;3.6745724868064027
kunstihoones;NOUN;O;3;no;1276;3058;932046280;414.5295973998485
avati;VERB;O;2;no;30542;3058;932046280;19.397284786789587
kunstnike;NOUN;O;4;no;14389;3058;932046280;79.63490283847057
liidu;NOUN;O;2;no;295646;3058;932046280;2.0585173000612813
aastanäitus;NOUN;O;2;no;575;3058;932046280;405.1043734939284
kuraator;NOUN;O;2;no;6188;3058;932046280;85.74537511092629
harry;PROPN;O;6;no;26289;3058;932046280;67.21523507498574
liivrand;PROPN;O;4;no;590;3058;932046280;801.6116513168777
soovis;VERB;O;1;no;28233;3058;932046280;10.482463828371394
näidata;VERB;O;1;no;88655;3058;932046280;3.4125641527164507
reageerimist;NOUN;O;1;no;2453;3058;932046280;90.31532138546646
viimase;ADJ;O;2;no;238867;3058;932046280;2.5459277197161807
kardinaalsetele;ADJ;O;1;no;5;3058;932046280;326.2608786866724
muutustele;NOUN;O;1;no;4145;3058;932046280;60.21641833110839
eestis;PROPN;O;4;no;1;3058;932046280;1307.6414943656498
rahvusooperis;NOUN;O;2;no;988;3058;932046280;317.9668351982408
tuleb;VERB;O;6;yes;1;3058;932046280;1960.962777427574
