word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;5;yes;2;853;932046280;5850.111448902086
õhtust;NOUN;O;1;no;10284;853;932046280;97.50321789065235
,;PUNCT;O;82;no;1;853;932046280;96029.27070753598
ma;PRON;O;9;yes;5;853;932046280;10495.691918817847
ikka;ADV;O;6;yes;1;853;932046280;7027.457838921863
hiiu;PROPN;O;2;no;20077;853;932046280;104.06322748797149
maidki;PROPN;O;1;no;8;853;932046280;1163.3476218963183
rääkimise;NOUN;O;1;no;3160;853;932046280;267.2503020445997
soonitsin;NOUN;O;1;no;1;853;932046280;1172.0754133551452
üsna;ADV;O;1;yes;1;853;932046280;1172.0754133551452
pikk;ADJ;O;1;no;1;853;932046280;1172.0754133551452
vahe;NOUN;O;1;no;71664;853;932046280;15.064189585373665
sisse;ADV;O;1;yes;1;853;932046280;1172.0754133551452
jäänud;VERB;O;2;no;263278;853;932046280;8.274738955323578
.;PUNCT;O;32;no;1;853;932046280;37475.4464518688
aga;CCONJ;O;10;yes;3;853;932046280;11686.713118183632
usun;VERB;O;1;no;107380;853;932046280;10.096758780490475
siiski;ADV;O;1;yes;567388;853;932046280;1.9242689246468798
et;SCONJ;O;33;yes;1;853;932046280;38646.52293698214
ei;AUX;O;8;yes;1;853;932046280;9369.61080914855
ole;AUX;O;2;yes;2;853;932046280;2340.6432948279194
mind;PRON;O;1;yes;1;853;932046280;1172.0754133551452
täitsa;ADV;O;2;no;1;853;932046280;2343.1518984684885
ununenud;VERB;O;1;no;3388;853;932046280;253.14557609565253
mitte;ADV;O;1;yes;2;853;932046280;1170.8205768031974
nüüd;ADV;O;7;yes;1122297;853;932046280;6.810375833698357
sügis;NOUN;O;1;no;15477;853;932046280;66.64620147018566
ka;ADV;O;10;yes;3;853;932046280;11686.713118183632
juba;ADV;O;2;yes;1;853;932046280;2343.1518984684885
käeõhtud;ADJ;O;1;no;1;853;932046280;1172.0754133551452
pikad;ADJ;O;1;no;36055;853;932046280;29.56712455576165
ja;CCONJ;O;32;yes;1;853;932046280;37475.4464518688
pimedad;ADJ;O;1;no;3788;853;932046280;231.69277151885908
noh;INTJ;O;1;yes;1;853;932046280;1172.0754133551452
just;ADV;O;2;yes;1;853;932046280;2343.1518984684885
paras;ADJ;O;1;no;35833;853;932046280;29.74566102764282
aeg;NOUN;O;1;no;1;853;932046280;1172.0754133551452
hakata;VERB;O;1;yes;1;853;932046280;1172.0754133551452
raamatu;NOUN;O;1;no;112654;853;932046280;9.627948503592203
lugemise;NOUN;O;1;no;15430;853;932046280;66.83764277376685
peale;ADP;O;1;yes;1;853;932046280;1172.0754133551452
mõtlema;VERB;O;1;no;75279;853;932046280;14.349633782648558
meie;PRON;O;5;yes;3;853;932046280;5843.854954893145
ühest;DET;O;1;yes;101244;853;932046280;10.703101598916954
uuest;ADJ;O;1;no;29102;853;932046280;36.41203033767452
draamandust;NOUN;O;1;no;1;853;932046280;1172.0754133551452
plaanesingitena;NOUN;O;1;no;1;853;932046280;1172.0754133551452
jutu;NOUN;O;1;no;32201;853;932046280;33.00634040917051
tehia;PROPN;O;1;no;1;853;932046280;1172.0754133551452
me;PRON;O;7;yes;1;853;932046280;8198.534324035207
kaks;NUM;O;3;no;2;853;932046280;3510.4660128526416
päev;NOUN;O;1;no;1;853;932046280;1172.0754133551452
süüdlast;NOUN;O;1;no;1219;853;932046280;508.4040331807648
merike;PROPN;O;1;no;10455;853;932046280;96.03900585099586
heinsoo;PROPN;O;1;no;810;853;932046280;627.7678250376223
lili;PROPN;O;1;no;1086;853;932046280;541.9105672395584
käär;PROPN;O;1;no;663;853;932046280;685.6231182900101
kes;PRON;O;4;yes;1;853;932046280;4685.304868695176
asja;NOUN;O;2;no;270857;853;932046280;8.043992913859535
kogubanud;VERB;O;1;no;1;853;932046280;1172.0754133551452
asi;NOUN;O;1;no;1;853;932046280;1172.0754133551452
platsis;NOUN;O;1;no;4100;853;932046280;217.3272151047229
