word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;1;yes;2;2539;932046280;394.01037491675316
õhtust;NOUN;O;1;no;10284;2539;932046280;32.81226876075253
,;PUNCT;O;153;no;1;2539;932046280;60196.359698488886
kell;NOUN;O;1;no;681810;2539;932046280;0.5390380261148703
on;AUX;O;68;yes;1;2539;932046280;26754.492603907172
saanud;VERB;O;2;yes;1;2539;932046280;787.8663892907832
kuus;NUM;O;2;no;155925;2539;932046280;4.68653350996147
ja;CCONJ;O;63;yes;1;2539;932046280;24787.32395128472
päevakaja;PROPN;O;2;no;1293;2539;932046280;330.382253291737
teeb;VERB;O;1;yes;1;2539;932046280;394.4326587662925
kokkuvõtte;NOUN;O;1;no;9312;2539;932046280;35.92564060267
laupäeva;NOUN;O;1;no;23184;2539;932046280;15.260541495875692
neljanda;ADJ;O;1;no;27232;2539;932046280;13.06715382135065
aprilli;NOUN;O;1;no;1;2539;932046280;394.4326587662925
päeva;NOUN;O;3;no;459365;2539;932046280;2.394557365216547
sündmustest;NOUN;O;1;no;7863;2539;932046280;41.844455760203076
mina;PRON;O;1;yes;1;2539;932046280;394.4326587662925
olen;AUX;O;1;yes;1;2539;932046280;394.4326587662925
tõnu;PROPN;O;1;no;35884;2539;932046280;9.996291350066137
karjatse;PROPN;O;1;no;886;2539;932046280;202.42824895106554
.;PUNCT;O;163;no;1;2539;932046280;64130.697003733796
soomes;PROPN;O;4;no;69851;2539;932046280;20.757789305046487
peetakse;VERB;O;5;yes;84374;2539;932046280;21.527095907298364
kooliturvalisuse;NOUN;O;2;no;6;2539;932046280;783.6668822617122
üheks;DET;O;2;yes;1;2539;932046280;787.8663892907832
aluseks;NOUN;O;1;no;58488;2539;932046280;6.193598760226321
üldist;ADJ;O;1;no;18407;2539;932046280;19.030096916051157
head;ADJ;O;3;no;1;2539;932046280;1181.300119815274
õhkkonda;NOUN;O;1;no;2489;2539;932046280;107.57642395074485
koolis;NOUN;O;2;no;1;2539;932046280;787.8663892907832
ning;CCONJ;O;1;yes;1;2539;932046280;394.4326587662925
koolipsühholoogi;NOUN;O;2;no;391;2539;932046280;555.6236503418438
või;CCONJ;O;6;yes;1;2539;932046280;2361.6013113887466
mõne;DET;O;3;yes;238773;2539;932046280;4.5981830564789385
muu;PRON;O;2;yes;1;2539;932046280;787.8663892907832
tugiisiku;NOUN;O;2;no;1265;2539;932046280;334.5927713752107
olemasolu;NOUN;O;2;no;49050;2539;932046280;14.707597194934158
kelle;PRON;O;2;yes;349424;2539;932046280;2.098196424665959
poole;ADP;O;2;yes;1;2539;932046280;787.8663892907832
laps;NOUN;O;1;no;193736;2539;932046280;1.8905204629374708
saab;AUX;O;1;yes;2;2539;932046280;394.01037491675316
alati;ADV;O;2;yes;4;2539;932046280;785.3413013561651
pöörduda;VERB;O;2;no;43512;2539;932046280;16.540253761629312
islami;NOUN;O;2;no;8431;2539;932046280;78.51246076130654
äärmuslusega;NOUN;O;1;no;115;2539;932046280;351.487734594118
liituma;VERB;O;1;no;6531;2539;932046280;49.31282899298845
tõmbab;VERB;O;2;no;24023;2539;932046280;29.457601297014993
noori;NOUN;O;3;no;45873;2539;932046280;23.548907008092716
ühelt;PRON;O;1;yes;42778;2539;932046280;8.419664500350619
poolt;ADV;O;1;yes;1;2539;932046280;394.4326587662925
nooruse;NOUN;O;1;no;5795;2539;932046280;54.708100651330525
rumaluse;NOUN;O;1;no;1709;2539;932046280;139.34777582632842
seiklusi;NOUN;O;1;no;5171;2539;932046280;60.30167691476176
teisalt;ADV;O;1;no;33163;2539;932046280;10.794058525395807
aga;ADV;O;2;yes;3;2539;932046280;786.1811970042779
tegemist;NOUN;O;4;no;342436;2539;932046280;4.2790806452952586
ka;ADV;O;24;yes;3;2539;932046280;9423.209656422105
euroopa;PROPN;O;5;no;1;2539;932046280;1968.1675808642553
väärtuskriisi;NOUN;O;1;no;12;2539;932046280;389.8367408135951
ühe;DET;O;3;yes;2;2539;932046280;1180.0354071933093
ilminguga;NOUN;O;1;no;160;2539;932046280;337.00396376277996
seda;DET;O;4;yes;2;2539;932046280;1573.0479233315875
teemade;NOUN;O;1;no;19909;2539;932046280;17.658610802355486
ringi;NOUN;O;1;yes;1;2539;932046280;394.4326587662925
arutati;VERB;O;2;no;10491;2539;932046280;64.35374467070768
brüsselis;PROPN;O;3;no;13051;2539;932046280;78.82457515238917
usuäärmusluse;NOUN;O;2;no;26;2539;932046280;767.3071948724619
konverentsil;NOUN;O;3;no;17851;2539;932046280;58.680986349419555
ukrainas;PROPN;O;1;no;14426;2539;932046280;23.962938922228503
endiselt;ADV;O;2;no;127537;2539;932046280;5.722123927522608
rahutu;ADJ;O;1;no;3865;2539;932046280;76.7188606261265
jooksul;ADP;O;2;yes;564927;2539;932046280;1.299114697374733
tapsid;VERB;O;1;no;3937;2539;932046280;75.58439657558534
kremli-meelsed;ADJ;O;1;no;169;2539;932046280;334.2492787609242
terroristid;NOUN;O;1;no;2921;2539;932046280;95.51505438247646
kolm;NUM;O;10;no;358538;2539;932046280;10.214622528921065
valitsusvägede;NOUN;O;3;no;2199;2539;932046280;352.0253563154601
sõdurit;NOUN;O;2;no;5175;2539;932046280;120.37174273138096
eesti;PROPN;O;9;no;1;2539;932046280;3541.9025029622185
kontsert;PROPN;O;2;no;30916;2539;932046280;23.081974862817148
sai;VERB;O;5;yes;1;2539;932046280;1968.1675808642553
täna;ADV;O;7;no;614950;2539;932046280;4.173810898780646
reliikvia;NOUN;O;2;no;1476;2539;932046280;305.27478220426775
võrra;ADP;O;2;yes;106941;2539;932046280;6.814638401484449
rikkamaks;ADJ;O;2;no;3599;2539;932046280;162.2397473425933
helilooja;NOUN;O;2;no;20013;2539;932046280;35.09735876624653
hans;PROPN;O;8;no;16984;2539;932046280;163.9684911452009
hindpere;PROPN;O;8;no;364;2539;932046280;2266.637481355364
lapsed;NOUN;O;2;no;248783;2539;932046280;2.943818622929625
