word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;1;yes;2;540;932046280;1848.8844855841937
,;PUNCT;O;29;no;1;540;932046280;53647.14524722102
minu;PRON;O;1;yes;1;540;932046280;1850.8660426893612
nimi;NOUN;O;1;no;1;540;932046280;1850.8660426893612
on;AUX;O;6;yes;1;540;932046280;11100.201614927159
liiaganemegi;NOUN;O;1;no;1;540;932046280;1850.8660426893612
jõerand;NOUN;O;1;no;237;540;932046280;1477.2243883361314
ja;CCONJ;O;35;yes;1;540;932046280;64746.34793390638
ma;PRON;O;4;yes;5;540;932046280;7368.876769670885
loen;VERB;O;1;no;30828;540;932046280;54.3747216450728
teile;PRON;O;1;yes;163120;540;932046280;10.526803627686085
muistendi;NOUN;O;1;no;408;540;932046280;1288.7194283391689
koit;PROPN;O;3;no;10146;540;932046280;467.4982216421007
hämarik;PROPN;O;2;no;580;540;932046280;2283.6307004698688
mille;PRON;O;1;yes;1;540;932046280;1850.8660426893612
kirja;NOUN;O;1;no;148839;540;932046280;11.53055759977181
pannud;VERB;O;1;no;87181;540;932046280;19.59918251403837
rahvasuust;NOUN;O;1;no;185;540;932046280;1545.9911615386513
friedrich;PROPN;O;1;no;10298;540;932046280;153.7788565471192
robert;PROPN;O;1;no;38434;540;932046280;43.868862613896965
faehlmann;PROPN;O;1;no;338;540;932046280;1359.7486194830867
.;PUNCT;O;34;no;1;540;932046280;62896.48081945882
lühike;ADJ;O;2;no;34064;540;932046280;98.66701163647163
rõõmuaeg;NOUN;O;1;no;47;540;932046280;1763.904026998223
laulu;NOUN;O;2;no;48863;540;932046280;69.34334966018751
lillerikas;ADJ;O;1;no;8;540;932046280;1837.0836762522263
lühimat;ADJ;O;1;no;164;540;932046280;1575.612004184376
ööd;NOUN;O;1;no;25904;540;932046280;64.3516432298249
aeg;NOUN;O;3;no;1;540;932046280;5550.60027158448
teeb;VERB;O;1;yes;1;540;932046280;1850.8660426893612
heaks;ADV;O;1;yes;101425;540;932046280;16.871761531546507
meie;PRON;O;2;yes;3;540;932046280;3692.817542185462
põhjamaa;NOUN;O;2;no;2885;540;932046280;904.6144720936576
elanike;NOUN;O;1;no;41779;540;932046280;40.43318593949531
karmi;ADJ;O;1;no;9787;540;932046280;161.10982551981573
talve;NOUN;O;1;no;28819;540;932046280;58.04648548009417
pikad;ADJ;O;1;no;36055;540;932046280;46.690499772171314
kannatused;NOUN;O;1;no;2;540;932046280;1848.8844855841937
sellel;DET;O;1;yes;240965;540;932046280;7.139168098442437
looduse;NOUN;O;1;no;46031;540;932046280;36.772394738053386
pidu;NOUN;O;1;no;1;540;932046280;1850.8660426893612
ajal;ADP;O;1;no;1;540;932046280;1850.8660426893612
kus;ADV;O;6;yes;1;540;932046280;11100.201614927159
teineteisele;PRON;O;3;no;8493;540;932046280;549.4898148307967
kätt;NOUN;O;3;no;36283;540;932046280;139.163253921631
ulatavad;ADJ;O;1;no;550;540;932046280;1165.24274526004
jutustas;VERB;O;1;no;6278;540;932046280;239.5190833517964
üks;DET;O;3;yes;2;540;932046280;5544.657739195631
rauk;NOUN;O;1;no;1122;540;932046280;840.7520768761012
enda;PRON;O;2;yes;2;540;932046280;3696.7711123899126
ümber;ADP;O;1;yes;1;540;932046280;1850.8660426893612
kogunenud;ADJ;O;1;no;27079;540;932046280;61.652237429726945
lastelastele;NOUN;O;1;no;1382;540;932046280;746.2874406771284
koidu;NOUN;O;4;no;3902;540;932046280;1428.40555610041
