word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
olen;AUX;O;5;yes;1;4929;932046280;1014.3162763871477
peeter;PROPN;O;3;no;1;4929;932046280;608.9893371290092
helme;PROPN;O;2;no;43813;4929;932046280;8.472911990439716
ning;CCONJ;O;5;yes;1;4929;932046280;1014.3162763871477
algab;VERB;O;1;no;160289;4929;932046280;1.1786701990462731
saatesarja;NOUN;O;1;no;1854;4929;932046280;68.20649178494479
nii;ADV;O;29;yes;1;4929;932046280;5878.239547484809
nad;PRON;O;15;yes;1175672;4929;932046280;2.4114722379972404
tapsidki;VERB;O;4;no;81;4929;932046280;747.5567967113841
meie;PRON;O;8;yes;3;4929;932046280;1618.8366823023646
ferdinandi;PROPN;O;3;no;597;4929;932046280;371.61415125243167
üheksas;ADJ;O;1;no;5750;4929;932046280;28.43836075755165
ja;CCONJ;O;167;yes;1;4929;932046280;33845.798356296356
viimane;ADJ;O;2;no;2;4929;932046280;405.89085065313037
saade;NOUN;O;1;no;24154;4929;932046280;7.574985734631117
.;PUNCT;O;229;no;1;4929;932046280;46410.933473298646
varasema;ADJ;O;1;no;14525;4929;932046280;12.293839279964685
kaheksa;NUM;O;2;no;78920;4929;932046280;4.747791156274324
saate;NOUN;O;3;yes;172525;4929;932046280;3.2758267695314984
jooksul;ADP;O;2;yes;564927;4929;932046280;0.669991655397154
oleme;AUX;O;1;yes;421610;4929;932046280;0.4497219729545538
läbi;ADV;O;6;yes;1;4929;932046280;1216.9797460162167
võtnud;VERB;O;2;no;143369;4929;932046280;2.627290992769037
elu;NOUN;O;4;no;1;4929;932046280;811.6528067580784
olu;NOUN;O;1;no;1998;4929;932046280;64.85441680781096
enne;ADP;O;3;yes;1;4929;932046280;608.9893371290092
sõda;NOUN;O;19;no;40811;4929;932046280;86.0915984504575
sõja;NOUN;O;10;no;36986;4929;932046280;49.89381564130946
ajal;ADP;O;2;no;1;4929;932046280;406.32586749994005
pärast;ADP;O;9;yes;1;4929;932046280;1824.9701549034244
seda;PRON;O;24;yes;2;4929;932046280;4859.713761274339
nüüd;ADV;O;17;yes;1122297;4929;932046280;2.8627614253989466
on;AUX;O;142;yes;1;4929;932046280;28779.211615569628
tegelikult;ADV;O;4;no;1;4929;932046280;811.6528067580784
aeg;NOUN;O;3;no;1;4929;932046280;608.9893371290092
rääkida;VERB;O;4;no;1;4929;932046280;811.6528067580784
sellest;PRON;O;8;yes;934001;4929;932046280;1.6190327465021903
,;PUNCT;O;393;no;1;4929;932046280;79647.742492466
mis;PRON;O;33;yes;1;4929;932046280;6688.893426001086
juba;ADV;O;9;yes;1;4929;932046280;1824.9701549034244
pealkirjas;NOUN;O;1;no;6692;4929;932046280;24.924618205399454
kogu;DET;O;6;yes;4;4929;932046280;1213.079362759474
olemas;VERB;O;3;yes;1;4929;932046280;608.9893371290092
olnud;AUX;O;10;yes;3;4929;932046280;2023.2966549772916
nimelt;ADV;O;8;no;1;4929;932046280;1622.306685274355
kirjandusest;NOUN;O;3;no;4095;4929;932046280;113.03163009032176
raamatutest;NOUN;O;1;no;7680;4929;932046280;22.06519060987861
ülemöödunud;ADJ;O;1;no;2001;4929;932046280;64.7880819355145
saates;NOUN;O;2;no;53176;4929;932046280;7.006736801707932
ütles;VERB;O;2;no;618907;4929;932046280;0.6116440088986128
eesti;PROPN;O;3;no;1;4929;932046280;608.9893371290092
diplomaatide;NOUN;O;1;no;2032;4929;932046280;64.11048437114685
kooli;NOUN;O;1;no;1;4929;932046280;203.66239787087085
asedirektor;NOUN;O;1;no;1172;4929;932046280;90.3147637557174
vahur;PROPN;O;1;no;9945;4929;932046280;17.47040858497625
made;PROPN;O;1;no;6903;4929;932046280;24.25339122684748
et;SCONJ;O;114;yes;1;4929;932046280;23104.63446595569
