word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
ärgaks;VERB;O;1;no;1;17950;932046280;56.649526670864745
piknikul;NOUN;O;9;no;598;17950;932046280;306.0386519001898
.;PUNCT;O;419;no;1;17950;932046280;23318.599670019226
tere;INTJ;O;4;yes;2;17950;932046280;223.36193197626628
kaunist;ADJ;O;1;no;13779;17950;932046280;3.5929891809171264
nädala;NOUN;O;2;no;1;17950;932046280;112.30012509992781
vahetust;NOUN;O;1;no;15492;17950;932046280;3.218246540645472
aeg;NOUN;O;5;no;1;17950;932046280;279.25192038711697
on;AUX;O;549;yes;1;17950;932046280;30553.177465797427
jälle;ADV;O;8;no;4;17950;932046280;444.7736462689528
raadio;NOUN;O;2;no;42620;17950;932046280;2.4058849794192096
kahes;NUM;O;3;no;36005;17950;932046280;4.242510259865679
saate;NOUN;O;4;yes;172525;17950;932046280;1.2027783600054311
ärgaks;NOUN;O;1;no;1;17950;932046280;56.649526670864745
käes;NOUN;O;3;yes;145070;17950;932046280;1.0733123391401376
nimi;NOUN;O;1;no;1;17950;932046280;56.649526670864745
urmas;PROPN;O;5;no;1;17950;932046280;279.25192038711697
vaino;PROPN;O;1;no;5609;17950;932046280;8.080760762330387
ja;CCONJ;O;482;yes;1;17950;932046280;26824.5873710502
järgmised;ADJ;O;1;yes;56044;17950;932046280;0.9276991573661566
kaks;NUM;O;13;no;2;17950;932046280;723.6810966712965
tundi;NOUN;O;5;no;179842;17950;932046280;1.441329498685245
mul;PRON;O;39;yes;1;17950;932046280;2171.372266975261
väga;ADV;O;81;yes;1;17950;932046280;4508.69740099591
hea;ADJ;O;22;no;1;17950;932046280;1225.312093681189
meel;NOUN;O;2;no;67320;17950;932046280;1.53520985346232
vestelda;VERB;O;1;no;5500;17950;932046280;8.217700529979883
,;PUNCT;O;2225;no;1;17950;932046280;123823.58043290713
kuulata;VERB;O;3;no;1;17950;932046280;167.9507235289909
ka;ADV;O;145;yes;3;17950;932046280;8053.073804712229
järjekordse;ADJ;O;2;no;13076;17950;932046280;7.4800733716609535
saatekülalise;NOUN;O;1;no;291;17950;932046280;43.217195447429134
pikniku;NOUN;O;3;no;1820;17950;932046280;56.94155616163309
külalise;NOUN;O;1;no;3037;17950;932046280;13.31721184264224
kaasa;ADV;O;10;no;1;17950;932046280;557.5049125324323
toodud;ADJ;O;1;no;1;17950;932046280;56.649526670864745
muusikat;NOUN;O;5;no;53941;17950;932046280;4.7483233238141205
tänane;ADJ;O;2;no;37349;17950;932046280;2.737156482130046
külaline;NOUN;O;5;no;15462;17950;932046280;15.893267656437024
reimo;PROPN;O;9;no;3641;17950;932046280;102.39417495597712
mets;PROPN;O;5;no;26070;17950;932046280;9.649452593266783
streimo;INTJ;O;1;no;1;17950;932046280;56.649526670864745
tervist;NOUN;O;1;no;1;17950;932046280;56.649526670864745
oma;PRON;O;63;yes;1;17950;932046280;3506.9866292727747
kohtumise;NOUN;O;1;no;37909;17950;932046280;1.3608446524064939
ehkki;SCONJ;O;6;yes;78908;17950;932046280;3.913819742140396
kuulajad;NOUN;O;1;no;3779;17950;932046280;11.219722113197143
kuulevad;VERB;O;1;no;3420;17950;932046280;12.145236222996033
meid;PRON;O;3;yes;214739;17950;932046280;0.726596362909959
nädalavahetusel;NOUN;O;1;no;68152;17950;932046280;0.7651061709642978
meie;PRON;O;20;yes;3;17950;932046280;1111.6281037557014
kohtumine;NOUN;O;1;no;48707;17950;932046280;1.0648196144998767
siiski;ADV;O;1;yes;567388;17950;932046280;0.09300504261637417
mõned;DET;O;3;yes;1;17950;932046280;167.9507235289909
päevad;NOUN;O;2;no;57031;17950;932046280;1.8077244156882204
varem;ADV;O;3;no;1;17950;932046280;167.9507235289909
arginädala;NOUN;O;1;no;30;17950;932046280;54.94187880858616
keskel;ADP;O;3;yes;73624;17950;932046280;2.1018523061632695
sa;PRON;O;155;yes;1;17950;932046280;8626.841684746578
tuled;VERB;O;3;yes;34606;17950;932046280;4.409522025419385
just;ADV;O;15;yes;1;17950;932046280;835.7579046777477
hetkel;NOUN;O;19;no;1;17950;932046280;1058.360298394
kohtusaalist;NOUN;O;1;no;294;17950;932046280;43.11144773752842
kas;ADV;O;61;yes;1;17950;932046280;3395.685432414649
nagu;SCONJ;O;200;yes;1;17950;932046280;11131.118614054416
lihtne;ADJ;O;4;no;1;17950;932046280;223.60132195805394
sõjaks;NOUN;O;1;no;1957;17950;932046280;18.29552904358844
ümber;ADV;O;6;yes;1;17950;932046280;334.9025188161801
lülitada;VERB;O;1;no;17039;17950;932046280;2.941210506081404
ennast;PRON;O;11;yes;2;17950;932046280;612.4990600724009
?;PUNCT;O;48;no;1;17950;932046280;2672.227652836829
peale;ADP;O;20;yes;1;17950;932046280;1114.010896823063
tihedat;ADJ;O;1;no;8835;17950;932046280;5.411731306346502
tööpäeva;NOUN;O;2;no;28417;17950;932046280;3.570174409361498
muule;DET;O;1;yes;1;17950;932046280;56.649526670864745
tegevusele;NOUN;O;1;no;10968;17950;932046280;4.44171634969567
või;CCONJ;O;135;yes;1;17950;932046280;7513.829716165315
muudele;DET;O;1;yes;11319;17950;932046280;4.314458448361289
mõtetele;NOUN;O;1;no;2069;17950;932046280;17.612734090862183
jääb;VERB;O;8;no;415090;17950;932046280;1.0007371502419915
kuskil;ADV;O;13;yes;1;17950;932046280;724.4567078196214
ajunurgas;NOUN;O;2;no;1;17950;932046280;112.30012509992781
miski;PRON;O;2;yes;1;17950;932046280;112.30012509992781
töötama;VERB;O;1;no;23555;17950;932046280;2.1585547525665536
sinna;ADV;O;16;yes;2;17950;932046280;890.4541515696399
kohtusaale;NOUN;O;1;no;9;17950;932046280;56.16793907735455
ei;ADV;O;25;yes;1;17950;932046280;1392.2638889683785
no;INTJ;O;56;no;1;17950;932046280;3117.4324402693333
üldiselt;ADV;O;6;no;1;17950;932046280;334.9025188161801
ega;ADV;O;37;yes;1;17950;932046280;2060.071070117135
et;SCONJ;O;652;yes;1;17950;932046280;36285.189103990924
mitte;ADV;O;61;yes;2;17950;932046280;3392.0499750447907
ainult;ADV;O;27;yes;1;17950;932046280;1503.5650858265044
minul;PRON;O;4;yes;1;17950;932046280;223.60132195805394
vaid;CCONJ;O;8;yes;1232829;17950;932046280;0.33744680000020366
kõikidel;DET;O;1;yes;27680;17950;932046280;1.847355816733676
juristidel;NOUN;O;2;no;188;17950;932046280;93.5507896763179
selle;DET;O;55;yes;2;17950;932046280;3058.5038652481044
valdkonna;NOUN;O;1;no;1;17950;932046280;56.649526670864745
inimestel;NOUN;O;3;no;1;17950;932046280;167.9507235289909
see;DET;O;110;yes;1;17950;932046280;6122.56475543874
aju;NOUN;O;2;no;45853;17950;932046280;2.2396304439013646
tiksub;VERB;O;1;no;3688;17950;932046280;11.440714425919374
pidevalt;ADV;O;6;no;152368;17950;932046280;2.038352609322297
edasi;ADV;O;18;yes;1;17950;932046280;1002.7096999649369
mõtleb;VERB;O;2;no;24176;17950;932046280;4.173212555032071
mõtteid;NOUN;O;2;no;59175;17950;932046280;1.7432434373819357
selles;DET;O;50;yes;1;17950;932046280;2783.528849694955
mõttes;NOUN;O;37;no;154766;17950;932046280;12.345316427745814
eriline;ADJ;O;1;no;49335;17950;932046280;1.0515165309214016
professioon;NOUN;O;1;no;74;17950;932046280;52.53896483172835
kus;ADV;O;45;yes;1;17950;932046280;2505.27585754964
pead;AUX;O;11;yes;137348;17950;932046280;4.137274205171191
24;NUM;O;4;no;1;17950;932046280;223.60132195805394
olema;AUX;O;22;yes;1;17950;932046280;1225.312093681189
niukses;ADJ;O;1;no;7;17950;932046280;56.28756670439198
ajutegevuses;NOUN;O;1;no;44;17950;932046280;54.15381545638506
kinni;ADV;O;9;no;2;17950;932046280;501.31702347350534
see;PRON;O;362;yes;1;17950;932046280;20146.51555956263
ei;AUX;O;362;yes;1;17950;932046280;20146.51555956263
ole;AUX;O;148;yes;2;17950;932046280;8228.468567096748
müüa;VERB;O;1;no;82780;17950;932046280;0.6314100834092182
kes;PRON;O;74;yes;1;17950;932046280;4119.143211992468
poes;NOUN;O;1;no;53872;17950;932046280;0.9644658325766807
lõpetab;VERB;O;1;no;23742;17950;932046280;2.142195468233966
läheb;VERB;O;7;yes;416942;17950;932046280;0.8720429910210454
koju;NOUN;O;1;no;196116;17950;932046280;0.268242345569381
tal;PRON;O;6;yes;2;17950;932046280;334.5439685751619
enam;ADV;O;9;yes;4;17950;932046280;500.2458862141948
mingisuguseid;DET;O;1;yes;5684;17950;932046280;7.989156648404089
huvitav;ADJ;O;6;no;169293;17950;932046280;1.8356849134296904
ma;PRON;O;294;yes;5;17950;932046280;16292.428690308952
müüsin;VERB;O;1;no;4235;17950;932046280;10.229563905514533
piimani;NOUN;O;1;no;6;17950;932046280;56.347571810647906
kõige;ADV;O;15;yes;1;17950;932046280;835.7579046777477
hinnaga;NOUN;O;2;no;75431;17950;932046280;1.3721455477800286
võileiva;NOUN;O;1;no;2287;17950;932046280;16.419965892509982
lõin;VERB;O;1;no;6284;17950;932046280;7.324874047788278
õige;ADJ;O;5;no;1;17950;932046280;279.25192038711697
läbi;ADV;O;12;yes;1;17950;932046280;668.8061093905585
juristi;NOUN;O;7;no;3122;17950;932046280;89.88652521946001
töös;NOUN;O;3;no;46573;17950;932046280;3.298718980050922
paratamatult;ADV;O;15;no;1;17950;932046280;835.7579046777477
selline;DET;O;38;yes;1;17950;932046280;2115.7216685461985
spetsiifika;NOUN;O;1;no;1061;17950;932046280;26.520523208327674
hajun;VERB;O;1;no;17;17950;932046280;55.69447058368022
sellises;DET;O;2;yes;43296;17950;932046280;2.3691124248326685
pidevas;ADJ;O;1;no;8999;17950;932046280;5.322362683019452
tööprotsessis;NOUN;O;1;no;419;17950;932046280;39.122738359496566
isegi;ADV;O;6;yes;2;17950;932046280;334.5439685751619
öösel;ADV;O;2;no;80839;17950;932046280;1.2813974962388397
ärkad;VERB;O;2;no;2388;17950;932046280;31.560166675755582
mõnikord;ADV;O;1;yes;2;17950;932046280;56.58887707792289
ülesse;ADV;O;2;yes;24500;17950;932046280;4.120046527692237
mõtled;VERB;O;4;no;1;17950;932046280;223.60132195805394
kliendi;NOUN;O;1;no;59479;17950;932046280;0.8749497547025623
probleemidele;NOUN;O;1;no;11746;17950;932046280;4.169146330329624
kuidas;ADV;O;39;yes;3;17950;932046280;2166.7278503010934
leiad;VERB;O;1;no;98591;17950;932046280;0.5310993995833216
seal;ADV;O;74;yes;1;17950;932046280;4119.143211992468
lahendusi;NOUN;O;3;no;55399;17950;932046280;2.7818726645535587
räägime;VERB;O;21;no;1;17950;932046280;1169.661495252126
romantiline;ADJ;O;1;no;8585;17950;932046280;5.553890205944353
lugu;NOUN;O;20;no;235481;17950;932046280;4.396642822871809
sellest;PRON;O;53;yes;934001;17950;932046280;2.9445263497383354
sul;PRON;O;6;yes;308231;17950;932046280;1.0107273592493433
ongi;AUX;O;23;no;1;17950;932046280;1280.9626921102522
